cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,tourism_density,shop_density_km2,brand_ratio
r0121_c0048,40.7123212,-73.8764912,Residential,73,933.33,0.0952,2.1,1922.0,210391.0,101,1.9019,0.0,444.44,0.0
r0121_c0049,40.7123212,-73.8747083,Residential,54,222.22,0.0,2.1,1924.0,126967.0,76,1.6083,0.0,0.0,0.0
r0121_c0050,40.7123212,-73.8729254,Residential,66,311.11,0.0,2.1,1934.0,142800.0,85,1.51,0.0,44.44,0.0
r0121_c0051,40.7123212,-73.8711425,Residential,15,266.67,0.0,1.9,1931.0,29485.0,22,1.2007,0.0,0.0,0.0
r0121_c0056,40.7123212,-73.8622279,Mixed-Use,11,177.78,0.25,1.9,1939.0,30783.0,16,2.2186,0.0,44.44,0.0
r0121_c0057,40.7123212,-73.860445,Residential,40,133.33,0.0,2.0,1930.0,59594.0,71,1.527,0.0,88.89,0.0
r0121_c0058,40.7123212,-73.8586621,Residential,47,844.44,0.0526,2.1,1944.0,86571.0,59,1.9575,133.33,44.44,1.0
r0121_c0059,40.7123212,-73.8568792,Mixed-Use,44,88.89,0.0,2.1,1945.0,66521.0,57,1.1854,0.0,0.0,0.0
r0121_c0060,40.7123212,-73.8550963,Residential,62,133.33,0.0,2.3,1926.0,94754.0,112,0.5171,0.0,0.0,0.0
r0121_c0061,40.7123212,-73.8533134,Residential,68,44.44,0.0,2.2,1927.0,98628.0,121,-0.0,0.0,0.0,0.0
r0121_c0062,40.7123212,-73.8515304,Residential,61,177.78,0.0,2.4,1932.0,95387.0,107,0.0297,0.0,0.0,0.0
r0121_c0063,40.7123212,-73.8497475,Residential,56,88.89,0.0,2.3,1929.0,85049.0,100,0.1825,0.0,0.0,0.0
r0121_c0064,40.7123212,-73.8479646,Residential,58,0.0,0.0,2.5,1932.0,100867.0,108,-0.0,0.0,0.0,0.0
r0121_c0065,40.7123212,-73.8461817,Residential,54,44.44,0.0,2.4,1927.0,90902.0,100,-0.0,0.0,0.0,0.0
r0121_c0066,40.7123212,-73.8443988,Residential,55,0.0,0.0,2.6,1933.0,101473.0,107,-0.0,0.0,0.0,0.0
r0121_c0067,40.7123212,-73.8426159,Residential,58,0.0,0.0,2.6,1926.0,116719.0,84,0.2794,0.0,0.0,0.0
r0121_c0068,40.7123212,-73.840833,Residential,25,0.0,0.0,2.5,1925.0,64822.0,30,0.6721,0.0,0.0,0.0
r0121_c0069,40.7123212,-73.8390501,Residential,27,0.0,0.0,2.6,1929.0,76911.0,37,0.2801,0.0,0.0,0.0
r0121_c0070,40.7123212,-73.8372672,Residential,27,44.44,0.0,2.3,1922.0,54613.0,26,1.0201,0.0,0.0,0.0
r0121_c0071,40.7123212,-73.8354842,Residential,31,44.44,0.0,2.9,1929.0,185565.0,41,1.3286,0.0,0.0,0.0
r0121_c0072,40.7123212,-73.8337013,Residential,11,0.0,0.0,4.7,1941.0,386994.0,18,1.3433,0.0,0.0,0.0
r0121_c0073,40.7123212,-73.8319184,Residential,26,44.44,0.0,2.5,1918.0,82505.0,46,0.8345,0.0,0.0,0.0
r0121_c0074,40.7123212,-73.8301355,Residential,28,88.89,1.0,2.5,1922.0,73537.0,54,-0.0,0.0,88.89,0.5
r0121_c0075,40.7123212,-73.8283526,Residential,16,444.44,0.3,5.4,1956.0,554215.0,22,1.5553,44.44,177.78,0.0
r0121_c0081,40.7123212,-73.8176551,Mixed-Use,4,44.44,0.0,6.0,1958.0,501921.0,7,0.9244,0.0,0.0,0.0
r0121_c0082,40.7123212,-73.8158722,Residential,39,0.0,0.0,3.6,1982.0,253365.0,42,1.5311,0.0,0.0,0.0
r0121_c0083,40.7123212,-73.8140893,Residential,27,177.78,0.0,2.3,1946.0,92985.0,44,0.9697,0.0,0.0,0.0
r0121_c0084,40.7123212,-73.8123064,Residential,28,0.0,0.0,3.0,1947.0,220239.0,45,1.8703,0.0,0.0,0.0
r0121_c0085,40.7123212,-73.8105235,Residential,39,44.44,0.0,2.0,1950.0,69722.0,62,0.3804,0.0,0.0,0.0
r0121_c0086,40.7123212,-73.8087406,Residential,33,0.0,0.0,2.5,1933.0,83333.0,58,0.8524,0.0,0.0,0.0
r0121_c0087,40.7123212,-73.8069576,Residential,35,133.33,0.3333,2.4,1939.0,89894.0,57,1.1666,0.0,0.0,0.0
r0121_c0088,40.7123212,-73.8051747,Residential,49,0.0,0.0,2.3,1937.0,95504.0,89,-0.0,0.0,0.0,0.0
r0121_c0089,40.7123212,-73.8033918,Residential,39,133.33,0.0,2.4,1936.0,83990.0,70,0.3343,0.0,0.0,0.0
r0121_c0090,40.7123212,-73.8016089,Residential,43,133.33,0.3333,2.4,1930.0,80824.0,55,1.433,0.0,44.44,0.0
r0121_c0091,40.7123212,-73.799826,Residential,21,88.89,0.0,2.6,1941.0,65862.0,27,0.6318,44.44,0.0,0.0
r0121_c0092,40.7123212,-73.7980431,Open Space,15,44.44,0.0,3.0,1944.0,233654.0,20,1.1703,0.0,0.0,0.0
r0121_c0093,40.7123212,-73.7962602,Residential,42,133.33,0.0,2.6,1964.0,125729.0,63,1.6708,0.0,0.0,0.0
r0121_c0094,40.7123212,-73.7944773,Residential,42,0.0,0.0,2.5,1942.0,110666.0,66,1.0306,0.0,0.0,0.0
r0121_c0095,40.7123212,-73.7926944,Residential,29,222.22,0.0,3.0,1947.0,120893.0,39,2.2309,0.0,0.0,0.0
r0121_c0096,40.7123212,-73.7909114,Residential,34,1644.44,0.0,2.7,1987.0,233534.0,41,2.0741,0.0,44.44,0.0
r0121_c0097,40.7123212,-73.7891285,Residential,10,2044.44,0.087,3.8,1960.0,306893.0,9,2.0444,88.89,311.11,0.0
r0121_c0098,40.7123212,-73.7873456,Residential,6,800.0,0.1111,6.6,1978.0,465670.0,6,1.2001,44.44,133.33,0.3333
r0121_c0099,40.7123212,-73.7855627,Mixed-Use,10,1777.78,0.1,5.1,1980.0,487926.0,10,1.1556,0.0,266.67,0.1667
r0121_c0100,40.7123212,-73.7837798,Residential,25,1244.44,0.2143,2.5,1934.0,130939.0,35,2.1292,0.0,533.33,0.0
r0121_c0101,40.7123212,-73.7819969,Residential,60,933.33,0.1429,2.2,1935.0,126217.0,109,1.1121,0.0,444.44,0.0
r0121_c0102,40.7123212,-73.780214,Institutional,32,44.44,0.0,2.3,1925.0,294878.0,47,1.5489,0.0,0.0,0.0
r0121_c0103,40.7123212,-73.7784311,Residential,59,177.78,0.0,2.3,1925.0,93857.0,110,0.4682,0.0,0.0,0.0
r0121_c0104,40.7123212,-73.7766481,Residential,62,44.44,0.0,2.5,1925.0,88489.0,117,-0.0,0.0,0.0,0.0
r0121_c0105,40.7123212,-73.7748652,Residential,65,44.44,0.0,2.4,1923.0,93263.0,119,-0.0,0.0,0.0,0.0
r0121_c0106,40.7123212,-73.7730823,Residential,52,44.44,0.0,2.4,1932.0,87464.0,92,0.4237,0.0,0.0,0.0
r0121_c0107,40.7123212,-73.7712994,Residential,30,88.89,0.0,2.4,1919.0,85244.0,50,1.1097,44.44,0.0,0.0
r0121_c0108,40.7123212,-73.7695165,Residential,49,533.33,0.0833,2.2,1933.0,140799.0,61,2.2225,0.0,177.78,0.0
r0121_c0109,40.7123212,-73.7677336,Residential,28,266.67,0.1667,2.3,1945.0,95792.0,34,2.0363,0.0,44.44,0.0
r0121_c0110,40.7123212,-73.7659507,Residential,22,0.0,0.0,2.9,1949.0,339623.0,32,1.828,0.0,0.0,0.0
r0121_c0111,40.7123212,-73.7641678,Residential,32,44.44,0.0,2.7,1968.0,183054.0,37,1.7747,0.0,0.0,0.0
r0121_c0112,40.7123212,-73.7623848,Residential,37,133.33,0.0,2.6,1942.0,95696.0,50,1.1621,0.0,0.0,0.0
r0121_c0113,40.7123212,-73.7606019,Residential,40,133.33,0.0,2.3,1928.0,60801.0,67,0.5162,0.0,0.0,0.0
r0121_c0114,40.7123212,-73.758819,Residential,24,88.89,0.0,2.1,1938.0,33240.0,28,0.6036,0.0,0.0,0.0
r0121_c0115,40.7123212,-73.7570361,Open Space,23,133.33,0.0,1.8,1945.0,28163.0,34,0.7378,0.0,0.0,0.0
r0121_c0116,40.7123212,-73.7552532,Residential,33,44.44,0.0,1.8,1953.0,47716.0,56,1.0574,0.0,0.0,0.0
r0121_c0117,40.7123212,-73.7534703,Residential,35,133.33,0.0,1.9,1947.0,66480.0,47,0.9129,0.0,0.0,0.0
r0121_c0118,40.7123212,-73.7516874,Residential,37,44.44,0.0,2.5,1926.0,61391.0,69,0.039,0.0,0.0,0.0
r0121_c0119,40.7123212,-73.7499045,Residential,40,133.33,0.0,2.3,1928.0,59424.0,68,0.2724,0.0,0.0,0.0
r0121_c0120,40.7123212,-73.7481216,Residential,42,88.89,0.0,2.4,1932.0,68713.0,80,0.1523,0.0,0.0,0.0
r0121_c0121,40.7123212,-73.7463386,Residential,41,88.89,0.0,2.0,1928.0,64792.0,72,-0.0,0.0,0.0,0.0
r0121_c0122,40.7123212,-73.7445557,Residential,39,44.44,0.0,2.1,1934.0,62109.0,57,0.2958,0.0,0.0,0.0
r0121_c0123,40.7123212,-73.7427728,Residential,54,133.33,0.0,2.2,1929.0,66598.0,95,-0.0,0.0,0.0,0.0
r0121_c0124,40.7123212,-73.7409899,Residential,41,177.78,0.0,2.2,1939.0,61240.0,62,0.2541,0.0,0.0,0.0
r0121_c0125,40.7123212,-73.739207,Residential,32,177.78,0.0,2.2,1944.0,97563.0,45,1.6744,0.0,0.0,0.0
r0121_c0126,40.7123212,-73.7374241,Residential,44,88.89,0.0,2.1,1940.0,73164.0,73,0.3528,0.0,0.0,0.0
r0121_c0127,40.7123212,-73.7356412,Residential,49,311.11,0.1429,2.0,1943.0,82201.0,66,1.5179,0.0,88.89,0.0
r0121_c0128,40.7123212,-73.7338583,Residential,57,577.78,0.1538,2.1,1937.0,103387.0,71,1.592,0.0,311.11,0.0
r0121_c0129,40.7123212,-73.7320753,Residential,34,177.78,0.0,1.9,1956.0,98240.0,42,1.8396,0.0,44.44,0.0
r0121_c0130,40.7123212,-73.7302924,Residential,22,222.22,0.0,2.1,1937.0,35809.0,34,1.4037,0.0,44.44,0.0
r0122_c0022,40.7136726,-73.9228469,Industrial,5,666.67,0.0,1.0,1936.0,33625.0,4,0.9713,0.0,266.67,0.0
r0122_c0023,40.7136726,-73.921064,Industrial,5,222.22,0.2,1.8,1970.0,136952.0,7,0.0908,0.0,0.0,0.0
r0122_c0024,40.7136726,-73.9192811,Industrial,5,88.89,0.0,1.8,1925.0,188582.0,5,0.2178,0.0,88.89,0.0
r0122_c0025,40.7136726,-73.9174982,Industrial,3,133.33,0.0,1.0,1944.0,58148.0,4,0.7433,0.0,88.89,0.0
r0122_c0026,40.7136726,-73.9157153,Commercial,6,311.11,0.1429,2.0,1939.0,107146.0,7,1.0324,0.0,44.44,0.0
r0122_c0027,40.7136726,-73.9139324,Residential,23,222.22,0.4,2.1,1926.0,133699.0,32,2.1138,0.0,0.0,0.0
r0122_c0028,40.7136726,-73.9121495,Residential,43,177.78,0.25,2.0,1926.0,161572.0,50,2.2106,0.0,133.33,0.0
r0122_c0029,40.7136726,-73.9103665,Residential,58,222.22,0.8,1.9,1921.0,134113.0,65,2.0281,0.0,44.44,0.0
r0122_c0030,40.7136726,-73.9085836,Residential,74,444.44,0.2,2.1,1926.0,152415.0,89,1.3706,0.0,222.22,0.0
r0122_c0031,40.7136726,-73.9068007,Residential,75,622.22,0.1429,2.2,1933.0,158893.0,95,1.3024,0.0,222.22,0.0
r0122_c0032,40.7136726,-73.9050178,Mixed-Use,57,488.89,0.0,2.0,1934.0,114890.0,66,2.2868,0.0,133.33,0.0
r0122_c0033,40.7136726,-73.9032349,Commercial,23,177.78,0.0,1.6,1932.0,89625.0,29,2.0623,0.0,88.89,1.0
r0122_c0034,40.7136726,-73.901452,Mixed-Use,14,755.56,0.2941,1.4,1937.0,42101.0,13,2.2212,0.0,266.67,0.3333
r0122_c0035,40.7136726,-73.8996691,Residential,70,577.78,0.0769,2.0,1932.0,131511.0,94,1.3877,0.0,44.44,0.0
r0122_c0036,40.7136726,-73.8978862,Residential,62,88.89,0.0,2.2,1937.0,129230.0,80,1.6335,0.0,0.0,0.0
r0122_c0037,40.7136726,-73.8961033,Residential,47,266.67,0.0,2.0,1949.0,110755.0,58,1.381,0.0,0.0,0.0
r0122_c0042,40.7136726,-73.8871887,Residential,28,88.89,0.0,2.5,1963.0,109576.0,34,1.5862,0.0,0.0,0.0
r0122_c0043,40.7136726,-73.8854058,Residential,67,311.11,0.0,2.0,1946.0,145903.0,78,0.795,0.0,0.0,0.0
r0122_c0044,40.7136726,-73.8836229,Residential,59,266.67,0.0,2.2,1942.0,131840.0,80,0.8092,0.0,0.0,0.0
r0122_c0045,40.7136726,-73.88184,Residential,56,355.56,0.0,2.0,1927.0,100214.0,93,0.1627,0.0,0.0,0.0
r0122_c0046,40.7136726,-73.880057,Residential,62,355.56,0.0,2.0,1950.0,138883.0,81,0.6916,0.0,0.0,0.0
r0122_c0047,40.7136726,-73.8782741,Residential,70,577.78,0.1538,2.0,1929.0,148674.0,95,1.1679,0.0,133.33,0.3333
r0122_c0048,40.7136726,-73.8764912,Residential,43,1155.56,0.1154,2.1,1935.0,131102.0,58,2.0955,0.0,222.22,0.2
r0122_c0049,40.7136726,-73.8747083,Residential,39,1200.0,0.1481,2.2,1952.0,135846.0,49,1.6947,0.0,355.56,0.125
r0122_c0050,40.7136726,-73.8729254,Residential,38,1333.33,0.0333,2.5,1957.0,185228.0,49,2.3301,0.0,133.33,0.3333
r0122_c0058,40.7136726,-73.8586621,Residential,52,88.89,0.0,1.9,1936.0,80985.0,90,0.7884,0.0,0.0,0.0
r0122_c0059,40.7136726,-73.8568792,Residential,30,311.11,0.0,2.3,1936.0,160437.0,56,0.9883,0.0,0.0,0.0
r0122_c0060,40.7136726,-73.8550963,Residential,74,44.44,0.0,2.2,1921.0,101002.0,139,-0.0,0.0,0.0,0.0
r0122_c0061,40.7136726,-73.8533134,Residential,68,133.33,0.0,2.2,1928.0,100024.0,119,0.1771,0.0,0.0,0.0
r0122_c0062,40.7136726,-73.8515304,Residential,45,222.22,0.0,2.1,1932.0,87191.0,69,0.6178,0.0,0.0,0.0
r0122_c0063,40.7136726,-73.8497475,Residential,37,88.89,0.0,2.2,1937.0,111285.0,62,0.803,0.0,0.0,0.0
r0122_c0064,40.7136726,-73.8479646,Residential,43,0.0,0.0,2.6,1927.0,97985.0,83,-0.0,0.0,0.0,0.0
r0122_c0065,40.7136726,-73.8461817,Residential,37,0.0,0.0,2.4,1930.0,84696.0,68,-0.0,0.0,0.0,0.0
r0122_c0066,40.7136726,-73.8443988,Residential,27,177.78,0.0,2.4,1935.0,77370.0,45,0.4527,0.0,0.0,0.0
r0122_c0067,40.7136726,-73.8426159,Residential,36,0.0,0.0,2.6,1934.0,92292.0,53,0.6048,0.0,0.0,0.0
r0122_c0068,40.7136726,-73.840833,Residential,39,0.0,0.0,2.5,1932.0,93351.0,53,0.5441,0.0,0.0,0.0
r0122_c0069,40.7136726,-73.8390501,Residential,20,0.0,0.0,2.5,1929.0,77397.0,21,0.0297,0.0,0.0,0.0
r0122_c0070,40.7136726,-73.8372672,Residential,37,44.44,0.0,2.5,1925.0,106947.0,38,0.0439,0.0,0.0,0.0
r0122_c0071,40.7136726,-73.8354842,Residential,36,0.0,0.0,3.4,1932.0,405569.0,33,1.0536,0.0,0.0,0.0
r0122_c0072,40.7136726,-73.8337013,Residential,13,88.89,0.0,3.2,1923.0,327056.0,21,1.5522,0.0,0.0,0.0
r0122_c0073,40.7136726,-73.8319184,Residential,10,266.67,0.0,4.6,1935.0,816045.0,12,2.1752,0.0,0.0,0.0
r0122_c0074,40.7136726,-73.8301355,Mixed-Use,7,888.89,0.2,4.0,1953.0,142258.0,9,1.8138,44.44,177.78,0.0
r0122_c0075,40.7136726,-73.8283526,Commercial,3,800.0,0.0556,4.0,1957.0,338806.0,3,-0.0,0.0,0.0,0.0
r0122_c0078,40.7136726,-73.8230039,Residential,7,177.78,0.0,4.7,1977.0,234555.0,7,0.8131,0.0,0.0,0.0
r0122_c0079,40.7136726,-73.8212209,Residential,20,400.0,0.0,4.0,1951.0,390663.0,15,0.8336,0.0,0.0,0.0
r0122_c0080,40.7136726,-73.819438,Residential,29,133.33,0.0,2.3,1923.0,372204.0,31,1.3291,0.0,0.0,0.0
r0122_c0081,40.7136726,-73.8176551,Residential,24,0.0,0.0,2.4,1927.0,50040.0,28,0.4557,0.0,0.0,0.0
r0122_c0082,40.7136726,-73.8158722,Residential,15,88.89,0.0,4.1,1978.0,403731.0,19,1.0343,0.0,0.0,0.0
r0122_c0083,40.7136726,-73.8140893,Residential,36,44.44,0.0,2.5,1971.0,242862.0,44,1.5503,0.0,0.0,0.0
r0122_c0084,40.7136726,-73.8123064,Residential,38,177.78,0.0,2.0,1942.0,64123.0,64,-0.0,0.0,0.0,0.0
r0122_c0085,40.7136726,-73.8105235,Residential,54,88.89,0.0,2.2,1942.0,86386.0,99,-0.0,0.0,0.0,0.0
r0122_c0086,40.7136726,-73.8087406,Residential,40,44.44,0.0,2.3,1937.0,64499.0,67,0.5657,0.0,0.0,0.0
r0122_c0087,40.7136726,-73.8069576,Residential,36,355.56,0.0,2.3,1931.0,158234.0,49,2.3912,0.0,88.89,0.5
r0122_c0088,40.7136726,-73.8051747,Residential,57,44.44,0.0,2.2,1930.0,90754.0,97,0.0353,0.0,0.0,0.0
r0122_c0089,40.7136726,-73.8033918,Residential,55,88.89,0.5,2.2,1935.0,107009.0,95,0.6841,0.0,0.0,0.0
r0122_c0090,40.7136726,-73.8016089,Residential,35,0.0,0.0,2.4,1930.0,76157.0,64,-0.0,0.0,0.0,0.0
r0122_c0091,40.7136726,-73.799826,Residential,32,44.44,0.0,2.5,1924.0,68481.0,58,-0.0,0.0,0.0,0.0
r0122_c0093,40.7136726,-73.7962602,Residential,30,44.44,0.0,2.6,1938.0,79057.0,49,1.1947,0.0,0.0,0.0
r0122_c0094,40.7136726,-73.7944773,Residential,43,44.44,0.0,2.6,1945.0,107652.0,72,0.7705,0.0,0.0,0.0
r0122_c0095,40.7136726,-73.7926944,Residential,31,44.44,0.0,2.9,1953.0,138768.0,47,1.455,0.0,0.0,0.0
r0122_c0096,40.7136726,-73.7909114,Residential,36,0.0,0.0,2.8,1979.0,238819.0,55,2.0345,0.0,0.0,0.0
r0122_c0097,40.7136726,-73.7891285,Residential,15,0.0,0.0,2.6,1963.0,124017.0,31,1.733,0.0,0.0,0.0
r0122_c0098,40.7136726,-73.7873456,Institutional,6,88.89,0.0,3.6,1940.0,217749.0,16,1.6738,0.0,0.0,0.0
r0122_c0100,40.7136726,-73.7837798,Residential,20,177.78,0.0,2.8,1971.0,150575.0,24,2.2905,0.0,133.33,0.0
r0122_c0101,40.7136726,-73.7819969,Commercial,11,666.67,0.2,3.2,1973.0,193515.0,12,1.9125,0.0,133.33,0.3333
r0122_c0102,40.7136726,-73.780214,Institutional,8,844.44,0.1579,4.0,1949.0,141411.0,8,1.782,44.44,222.22,0.0
r0122_c0103,40.7136726,-73.7784311,Residential,33,1066.67,0.125,2.5,1938.0,255411.0,51,1.8705,0.0,311.11,0.1429
r0122_c0104,40.7136726,-73.7766481,Residential,61,711.11,0.1875,2.4,1924.0,129658.0,104,0.9724,0.0,222.22,0.0
r0122_c0105,40.7136726,-73.7748652,Residential,67,0.0,0.0,2.5,1924.0,102744.0,128,0.0673,0.0,0.0,0.0
r0122_c0106,40.7136726,-73.7730823,Residential,39,44.44,0.0,2.4,1924.0,66458.0,73,-0.0,0.0,0.0,0.0
r0122_c0107,40.7136726,-73.7712994,Residential,34,88.89,0.0,2.4,1931.0,77022.0,58,0.2631,0.0,0.0,0.0
r0122_c0108,40.7136726,-73.7695165,Institutional,17,133.33,0.0,2.4,1926.0,176188.0,33,0.9973,0.0,0.0,0.0
r0122_c0109,40.7136726,-73.7677336,Residential,27,88.89,0.0,2.0,1957.0,59915.0,37,0.9885,0.0,0.0,0.0
r0122_c0110,40.7136726,-73.7659507,Residential,19,133.33,0.0,1.8,1940.0,53790.0,27,1.1703,0.0,133.33,0.3333
r0122_c0111,40.7136726,-73.7641678,Residential,37,311.11,0.1429,2.3,1932.0,144931.0,59,2.052,0.0,177.78,0.0
r0122_c0112,40.7136726,-73.7623848,Residential,39,444.44,0.2,2.0,1933.0,95338.0,54,2.5762,0.0,88.89,0.0
r0122_c0113,40.7136726,-73.7606019,Mixed-Use,31,266.67,0.1667,1.9,1949.0,92159.0,36,2.5455,44.44,133.33,0.0
r0122_c0114,40.7136726,-73.758819,Residential,28,133.33,0.0,2.2,1937.0,60639.0,39,1.8429,0.0,88.89,0.5
r0122_c0115,40.7136726,-73.7570361,Residential,30,222.22,0.0,2.3,1926.0,112796.0,46,1.3727,0.0,0.0,0.0
r0122_c0116,40.7136726,-73.7552532,Mixed-Use,38,266.67,0.1667,2.0,1932.0,133524.0,48,2.1476,0.0,88.89,0.0
r0122_c0117,40.7136726,-73.7534703,Mixed-Use,20,577.78,0.1538,1.7,1940.0,59031.0,22,2.0806,0.0,133.33,0.3333
r0122_c0118,40.7136726,-73.7516874,Mixed-Use,19,222.22,0.0,2.2,1930.0,62359.0,28,1.4739,0.0,44.44,1.0
r0122_c0119,40.7136726,-73.7499045,Residential,27,88.89,0.0,2.0,1941.0,46022.0,40,0.8782,0.0,0.0,0.0
r0122_c0120,40.7136726,-73.7481216,Residential,49,0.0,0.0,2.1,1931.0,86403.0,70,0.1901,0.0,0.0,0.0
r0122_c0121,40.7136726,-73.7463386,Residential,39,88.89,0.0,2.0,1937.0,98665.0,60,1.2731,0.0,0.0,0.0
r0122_c0122,40.7136726,-73.7445557,Residential,45,133.33,0.0,2.1,1946.0,70224.0,68,1.0275,0.0,0.0,0.0
r0122_c0123,40.7136726,-73.7427728,Residential,47,88.89,0.0,2.3,1941.0,64038.0,76,1.0111,0.0,0.0,0.0
r0122_c0124,40.7136726,-73.7409899,Residential,41,0.0,0.0,2.1,1950.0,67535.0,60,0.3572,0.0,0.0,0.0
r0122_c0125,40.7136726,-73.739207,Residential,44,266.67,0.0,2.1,1945.0,78767.0,56,1.6652,0.0,0.0,0.0
r0122_c0126,40.7136726,-73.7374241,Mixed-Use,36,355.56,0.125,2.1,1946.0,100691.0,46,1.8169,0.0,88.89,0.0
r0122_c0127,40.7136726,-73.7356412,Mixed-Use,32,1200.0,0.2593,2.0,1939.0,88307.0,35,2.3683,0.0,222.22,0.6
r0122_c0128,40.7136726,-73.7338583,Residential,46,44.44,0.0,2.2,1925.0,94757.0,77,0.8451,0.0,0.0,0.0
r0122_c0129,40.7136726,-73.7320753,Residential,42,88.89,0.0,2.3,1928.0,68652.0,74,0.3103,0.0,0.0,0.0
r0122_c0130,40.7136726,-73.7302924,Residential,32,266.67,0.0,2.3,1936.0,55048.0,57,-0.0,0.0,0.0,0.0
r0123_c0025,40.7150239,-73.9174982,Industrial,3,0.0,0.0,2.0,1940.0,152035.0,4,0.782,0.0,0.0,0.0
r0123_c0026,40.7150239,-73.9157153,Industrial,4,0.0,0.0,2.0,1942.0,311000.0,4,0.7057,0.0,0.0,0.0
r0123_c0027,40.7150239,-73.9139324,Industrial,11,311.11,0.2857,2.0,1928.0,143409.0,12,0.7549,0.0,88.89,0.0
r0123_c0028,40.7150239,-73.9121495,Residential,65,177.78,0.5,2.1,1924.0,167368.0,70,2.182,0.0,88.89,0.0
r0123_c0029,40.7150239,-73.9103665,Residential,67,133.33,0.0,2.0,1924.0,156850.0,82,1.5029,0.0,0.0,0.0
r0123_c0030,40.7150239,-73.9085836,Mixed-Use,36,222.22,0.0,1.8,1924.0,83711.0,49,1.5899,0.0,0.0,0.0
r0123_c0031,40.7150239,-73.9068007,Mixed-Use,16,44.44,0.0,1.5,1939.0,30434.0,14,2.1428,0.0,0.0,0.0
r0123_c0032,40.7150239,-73.9050178,Residential,55,0.0,0.0,2.0,1961.0,145215.0,68,1.345,0.0,0.0,0.0
r0123_c0033,40.7150239,-73.9032349,Residential,79,177.78,0.0,2.0,1945.0,144575.0,116,0.4342,0.0,0.0,0.0
r0123_c0034,40.7150239,-73.901452,Residential,58,800.0,0.1111,2.1,1926.0,123873.0,89,1.3387,0.0,400.0,0.0
r0123_c0035,40.7150239,-73.8996691,Residential,74,88.89,0.0,2.0,1931.0,139712.0,97,0.7191,0.0,0.0,0.0
r0123_c0036,40.7150239,-73.8978862,Residential,82,0.0,0.0,1.9,1956.0,127151.0,96,0.8434,0.0,0.0,0.0
r0123_c0037,40.7150239,-73.8961033,Open Space,11,0.0,0.0,2.0,1961.0,49913.0,12,1.3932,0.0,0.0,0.0
r0123_c0042,40.7150239,-73.8871887,Residential,10,44.44,0.0,2.4,1952.0,39060.0,12,2.1668,0.0,0.0,0.0
r0123_c0043,40.7150239,-73.8854058,Residential,55,444.44,0.0,1.9,1941.0,171956.0,61,1.354,0.0,0.0,0.0
r0123_c0044,40.7150239,-73.8836229,Residential,64,177.78,0.0,2.0,1927.0,130234.0,95,0.6177,0.0,0.0,0.0
r0123_c0045,40.7150239,-73.88184,Residential,72,444.44,0.0,1.6,1931.0,104979.0,100,0.3584,0.0,0.0,0.0
r0123_c0046,40.7150239,-73.880057,Residential,67,266.67,0.0,2.0,1934.0,122834.0,89,0.5836,0.0,0.0,0.0
r0123_c0047,40.7150239,-73.8782741,Residential,66,266.67,0.0,1.9,1941.0,100543.0,99,0.3362,0.0,0.0,0.0
r0123_c0048,40.7150239,-73.8764912,Residential,68,222.22,0.0,2.3,1928.0,101066.0,119,-0.0,0.0,0.0,0.0
r0123_c0049,40.7150239,-73.8747083,Residential,53,177.78,0.0,2.2,1936.0,102556.0,74,0.1699,0.0,0.0,0.0
r0123_c0050,40.7150239,-73.8729254,Residential,41,177.78,0.0,2.2,1939.0,154869.0,63,1.5872,0.0,44.44,0.0
r0123_c0057,40.7150239,-73.860445,Residential,6,88.89,0.0,2.8,1953.0,124208.0,10,1.5794,44.44,0.0,0.0
r0123_c0058,40.7150239,-73.8586621,Residential,23,133.33,0.0,2.7,1947.0,176908.0,41,1.836,0.0,0.0,0.0
r0123_c0059,40.7150239,-73.8568792,Residential,56,88.89,0.0,1.9,1940.0,88827.0,101,0.9916,0.0,0.0,0.0
r0123_c0060,40.7150239,-73.8550963,Residential,74,0.0,0.0,2.2,1925.0,106957.0,128,-0.0,0.0,0.0,0.0
r0123_c0061,40.7150239,-73.8533134,Residential,45,133.33,0.0,2.2,1930.0,82536.0,60,0.8711,0.0,0.0,0.0
r0123_c0062,40.7150239,-73.8515304,Residential,26,177.78,0.0,2.3,1938.0,159517.0,43,0.9874,0.0,0.0,0.0
r0123_c0063,40.7150239,-73.8497475,Residential,41,44.44,0.0,2.3,1934.0,79047.0,72,-0.0,0.0,0.0,0.0
r0123_c0064,40.7150239,-73.8479646,Residential,34,0.0,0.0,2.4,1929.0,83213.0,54,-0.0,0.0,0.0,0.0
r0123_c0065,40.7150239,-73.8461817,Residential,34,44.44,0.0,2.5,1927.0,96545.0,59,0.2038,0.0,0.0,0.0
r0123_c0066,40.7150239,-73.8443988,Residential,20,0.0,0.0,2.6,1934.0,80878.0,27,0.2059,0.0,0.0,0.0
r0123_c0067,40.7150239,-73.8426159,Residential,33,355.56,0.0,2.7,1935.0,130407.0,41,1.1359,0.0,0.0,0.0
r0123_c0068,40.7150239,-73.840833,Residential,32,44.44,0.0,2.6,1934.0,102679.0,49,-0.0,0.0,0.0,0.0
r0123_c0069,40.7150239,-73.8390501,Residential,35,0.0,0.0,2.6,1925.0,82078.0,41,0.2932,0.0,0.0,0.0
