cell_id,avg_floors,avg_yearbuilt,total_bldg_area,building_count
r0045_c0119,1.7,1969,68275.0,13
r0045_c0120,2.3,1932,43921.0,25
r0045_c0121,2.0,1936,70699.0,19
r0045_c0122,2.7,1932,132733.0,16
r0046_c0080,1.8,1928,19707.0,18
r0046_c0081,2.0,1921,9372.0,10
r0046_c0106,,,0.0,0
r0046_c0107,1.8,1955,54834.0,23
r0046_c0108,1.5,1958,48763.0,31
r0046_c0109,1.6,1952,51002.0,35
r0046_c0110,1.9,1947,53492.0,32
r0046_c0111,1.8,1944,47726.0,25
r0046_c0112,1.0,1955,1624.0,14
r0046_c0120,1.5,1948,94581.0,20
r0046_c0121,2.4,1931,40379.0,32
r0046_c0122,1.9,1944,15769.0,11
r0047_c0079,2.0,1990,8294.0,9
r0047_c0080,1.9,1927,30540.0,23
r0047_c0107,1.9,1956,60084.0,32
r0047_c0108,1.7,1950,44208.0,28
r0047_c0109,1.7,1957,85353.0,46
r0047_c0110,1.8,1951,26290.0,23
r0047_c0120,1.3,1961,24660.0,11
r0047_c0121,2.0,2003,6240.0,3
r0048_c0078,,,0.0,0
r0048_c0079,1.7,1964,10858.0,4
r0048_c0080,1.7,1937,9364.0,7
r0048_c0108,,,0.0,0
r0048_c0109,1.0,1970,18928.0,8
r0048_c0110,2.0,1930,7792.0,12
r0049_c0079,1.0,1931,1488.0,2
r0050_c0079,,,0.0,0
r0064_c0123,1.5,1916,5372.0,11
r0064_c0124,1.6,1932,21589.0,21
r0065_c0121,1.9,1931,13980.0,21
r0065_c0124,1.6,1940,28020.0,15
r0066_c0121,1.7,1926,15341.0,20
r0066_c0122,1.9,1928,14618.0,15
r0066_c0123,1.0,1979,5910.0,3
r0067_c0122,1.8,1926,13578.0,9
r0067_c0123,2.5,1990,111279.0,4
r0069_c0123,,,0.0,1
r0070_c0122,,,0.0,0
r0070_c0123,,,0.0,0
r0071_c0122,,,0.0,0
r0071_c0123,,,0.0,0
r0072_c0122,,,0.0,0
r0072_c0123,,,0.0,0
r0072_c0124,,,0.0,0
r0073_c0065,1.2,1965,10459.0,5
r0073_c0122,,,0.0,0
r0074_c0065,2.0,1983,82085.0,39
r0074_c0066,1.8,1973,87498.0,38
r0074_c0067,1.5,1966,65925.0,31
r0074_c0068,1.9,1965,58313.0,27
r0074_c0069,1.9,1956,34441.0,17
r0074_c0070,2.3,1982,30045.0,3
r0075_c0064,1.5,1965,8578.0,4
r0075_c0065,2.0,1966,82702.0,37
r0075_c0066,1.8,1961,96194.0,42
r0075_c0067,1.7,1955,90625.0,40
r0075_c0068,1.9,1963,82184.0,42
r0075_c0069,1.8,1958,70820.0,36
r0075_c0070,1.4,1984,56954.0,8
r0075_c0071,2.1,1964,110211.0,53
r0075_c0072,1.9,1951,87388.0,52
r0075_c0073,2.0,1946,45658.0,33
r0075_c0074,1.8,1936,7737.0,10
r0075_c0075,2.0,1960,19437.0,18
r0075_c0076,1.5,1930,2045.0,2
r0075_c0126,2.0,1966,39892.0,20
r0075_c0127,2.0,1962,105218.0,43
r0075_c0128,2.0,1962,52496.0,35
r0075_c0129,2.0,1964,48657.0,22
r0075_c0130,2.0,1963,21317.0,7
r0076_c0064,1.1,1965,35114.0,15
r0076_c0065,1.7,1965,82577.0,34
r0076_c0066,1.6,1957,79620.0,35
r0076_c0067,1.8,1959,93207.0,41
r0076_c0068,1.8,1966,107762.0,55
r0076_c0069,1.4,1969,92324.0,33
r0076_c0070,1.9,1970,20954.0,11
r0076_c0071,1.6,1947,79774.0,45
r0076_c0072,1.7,1954,75044.0,46
r0076_c0073,1.9,1937,47192.0,42
r0076_c0074,1.6,1933,51358.0,61
r0076_c0075,1.7,1943,77984.0,80
r0076_c0076,1.9,1971,3669.0,2
r0076_c0126,1.9,1961,88417.0,42
r0076_c0127,1.8,1965,123891.0,58
r0076_c0128,2.0,1960,113763.0,58
r0076_c0129,2.0,1960,123731.0,66
r0076_c0130,2.0,1963,91649.0,51
r0076_c0131,2.0,1964,87651.0,30
r0076_c0132,2.0,1970,18825.0,8
r0077_c0064,1.2,1965,49053.0,20
r0077_c0065,1.1,1964,84487.0,36
r0077_c0066,1.1,1968,91609.0,37
r0077_c0067,1.1,1963,90612.0,37
r0077_c0068,1.3,1968,91010.0,35
r0077_c0069,1.3,1967,58064.0,13
r0077_c0070,2.1,1973,118798.0,12
r0077_c0071,1.7,1950,85466.0,48
r0077_c0072,1.8,1947,70493.0,53
r0077_c0073,1.7,1943,36101.0,31
r0077_c0074,1.6,1939,65827.0,69
r0077_c0075,1.6,1948,55965.0,58
r0077_c0120,2.0,2005,1020.0,1
r0077_c0121,1.9,1958,57324.0,33
r0077_c0122,1.8,1952,87285.0,55
r0077_c0123,1.5,1953,70135.0,66
r0077_c0124,1.5,1953,65046.0,57
r0077_c0125,1.7,1959,48191.0,25
r0077_c0126,2.0,1960,98378.0,39
r0077_c0127,2.0,1970,272182.0,26
r0077_c0128,2.0,1961,105503.0,54
r0077_c0129,2.0,1957,97160.0,66
r0077_c0130,1.9,1953,78441.0,61
r0077_c0131,1.9,1956,98173.0,58
r0077_c0132,2.0,1965,90557.0,53
r0077_c0133,2.0,1969,63205.0,27
r0078_c0061,1.6,1976,43088.0,16
r0078_c0062,1.6,1972,61740.0,26
r0078_c0063,1.5,1964,32969.0,14
r0078_c0064,1.3,1965,59673.0,25
