cell_id,cell_lat,cell_lon,zone_type,cell_building_count,amenity_density,amenity_ratio_food_drink,avg_height,avg_floors,avg_construction_year,building_count,residential_ratio,landuse_entropy,tourism_density,shop_density_km2,brand_ratio
r0687_c0573,49.0482806,2.6259923,residential,34,0.0,0.0,3.8,1.2,1959.0,34,1.0,0.5116,0.0,0.0,0.0
r0687_c0574,49.0482806,2.6280442,residential,37,0.0,0.0,4.3,1.4,1989.0,38,0.868,0.8269,0.0,0.0,0.0
r0687_c0575,49.0482806,2.6300962,residential,52,44.44,0.0,4.1,1.6,2002.0,55,0.945,0.5278,0.0,0.0,0.0
r0687_c0591,49.0482806,2.6629272,residential,29,44.44,0.0,3.9,1.4,1986.0,33,0.879,0.851,0.0,0.0,0.0
r0687_c0592,49.0482806,2.6649791,residential,58,44.44,0.0,4.8,1.5,1920.0,70,0.8,1.1372,0.0,0.0,0.0
r0687_c0593,49.0482806,2.6670311,residential,18,44.44,0.0,5.2,1.3,1937.0,22,0.818,1.2433,0.0,0.0,0.0
r0687_c0594,49.0482806,2.669083,commercial,10,266.67,0.0,6.6,1.4,1991.0,10,0.1,0.469,0.0,0.0,0.0
r0687_c0598,49.0482806,2.6772907,residential,4,177.78,0.0,3.2,1.1,,5,0.8,0.7219,0.0,0.0,0.0
r0687_c0599,49.0482806,2.6793427,residential,9,0.0,0.0,3.8,1.5,1988.0,9,1.0,-0.0,0.0,0.0,0.0
r0687_c0602,49.0482806,2.6854985,residential,5,0.0,0.0,3.8,1.0,,5,1.0,-0.0,0.0,0.0,0.0
r0687_c0605,49.0482806,2.6916543,residential,11,0.0,0.0,4.0,1.1,1989.0,12,0.833,0.8167,0.0,0.0,0.0
r0687_c0607,49.0482806,2.6957582,residential,4,0.0,0.0,3.4,1.0,,4,0.75,0.8113,0.0,0.0,0.0
r0687_c0800,49.0482806,3.0917824,residential,5,0.0,0.0,3.6,1.1,1920.0,11,0.364,1.6767,0.0,0.0,0.0
r0687_c0801,49.0482806,3.0938344,residential,11,0.0,0.0,5.2,1.4,1919.0,14,0.643,1.4299,0.0,0.0,0.0
r0687_c0802,49.0482806,3.0958863,residential,12,0.0,0.0,4.2,1.2,1919.0,16,0.75,1.1216,0.0,0.0,0.0
r0687_c0803,49.0482806,3.0979382,residential,3,0.0,0.0,5.4,1.4,1993.0,3,1.0,-0.0,0.0,0.0,0.0
r0687_c0838,49.0482806,3.1697561,industrial,4,0.0,0.0,4.8,1.1,,14,0.071,1.0949,0.0,0.0,0.0
r0688_c0001,49.0496319,1.4522832,residential,20,0.0,0.0,3.6,1.1,1966.0,25,0.8,0.8663,0.0,0.0,0.0
r0688_c0002,49.0496319,1.4543351,residential,3,0.0,0.0,3.8,1.3,1775.0,3,1.0,-0.0,0.0,0.0,0.0
r0688_c0009,49.0496319,1.4686987,residential,4,88.89,0.0,4.7,1.2,1970.0,5,0.8,0.7219,0.0,0.0,0.0
r0688_c0010,49.0496319,1.4707506,residential,5,44.44,0.0,4.3,1.3,1937.0,6,0.833,0.65,0.0,0.0,0.0
r0688_c0013,49.0496319,1.4769065,residential,25,44.44,0.0,4.6,1.2,1975.0,28,0.857,0.806,0.0,0.0,0.0
r0688_c0014,49.0496319,1.4789584,residential,14,1911.11,0.0,3.7,1.2,1859.0,28,0.5,1.4926,0.0,0.0,0.0
r0688_c0015,49.0496319,1.4810103,residential,6,0.0,0.0,4.8,1.2,1862.0,7,0.857,0.5917,0.0,0.0,0.0
r0688_c0023,49.0496319,1.4974259,residential,9,88.89,0.0,4.3,1.3,1941.0,13,0.615,1.4885,0.0,0.0,0.0
r0688_c0024,49.0496319,1.4994778,residential,4,0.0,0.0,5.2,1.0,2002.0,4,1.0,-0.0,0.0,0.0,0.0
r0688_c0034,49.0496319,1.5199972,residential,4,88.89,0.0,3.5,1.0,,4,1.0,-0.0,0.0,0.0,0.0
r0688_c0044,49.0496319,1.5405166,residential,15,0.0,0.0,4.0,1.2,1970.0,18,0.833,0.65,0.0,0.0,0.0
r0688_c0045,49.0496319,1.5425685,residential,18,0.0,0.0,3.8,1.1,1979.0,20,0.9,0.469,0.0,0.0,0.0
r0688_c0046,49.0496319,1.5446204,residential,3,0.0,0.0,3.6,1.0,,4,0.75,0.8113,0.0,0.0,0.0
r0688_c0066,49.0496319,1.5856592,residential,8,0.0,0.0,3.8,1.1,1924.0,11,0.727,0.8454,0.0,0.0,0.0
r0688_c0067,49.0496319,1.5877112,residential,5,0.0,0.0,4.7,1.6,1905.0,6,0.833,0.65,0.0,0.0,0.0
r0688_c0072,49.0496319,1.5979709,residential,7,133.33,0.0,3.7,1.0,,7,1.0,-0.0,0.0,0.0,0.0
r0688_c0073,49.0496319,1.6000228,residential,30,0.0,0.0,4.4,1.3,1926.0,31,0.935,0.4096,0.0,0.0,0.0
r0688_c0074,49.0496319,1.6020747,residential,98,133.33,0.0,4.3,1.3,1877.0,128,0.766,0.8956,0.0,44.44,0.0
r0688_c0075,49.0496319,1.6041267,residential,51,0.0,0.0,4.0,1.3,1886.0,55,0.909,0.6337,0.0,0.0,0.0
r0688_c0076,49.0496319,1.6061786,residential,30,0.0,0.0,3.7,1.3,1987.0,37,0.811,0.9863,0.0,0.0,0.0
r0688_c0077,49.0496319,1.6082306,residential,34,0.0,0.0,3.7,1.3,1983.0,37,0.919,0.406,0.0,0.0,0.0
r0688_c0078,49.0496319,1.6102825,residential,41,0.0,0.0,3.9,1.3,2004.0,43,0.953,0.2714,0.0,0.0,0.0
r0688_c0079,49.0496319,1.6123344,residential,14,0.0,0.0,3.7,1.4,2004.0,14,1.0,-0.0,0.0,0.0,0.0
r0688_c0100,49.0496319,1.6554252,residential,6,0.0,0.0,4.5,1.1,1984.0,14,0.429,1.5306,0.0,0.0,0.0
r0688_c0101,49.0496319,1.6574771,residential,17,0.0,0.0,5.0,1.4,1988.0,20,0.85,0.6098,0.0,0.0,0.0
r0688_c0102,49.0496319,1.659529,residential,9,44.44,0.0,5.2,1.4,1986.0,10,0.9,0.9219,0.0,0.0,0.0
r0688_c0103,49.0496319,1.661581,residential,8,44.44,0.0,4.8,1.4,1987.0,8,1.0,-0.0,0.0,0.0,0.0
r0688_c0121,49.0496319,1.6985159,residential,3,0.0,0.0,4.5,1.3,1968.0,3,1.0,-0.0,0.0,0.0,0.0
r0688_c0124,49.0496319,1.7046717,residential,5,88.89,0.0,4.6,1.3,1959.0,5,1.0,-0.0,44.44,0.0,0.0
r0688_c0168,49.0496319,1.794957,residential,3,0.0,0.0,6.7,1.4,1969.0,3,1.0,-0.0,0.0,0.0,0.0
r0688_c0176,49.0496319,1.8113725,residential,7,0.0,0.0,4.6,1.0,1985.0,7,1.0,-0.0,0.0,0.0,0.0
r0688_c0177,49.0496319,1.8134245,residential,13,0.0,0.0,2.4,1.1,1844.0,14,0.929,0.3712,0.0,0.0,0.0
r0688_c0183,49.0496319,1.8257361,residential,4,0.0,0.0,4.2,1.1,1836.0,4,1.0,-0.0,0.0,0.0,0.0
r0688_c0184,49.0496319,1.827788,residential,28,44.44,0.0,3.9,1.2,1914.0,31,0.903,0.4587,0.0,0.0,0.0
r0688_c0192,49.0496319,1.8442035,residential,11,0.0,0.0,4.4,1.2,1983.0,12,0.917,0.4138,0.0,0.0,0.0
r0688_c0193,49.0496319,1.8462555,residential,27,0.0,0.0,4.9,1.4,1916.0,32,0.844,0.8181,0.0,0.0,0.0
r0688_c0194,49.0496319,1.8483074,residential,18,0.0,0.0,4.8,1.4,1950.0,19,0.947,0.5907,0.0,0.0,0.0
r0688_c0195,49.0496319,1.8503594,residential,15,44.44,0.0,4.7,1.2,1994.0,15,1.0,-0.0,0.0,0.0,0.0
r0688_c0196,49.0496319,1.8524113,residential,6,0.0,0.0,4.7,1.3,1986.0,8,0.75,0.8113,0.0,0.0,0.0
r0688_c0207,49.0496319,1.8749826,residential,8,44.44,0.0,3.6,1.1,1987.0,9,0.778,0.9864,0.0,0.0,0.0
r0688_c0210,49.0496319,1.8811384,residential,3,0.0,0.0,5.2,1.1,,7,0.429,0.9852,0.0,0.0,0.0
r0688_c0243,49.0496319,1.9488524,residential,14,133.33,0.0,4.3,1.2,1984.0,14,1.0,-0.0,0.0,0.0,0.0
r0688_c0244,49.0496319,1.9509044,residential,53,133.33,0.0,5.1,1.4,1863.0,67,0.687,1.2467,0.0,0.0,0.0
r0688_c0245,49.0496319,1.9529563,residential,56,311.11,0.4286,5.2,1.4,1906.0,59,0.915,0.9083,0.0,88.89,0.0
r0688_c0246,49.0496319,1.9550082,residential,10,44.44,0.0,4.0,1.3,1980.0,10,0.9,0.469,0.0,44.44,0.0
r0688_c0269,49.0496319,2.0022028,residential,71,0.0,0.0,4.5,1.6,1997.0,71,1.0,0.1068,0.0,0.0,0.0
r0688_c0270,49.0496319,2.0042548,residential,48,0.0,0.0,5.4,1.7,1998.0,49,0.98,1.1743,0.0,0.0,0.0
r0688_c0271,49.0496319,2.0063067,residential,5,88.89,0.0,11.0,3.3,2013.0,5,0.6,1.5219,0.0,0.0,0.0
r0688_c0272,49.0496319,2.0083587,residential,11,444.44,0.0,11.1,2.7,2013.0,11,0.545,1.8676,0.0,0.0,0.0
r0688_c0273,49.0496319,2.0104106,residential,15,666.67,0.1333,16.0,3.4,2001.0,17,0.588,1.3328,0.0,222.22,0.4
r0688_c0274,49.0496319,2.0124625,residential,19,311.11,0.0,12.8,3.8,1996.0,22,0.773,1.2433,0.0,44.44,0.0
r0688_c0275,49.0496319,2.0145145,residential,32,0.0,0.0,5.6,2.3,1990.0,33,0.97,1.038,0.0,0.0,0.0
r0688_c0276,49.0496319,2.0165664,residential,42,133.33,0.0,5.5,1.8,1990.0,50,0.84,1.5266,0.0,0.0,0.0
r0688_c0277,49.0496319,2.0186183,residential,69,88.89,0.0,4.0,1.3,1987.0,77,0.896,1.0771,0.0,0.0,0.0
r0688_c0278,49.0496319,2.0206703,residential,85,44.44,0.0,4.8,1.5,1986.0,108,0.778,1.7961,0.0,0.0,0.0
r0688_c0279,49.0496319,2.0227222,residential,54,0.0,0.0,5.8,1.6,1987.0,62,0.855,1.4609,0.0,0.0,0.0
r0688_c0280,49.0496319,2.0247742,residential,67,133.33,0.0,4.6,1.4,1985.0,73,0.808,1.1832,0.0,0.0,0.0
r0688_c0281,49.0496319,2.0268261,residential,17,88.89,0.0,11.1,2.4,,17,0.882,0.5226,0.0,0.0,0.0
r0688_c0282,49.0496319,2.028878,residential,17,0.0,0.0,8.9,2.2,1984.0,18,0.944,0.8031,0.0,0.0,0.0
r0688_c0283,49.0496319,2.03093,residential,6,0.0,0.0,5.8,2.0,1987.0,7,0.857,1.3788,0.0,0.0,0.0
r0688_c0284,49.0496319,2.0329819,residential,9,444.44,0.1,13.7,3.0,1990.0,9,0.667,0.9183,44.44,44.44,0.0
r0688_c0285,49.0496319,2.0350339,residential,22,2577.78,0.1552,11.7,2.4,1991.0,24,0.5,1.65,177.78,400.0,0.3333
r0688_c0286,49.0496319,2.0370858,residential,10,44.44,0.0,11.0,2.8,1996.0,11,0.636,1.8676,0.0,0.0,0.0
r0688_c0287,49.0496319,2.0391377,residential,35,0.0,0.0,6.7,1.6,1985.0,39,0.897,1.2151,0.0,0.0,0.0
r0688_c0288,49.0496319,2.0411897,residential,39,44.44,0.0,6.8,1.8,1984.0,46,0.848,1.2359,0.0,0.0,0.0
r0688_c0289,49.0496319,2.0432416,residential,18,311.11,0.0,5.3,1.6,1981.0,26,0.423,1.958,0.0,0.0,0.0
r0688_c0290,49.0496319,2.0452936,residential,52,0.0,0.0,5.6,1.8,1981.0,57,0.895,1.1761,0.0,0.0,0.0
r0688_c0291,49.0496319,2.0473455,residential,65,0.0,0.0,4.6,1.8,1981.0,66,0.985,0.5987,0.0,0.0,0.0
r0688_c0292,49.0496319,2.0493974,residential,23,0.0,0.0,5.2,1.6,1980.0,23,1.0,0.6666,0.0,0.0,0.0
r0688_c0293,49.0496319,2.0514494,residential,9,311.11,0.0,5.9,1.5,,9,0.889,0.5033,0.0,0.0,0.0
r0688_c0294,49.0496319,2.0535013,residential,3,177.78,0.0,6.3,1.5,,3,1.0,-0.0,0.0,0.0,0.0
r0688_c0296,49.0496319,2.0576052,residential,9,133.33,0.0,3.7,1.0,,9,0.667,0.9183,0.0,0.0,0.0
r0688_c0297,49.0496319,2.0596571,residential,8,0.0,0.0,3.6,1.0,,8,0.875,0.5436,0.0,0.0,0.0
r0688_c0298,49.0496319,2.0617091,industrial,11,88.89,0.0,4.9,1.1,1965.0,11,0.091,0.4395,0.0,0.0,0.0
r0688_c0299,49.0496319,2.063761,industrial,6,88.89,0.0,9.7,2.0,,8,0.0,0.8113,0.0,0.0,0.0
r0688_c0305,49.0496319,2.0760726,residential,11,88.89,0.5,4.8,1.1,1986.0,11,0.818,1.0958,0.0,44.44,1.0
r0688_c0306,49.0496319,2.0781246,residential,5,88.89,0.0,26.4,10.0,1971.0,5,0.8,0.7219,0.0,0.0,0.0
r0688_c0307,49.0496319,2.0801765,residential,9,177.78,0.0,15.5,5.0,1971.0,9,1.0,0.7642,0.0,0.0,0.0
r0688_c0308,49.0496319,2.0822285,commercial,7,88.89,0.0,6.4,1.4,1974.0,7,0.143,0.5917,0.0,0.0,0.0
r0688_c0309,49.0496319,2.0842804,residential,51,44.44,0.0,4.5,1.5,1939.0,59,0.864,0.9726,0.0,0.0,0.0
r0688_c0310,49.0496319,2.0863323,residential,30,222.22,0.0,6.5,1.8,1944.0,33,0.879,1.5746,0.0,0.0,0.0
r0688_c0311,49.0496319,2.0883843,residential,39,88.89,0.0,6.7,1.8,1900.0,43,0.86,1.5345,0.0,0.0,0.0
r0688_c0312,49.0496319,2.0904362,residential,107,533.33,0.4167,6.1,1.9,1905.0,116,0.862,1.4641,0.0,222.22,0.2
r0688_c0313,49.0496319,2.0924881,residential,83,1111.11,0.32,8.5,2.4,1888.0,89,0.876,1.581,44.44,444.44,0.0
r0688_c0314,49.0496319,2.0945401,residential,42,400.0,0.0,7.7,2.2,1894.0,44,0.795,1.6709,0.0,44.44,0.0
r0688_c0315,49.0496319,2.096592,residential,88,933.33,0.2857,8.3,2.2,1886.0,94,0.883,1.4991,44.44,133.33,0.3333
r0688_c0316,49.0496319,2.098644,residential,108,1155.56,0.1923,8.7,2.4,1882.0,114,0.789,1.6401,44.44,533.33,0.0833
r0688_c0317,49.0496319,2.1006959,residential,91,711.11,0.1875,10.8,2.2,1897.0,96,0.885,1.5433,0.0,177.78,0.0
r0688_c0318,49.0496319,2.1027478,residential,19,711.11,0.0625,9.6,2.7,1940.0,20,0.85,1.4905,0.0,222.22,0.0
r0688_c0319,49.0496319,2.1047998,residential,8,0.0,0.0,6.1,2.5,1911.0,8,1.0,-0.0,0.0,0.0,0.0
r0688_c0320,49.0496319,2.1068517,residential,29,133.33,0.0,4.8,1.3,1961.0,31,0.871,1.507,0.0,0.0,0.0
r0688_c0321,49.0496319,2.1089037,residential,23,44.44,0.0,4.8,1.4,1960.0,27,0.815,0.825,0.0,0.0,0.0
r0688_c0322,49.0496319,2.1109556,residential,98,0.0,0.0,4.1,1.5,1986.0,120,0.817,1.025,0.0,0.0,0.0
r0688_c0323,49.0496319,2.1130075,residential,19,0.0,0.0,4.4,1.6,1988.0,19,1.0,-0.0,0.0,0.0,0.0
r0688_c0324,49.0496319,2.1150595,residential,26,88.89,0.5,4.3,1.6,1991.0,27,0.889,0.6053,0.0,0.0,0.0
r0688_c0327,49.0496319,2.1212153,residential,75,0.0,0.0,4.8,1.4,1957.0,82,0.915,0.5142,0.0,0.0,0.0
r0688_c0328,49.0496319,2.1232672,residential,29,0.0,0.0,5.5,1.3,1961.0,33,0.879,0.5328,0.0,0.0,0.0
r0688_c0329,49.0496319,2.1253192,industrial,5,0.0,0.0,11.7,1.3,,5,0.0,-0.0,0.0,0.0,0.0
r0688_c0330,49.0496319,2.1273711,industrial,5,0.0,0.0,5.4,1.2,,6,0.0,0.65,0.0,0.0,0.0
r0688_c0331,49.0496319,2.129423,industrial,5,0.0,0.0,4.8,1.0,,5,0.0,-0.0,0.0,0.0,0.0
r0688_c0332,49.0496319,2.131475,industrial,16,0.0,0.0,5.9,1.2,,16,0.0,-0.0,0.0,0.0,0.0
r0688_c0333,49.0496319,2.1335269,industrial,9,0.0,0.0,6.4,1.6,1977.0,9,0.111,1.3516,0.0,0.0,0.0
r0688_c0334,49.0496319,2.1355789,industrial,9,44.44,0.0,7.4,1.2,1995.0,9,0.0,-0.0,0.0,44.44,0.0
r0688_c0335,49.0496319,2.1376308,industrial,5,0.0,0.0,7.5,1.0,2009.0,5,0.0,-0.0,0.0,0.0,0.0
r0688_c0336,49.0496319,2.1396827,industrial,5,88.89,0.0,7.1,1.0,2007.0,5,0.0,-0.0,0.0,88.89,0.0
r0688_c0338,49.0496319,2.1437866,industrial,3,44.44,0.0,3.9,1.1,2004.0,3,0.0,-0.0,0.0,0.0,0.0
r0688_c0339,49.0496319,2.1458386,industrial,6,44.44,0.0,6.3,1.2,1990.0,6,0.0,-0.0,0.0,0.0,0.0
r0688_c0340,49.0496319,2.1478905,industrial,5,0.0,0.0,3.5,1.0,,5,0.0,-0.0,0.0,0.0,0.0
r0688_c0341,49.0496319,2.1499424,residential,10,0.0,0.0,2.7,1.1,1928.0,10,1.0,-0.0,0.0,0.0,0.0
r0688_c0361,49.0496319,2.1909812,residential,3,0.0,0.0,3.2,1.0,,3,1.0,-0.0,0.0,0.0,0.0
r0688_c0362,49.0496319,2.1930332,residential,7,0.0,0.0,6.3,1.3,1959.0,8,0.5,1.4056,0.0,0.0,0.0
r0688_c0363,49.0496319,2.1950851,commercial,6,177.78,0.0,5.8,1.2,2015.0,7,0.143,1.8424,0.0,0.0,0.0
r0688_c0364,49.0496319,2.197137,residential,35,0.0,0.0,5.7,1.6,2009.0,35,1.0,-0.0,0.0,0.0,0.0
r0688_c0365,49.0496319,2.199189,residential,33,0.0,0.0,5.8,1.5,1988.0,33,1.0,-0.0,0.0,0.0,0.0
r0688_c0366,49.0496319,2.2012409,residential,39,0.0,0.0,4.4,1.4,1970.0,41,0.951,0.2812,0.0,0.0,0.0
r0688_c0367,49.0496319,2.2032929,residential,45,0.0,0.0,4.9,1.5,1939.0,53,0.83,0.8726,0.0,0.0,0.0
r0688_c0368,49.0496319,2.2053448,residential,26,0.0,0.0,4.7,1.4,1963.0,30,0.867,0.7703,0.0,0.0,0.0
r0688_c0369,49.0496319,2.2073967,residential,30,0.0,0.0,4.6,1.3,1956.0,36,0.833,0.65,0.0,0.0,0.0
r0688_c0370,49.0496319,2.2094487,residential,23,0.0,0.0,5.7,1.6,1920.0,25,0.92,0.4022,0.0,0.0,0.0
r0688_c0430,49.0496319,2.332565,industrial,4,0.0,0.0,3.7,1.0,2007.0,4,0.0,1.0,0.0,0.0,0.0
r0688_c0431,49.0496319,2.3346169,residential,43,0.0,0.0,5.6,1.4,1910.0,48,0.854,1.0478,0.0,0.0,0.0
r0688_c0432,49.0496319,2.3366689,residential,39,44.44,0.0,6.9,1.6,1912.0,39,0.795,1.173,0.0,0.0,0.0
r0688_c0433,49.0496319,2.3387208,residential,10,0.0,0.0,4.9,1.1,1952.0,11,0.545,1.3222,0.0,0.0,0.0
r0688_c0439,49.0496319,2.3510325,industrial,6,0.0,0.0,6.1,1.1,2005.0,6,0.5,1.0,0.0,0.0,0.0
r0688_c0460,49.0496319,2.3941232,residential,3,0.0,0.0,4.5,1.4,2010.0,3,0.667,0.9183,0.0,0.0,0.0
r0688_c0461,49.0496319,2.3961751,residential,8,44.44,0.0,4.7,1.3,1992.0,8,1.0,-0.0,0.0,0.0,0.0
r0688_c0463,49.0496319,2.400279,residential,69,266.67,0.0,4.2,1.4,1898.0,72,0.806,0.8947,0.0,0.0,0.0
r0688_c0464,49.0496319,2.4023309,residential,7,0.0,0.0,2.8,1.2,1960.0,7,1.0,-0.0,0.0,0.0,0.0
r0688_c0485,49.0496319,2.4454216,residential,16,88.89,0.0,3.7,1.1,1992.0,17,0.824,0.8343,0.0,0.0,0.0
r0688_c0487,49.0496319,2.4495255,residential,26,177.78,0.0,4.2,1.4,1988.0,26,1.0,-0.0,0.0,0.0,0.0
r0688_c0488,49.0496319,2.4515775,residential,30,0.0,0.0,4.4,1.7,1986.0,30,0.967,0.42,0.0,0.0,0.0
r0688_c0489,49.0496319,2.4536294,residential,24,0.0,0.0,4.2,1.8,1986.0,24,1.0,-0.0,0.0,0.0,0.0
r0688_c0507,49.0496319,2.4905643,residential,9,266.67,0.0,5.1,1.5,1995.0,9,1.0,-0.0,0.0,0.0,0.0
r0688_c0508,49.0496319,2.4926162,residential,115,0.0,0.0,5.3,1.6,1995.0,115,0.991,0.5258,0.0,0.0,0.0
r0688_c0509,49.0496319,2.4946682,industrial,5,88.89,0.0,8.7,1.3,1973.0,5,0.0,0.7219,0.0,0.0,0.0
r0688_c0511,49.0496319,2.4987721,industrial,3,0.0,0.0,5.5,1.0,1975.0,3,0.333,0.9183,0.0,0.0,0.0
r0688_c0512,49.0496319,2.500824,residential,4,1822.22,0.0244,6.9,2.4,1992.0,6,0.5,1.9183,311.11,44.44,0.0
r0688_c0513,49.0496319,2.5028759,residential,25,1866.67,0.0238,4.6,1.2,1956.0,29,0.759,1.0351,266.67,44.44,1.0
r0688_c0514,49.0496319,2.5049279,residential,61,0.0,0.0,5.9,1.7,1963.0,69,0.884,1.4876,0.0,0.0,0.0
r0688_c0515,49.0496319,2.5069798,residential,62,0.0,0.0,5.2,1.5,1959.0,69,0.884,0.9422,0.0,0.0,0.0
r0688_c0516,49.0496319,2.5090318,residential,22,355.56,0.0,4.1,1.2,1948.0,29,0.759,0.9401,0.0,0.0,0.0
r0688_c0549,49.0496319,2.5767457,industrial,8,44.44,0.0,4.8,1.1,1900.0,19,0.158,1.5738,0.0,0.0,0.0
r0688_c0570,49.0496319,2.6198365,residential,15,44.44,0.0,5.3,1.2,1870.0,16,0.688,1.3245,0.0,0.0,0.0
r0688_c0572,49.0496319,2.6239403,residential,48,266.67,0.0,4.0,1.3,1979.0,50,0.96,0.2423,0.0,0.0,0.0
r0688_c0589,49.0496319,2.6588233,residential,15,0.0,0.0,6.0,1.4,1985.0,17,0.882,0.8343,0.0,0.0,0.0
r0688_c0590,49.0496319,2.6608752,commercial,22,266.67,0.0,4.4,1.1,2001.0,22,0.045,0.2668,0.0,0.0,0.0
r0688_c0591,49.0496319,2.6629272,residential,15,0.0,0.0,3.9,1.5,1958.0,15,1.0,0.3534,0.0,0.0,0.0
r0688_c0592,49.0496319,2.6649791,residential,51,0.0,0.0,4.4,1.4,1927.0,61,0.836,0.76,0.0,0.0,0.0
r0688_c0593,49.0496319,2.6670311,residential,51,0.0,0.0,5.0,1.5,1951.0,54,0.944,0.441,0.0,0.0,0.0
r0688_c0594,49.0496319,2.669083,residential,15,88.89,0.0,4.5,1.3,2005.0,18,0.778,1.3863,0.0,0.0,0.0
r0688_c0595,49.0496319,2.6711349,residential,14,88.89,0.0,6.3,1.6,1993.0,16,0.875,1.3663,0.0,0.0,0.0
r0688_c0596,49.0496319,2.6731869,residential,25,177.78,0.0,5.0,1.2,1995.0,25,0.88,0.7641,0.0,0.0,0.0
r0688_c0598,49.0496319,2.6772907,residential,7,0.0,0.0,3.7,1.3,2006.0,9,0.778,1.4466,0.0,0.0,0.0
r0688_c0599,49.0496319,2.6793427,residential,13,0.0,0.0,3.6,1.1,1982.0,15,0.867,0.5665,0.0,0.0,0.0
r0688_c0600,49.0496319,2.6813946,residential,7,0.0,0.0,3.6,1.0,,7,0.857,0.5917,0.0,0.0,0.0
r0688_c0602,49.0496319,2.6854985,residential,3,0.0,0.0,3.7,1.0,,3,1.0,-0.0,0.0,0.0,0.0
r0688_c0604,49.0496319,2.6896024,residential,20,0.0,0.0,4.2,1.3,1990.0,21,0.952,0.2762,0.0,0.0,0.0
r0688_c0605,49.0496319,2.6916543,residential,17,44.44,0.0,4.1,1.3,1996.0,20,0.85,0.8842,0.0,0.0,0.0
r0688_c0606,49.0496319,2.6937063,residential,14,44.44,0.0,4.7,1.4,1988.0,14,1.0,-0.0,0.0,0.0,0.0
r0688_c0622,49.0496319,2.7265373,residential,7,44.44,0.0,3.5,1.1,,9,0.667,1.2244,44.44,0.0,0.0
r0688_c0643,49.0496319,2.769628,residential,6,44.44,0.0,4.3,1.2,1945.0,11,0.455,2.1181,0.0,0.0,0.0
r0688_c0644,49.0496319,2.7716799,residential,46,177.78,0.0,4.3,1.3,1934.0,49,0.837,0.7979,0.0,0.0,0.0
r0688_c0645,49.0496319,2.7737319,residential,36,44.44,0.0,4.5,1.5,1974.0,38,0.947,0.2975,0.0,0.0,0.0
r0688_c0646,49.0496319,2.7757838,residential,13,0.0,0.0,4.7,1.5,,14,0.929,0.3712,0.0,0.0,0.0
r0689_c0005,49.0509833,1.460491,residential,26,0.0,0.0,3.7,1.2,1945.0,27,0.963,0.2285,0.0,0.0,0.0
r0689_c0006,49.0509833,1.4625429,residential,20,0.0,0.0,3.7,1.1,1908.0,25,0.8,0.9161,0.0,0.0,0.0
r0689_c0007,49.0509833,1.4645948,residential,14,0.0,0.0,3.9,1.5,1990.0,16,0.875,0.5436,0.0,0.0,0.0
r0689_c0009,49.0509833,1.4686987,residential,31,44.44,0.0,4.2,1.1,1958.0,35,0.886,0.5127,0.0,0.0,0.0
r0689_c0010,49.0509833,1.4707506,residential,3,0.0,0.0,3.0,1.0,,3,1.0,-0.0,0.0,0.0,0.0
r0689_c0011,49.0509833,1.4728026,residential,5,0.0,0.0,3.3,1.3,1931.0,7,0.714,0.8631,0.0,0.0,0.0
r0689_c0014,49.0509833,1.4789584,residential,11,0.0,0.0,4.6,1.2,1800.0,12,0.917,0.4138,0.0,0.0,0.0
r0689_c0015,49.0509833,1.4810103,residential,36,0.0,0.0,3.8,1.1,1933.0,42,0.857,0.5917,0.0,0.0,0.0
r0689_c0016,49.0509833,1.4830623,residential,8,44.44,0.0,3.5,1.1,1984.0,9,0.889,0.5033,0.0,0.0,0.0
r0689_c0018,49.0509833,1.4871662,residential,3,0.0,0.0,4.1,1.2,1800.0,4,0.75,0.8113,0.0,0.0,0.0
r0689_c0022,49.0509833,1.4953739,residential,4,0.0,0.0,4.6,1.0,,5,0.6,1.371,0.0,0.0,0.0
r0689_c0024,49.0509833,1.4994778,residential,12,44.44,0.0,4.1,1.2,1953.0,12,1.0,-0.0,0.0,0.0,0.0
r0689_c0025,49.0509833,1.5015297,residential,36,0.0,0.0,4.7,1.2,1851.0,40,0.9,0.469,0.0,0.0,0.0
r0689_c0026,49.0509833,1.5035817,residential,4,0.0,0.0,4.0,1.0,2012.0,4,1.0,-0.0,0.0,0.0,0.0
r0689_c0044,49.0509833,1.5405166,residential,28,0.0,0.0,3.9,1.2,1979.0,30,0.933,0.3534,0.0,0.0,0.0
r0689_c0045,49.0509833,1.5425685,residential,11,0.0,0.0,4.1,1.3,1949.0,12,0.917,0.4138,0.0,0.0,0.0
r0689_c0067,49.0509833,1.5877112,residential,6,0.0,0.0,4.8,1.1,1942.0,8,0.75,0.8113,0.0,0.0,0.0
r0689_c0068,49.0509833,1.5897631,residential,23,0.0,0.0,5.1,1.2,1887.0,26,0.885,0.6219,0.0,0.0,0.0
r0689_c0069,49.0509833,1.591815,residential,4,0.0,0.0,4.3,1.0,,4,1.0,-0.0,0.0,0.0,0.0
r0689_c0072,49.0509833,1.5979709,residential,19,44.44,0.0,4.2,1.2,1916.0,23,0.826,0.6666,0.0,0.0,0.0
r0689_c0073,49.0509833,1.6000228,residential,8,0.0,0.0,3.4,1.0,1945.0,8,1.0,-0.0,0.0,0.0,0.0
