cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,tourism_density,shop_density_km2,brand_ratio
cell_00280702,30.047473927672737,-95.53310148626218,Residential,3,88.89,0.0,1.0,,110800,5,1.0992,0.0,0.0,0.0
cell_00280703,30.047473927672737,-95.5315464204497,Residential,24,44.44,0.0,1.0,2018.0,60349,24,-0.0,0.0,0.0,0.0
cell_00280704,30.047473927672737,-95.52999135463725,Residential,24,0.0,0.0,1.0,,62511,25,0.7682,0.0,0.0,0.0
cell_00280705,30.047473927672737,-95.52843628882476,Residential,19,0.0,0.0,1.0,2018.0,58913,19,-0.0,0.0,0.0,0.0
cell_00280706,30.047473927672737,-95.52688122301232,Residential,15,0.0,0.0,1.0,2021.0,53870,15,-0.0,0.0,0.0,0.0
cell_00280707,30.047473927672737,-95.52532615719984,Residential,4,0.0,0.0,1.0,2018.0,14226,4,-0.0,0.0,0.0,0.0
cell_00280710,30.047473927672737,-95.52066095976244,Residential,13,0.0,0.0,1.0,2017.0,47301,13,0.7758,0.0,0.0,0.0
cell_00280711,30.047473927672737,-95.51910589394996,Residential,21,0.0,0.0,1.0,2015.0,74236,21,0.7769,0.0,0.0,0.0
cell_00280712,30.047473927672737,-95.5175508281375,Residential,24,0.0,0.0,1.0,2016.0,92330,25,0.2244,0.0,0.0,0.0
cell_00280717,30.047473927672737,-95.50977549907516,Residential,3,0.0,0.0,1.0,2015.0,34603,4,0.8131,0.0,0.0,0.0
cell_00280718,30.047473927672737,-95.5082204332627,Residential,17,0.0,0.0,1.0,2014.0,52432,17,0.1896,0.0,0.0,0.0
cell_00280719,30.047473927672737,-95.5066653674502,Residential,11,0.0,0.0,1.0,2011.0,36362,11,0.1507,0.0,0.0,0.0
cell_00280723,30.047473927672737,-95.50044510420034,Institutional,4,0.0,0.0,1.0,2013.0,18729,4,0.6748,0.0,0.0,0.0
cell_00280724,30.047473927672737,-95.49889003838788,Institutional,5,88.89,0.0,1.0,,10005,6,0.8119,0.0,0.0,0.0
cell_00280729,30.047473927672737,-95.49111470932552,Residential,10,0.0,0.0,1.0,2020.0,484336,12,0.7568,0.0,0.0,0.0
cell_00280730,30.047473927672737,-95.48955964351308,Residential,23,0.0,0.0,1.0,2015.0,80088,23,-0.0,0.0,0.0,0.0
cell_00280731,30.047473927672737,-95.4880045777006,Residential,27,0.0,0.0,1.0,2009.0,84849,27,-0.0,0.0,0.0,0.0
cell_00280732,30.047473927672737,-95.48644951188814,Residential,15,0.0,0.0,1.0,2012.0,56626,15,-0.0,0.0,0.0,0.0
cell_00280733,30.047473927672737,-95.48489444607566,Residential,13,0.0,0.0,1.0,2010.0,53129,13,-0.0,0.0,0.0,0.0
cell_00280734,30.047473927672737,-95.4833393802632,Residential,17,0.0,0.0,1.0,2015.0,54277,17,-0.0,0.0,0.0,0.0
cell_00280735,30.047473927672737,-95.48178431445072,Residential,22,44.44,0.0,1.0,2011.0,74020,22,-0.0,0.0,0.0,0.0
cell_00280736,30.047473927672737,-95.48022924863828,Residential,14,0.0,0.0,1.0,2015.0,59353,14,-0.0,0.0,0.0,0.0
cell_00280737,30.047473927672737,-95.47867418282578,Residential,14,44.44,0.0,1.0,2007.0,53020,14,-0.0,0.0,0.0,0.0
cell_00280738,30.047473927672737,-95.47711911701332,Residential,10,44.44,0.0,1.0,2008.0,43999,10,0.8792,0.0,44.44,1.0
cell_00280739,30.047473927672737,-95.47556405120083,Residential,12,133.33,0.6667,1.0,1994.0,49930,12,0.9979,0.0,44.44,0.0
cell_00280740,30.047473927672737,-95.4740089853884,Residential,22,0.0,0.0,1.0,1993.0,57667,22,-0.0,0.0,0.0,0.0
cell_00280741,30.047473927672737,-95.47245391957593,Residential,17,0.0,0.0,1.0,1989.0,46380,17,-0.0,0.0,0.0,0.0
cell_00280742,30.047473927672737,-95.47089885376346,Residential,12,0.0,0.0,1.0,1998.0,39237,13,0.8028,0.0,0.0,0.0
cell_00280743,30.047473927672737,-95.46934378795098,Residential,17,0.0,0.0,1.0,2002.0,68482,17,-0.0,0.0,0.0,0.0
cell_00280744,30.047473927672737,-95.46778872213852,Residential,17,0.0,0.0,1.0,1999.0,71876,17,-0.0,0.0,0.0,0.0
cell_00280745,30.047473927672737,-95.46623365632604,Residential,19,0.0,0.0,1.0,2001.0,73859,19,-0.0,0.0,0.0,0.0
cell_00280746,30.047473927672737,-95.4646785905136,Residential,8,88.89,0.0,1.0,1999.0,31776,8,-0.0,0.0,0.0,0.0
cell_00280747,30.047473927672737,-95.4631235247011,Residential,10,0.0,0.0,1.0,1994.0,34796,10,-0.0,0.0,0.0,0.0
cell_00280748,30.047473927672737,-95.46156845888864,Residential,10,0.0,0.0,1.0,1991.0,31555,10,-0.0,0.0,0.0,0.0
cell_00280749,30.047473927672737,-95.46001339307615,Commercial,10,0.0,0.0,1.0,1993.0,37525,10,0.987,0.0,0.0,0.0
cell_00280752,30.047473927672737,-95.45534819563878,Residential,7,0.0,0.0,1.0,2010.0,31223,8,-0.0,0.0,0.0,0.0
cell_00280753,30.047473927672737,-95.4537931298263,Residential,9,0.0,0.0,1.0,2019.0,39360,9,-0.0,0.0,0.0,0.0
cell_00280754,30.047473927672737,-95.45223806401384,Residential,7,0.0,0.0,1.0,2010.0,22801,7,0.669,0.0,0.0,0.0
cell_00280755,30.047473927672737,-95.45068299820136,Residential,4,0.0,0.0,1.0,,10841,4,0.0021,0.0,0.0,0.0
cell_00280756,30.047473927672737,-95.4491279323889,Residential,6,0.0,0.0,1.0,2007.0,21700,6,-0.0,0.0,0.0,0.0
cell_00280757,30.047473927672737,-95.44757286657642,Residential,5,355.56,0.0,1.0,2002.0,15494,5,-0.0,0.0,0.0,0.0
cell_00280758,30.047473927672737,-95.44601780076395,Residential,16,44.44,0.0,1.0,1984.0,49618,17,-0.0,0.0,0.0,0.0
cell_00280759,30.047473927672737,-95.44446273495149,Residential,25,0.0,0.0,1.0,1990.0,69943,25,-0.0,0.0,0.0,0.0
cell_00280760,30.047473927672737,-95.44290766913905,Residential,18,0.0,0.0,1.0,1982.0,52271,19,-0.0,0.0,0.0,0.0
cell_00280761,30.047473927672737,-95.44135260332656,Residential,16,0.0,0.0,1.0,1984.0,45880,16,-0.0,0.0,0.0,0.0
cell_00280762,30.047473927672737,-95.4397975375141,Residential,19,0.0,0.0,1.0,1993.0,52325,19,-0.0,0.0,0.0,0.0
cell_00280763,30.047473927672737,-95.4382424717016,Residential,17,0.0,0.0,1.0,1986.0,42592,17,-0.0,0.0,0.0,0.0
cell_00280764,30.047473927672737,-95.43668740588916,Residential,19,0.0,0.0,1.0,1986.0,56018,19,0.3593,0.0,0.0,0.0
cell_00280765,30.047473927672737,-95.43513234007668,Institutional,8,0.0,0.0,1.0,1972.0,123378,11,1.1866,0.0,0.0,0.0
cell_00280771,30.047473927672737,-95.42580194520188,Residential,8,0.0,0.0,1.0,,26176,8,-0.0,0.0,0.0,0.0
cell_00280772,30.047473927672737,-95.4242468793894,Residential,24,0.0,0.0,1.0,2018.0,74433,24,-0.0,0.0,0.0,0.0
cell_00280773,30.047473927672737,-95.42269181357692,Residential,3,0.0,0.0,1.0,,9382,4,0.7485,0.0,0.0,0.0
cell_00280784,30.047473927672737,-95.4055860896398,Residential,4,0.0,0.0,1.0,,12753,5,0.2345,0.0,0.0,0.0
cell_00280785,30.047473927672737,-95.40403102382732,Residential,31,0.0,0.0,1.0,2015.0,82930,31,-0.0,0.0,0.0,0.0
cell_00280786,30.047473927672737,-95.40247595801486,Residential,38,0.0,0.0,1.0,2022.0,98575,38,0.068,0.0,0.0,0.0
cell_00280787,30.047473927672737,-95.40092089220238,Residential,30,0.0,0.0,1.0,2020.0,74528,30,-0.0,0.0,0.0,0.0
cell_00280788,30.047473927672737,-95.39936582638992,Residential,19,0.0,0.0,1.0,1999.0,49530,19,-0.0,0.0,0.0,0.0
cell_00280789,30.047473927672737,-95.39781076057744,Residential,25,0.0,0.0,1.0,1993.0,64337,25,-0.0,0.0,0.0,0.0
cell_00280790,30.047473927672737,-95.396255694765,Residential,23,0.0,0.0,1.0,1992.0,53190,23,-0.0,0.0,0.0,0.0
cell_00280791,30.047473927672737,-95.3947006289525,Residential,25,0.0,0.0,1.0,1990.0,57443,25,0.2392,0.0,0.0,0.0
cell_00280792,30.047473927672737,-95.39314556314004,Residential,26,0.0,0.0,1.0,1984.0,59188,26,-0.0,0.0,0.0,0.0
cell_00280793,30.047473927672737,-95.39159049732756,Residential,27,0.0,0.0,1.0,2003.0,70313,27,-0.0,0.0,0.0,0.0
cell_00280794,30.047473927672737,-95.39003543151512,Residential,26,0.0,0.0,1.0,2005.0,65441,26,-0.0,0.0,0.0,0.0
cell_00280795,30.047473927672737,-95.38848036570263,Residential,16,0.0,0.0,1.0,2010.0,35821,16,-0.0,0.0,0.0,0.0
cell_00280796,30.047473927672737,-95.38692529989018,Institutional,3,133.33,0.3333,1.0,,33968,6,0.3988,0.0,88.89,0.5
cell_00280798,30.047473927672737,-95.38381516826524,Residential,22,0.0,0.0,1.0,1999.0,39088,22,0.087,0.0,0.0,0.0
cell_00280799,30.047473927672737,-95.38226010245276,Residential,24,0.0,0.0,1.0,2005.0,50026,24,-0.0,0.0,0.0,0.0
cell_00280800,30.047473927672737,-95.38070503664032,Residential,29,0.0,0.0,1.0,2008.0,62223,29,-0.0,0.0,0.0,0.0
cell_00280801,30.047473927672737,-95.37914997082784,Residential,29,0.0,0.0,1.0,2005.0,60026,29,0.4512,0.0,0.0,0.0
cell_00280802,30.047473927672737,-95.37759490501536,Residential,33,0.0,0.0,1.0,,75261,33,-0.0,0.0,0.0,0.0
cell_00280803,30.047473927672737,-95.37603983920287,Commercial,12,0.0,0.0,1.0,,26219,12,0.8432,0.0,0.0,0.0
cell_00280804,30.047473927672737,-95.37448477339044,Institutional,36,0.0,0.0,1.0,2022.0,79395,36,1.1203,0.0,0.0,0.0
cell_00280805,30.047473927672737,-95.37292970757797,Residential,24,0.0,0.0,1.0,2000.0,51014,24,0.2087,0.0,0.0,0.0
cell_00280806,30.047473927672737,-95.3713746417655,Residential,25,0.0,0.0,1.0,1991.0,54576,25,-0.0,0.0,0.0,0.0
cell_00280807,30.047473927672737,-95.36981957595302,Residential,21,0.0,0.0,1.0,1993.0,45064,21,-0.0,0.0,0.0,0.0
cell_00280808,30.047473927672737,-95.36826451014056,Residential,26,0.0,0.0,1.0,1992.0,56008,26,-0.0,0.0,0.0,0.0
cell_00280809,30.047473927672737,-95.36670944432808,Residential,29,0.0,0.0,1.0,1997.0,60577,29,-0.0,0.0,0.0,0.0
cell_00280810,30.047473927672737,-95.36515437851564,Residential,27,0.0,0.0,1.0,1998.0,52111,27,-0.0,0.0,0.0,0.0
cell_00280811,30.047473927672737,-95.36359931270314,Residential,24,0.0,0.0,1.0,1996.0,44427,24,-0.0,0.0,0.0,0.0
cell_00280812,30.047473927672737,-95.36204424689068,Residential,11,0.0,0.0,1.0,1998.0,20862,11,-0.0,0.0,0.0,0.0
cell_00280814,30.047473927672737,-95.35893411526575,Residential,23,0.0,0.0,1.0,1999.0,46053,24,-0.0,0.0,0.0,0.0
cell_00280815,30.047473927672737,-95.35737904945329,Residential,25,0.0,0.0,1.0,2001.0,55478,25,-0.0,0.0,0.0,0.0
cell_00280816,30.047473927672737,-95.35582398364082,Residential,28,0.0,0.0,1.0,1997.0,61609,28,-0.0,0.0,0.0,0.0
cell_00280817,30.047473927672737,-95.35426891782834,Residential,24,0.0,0.0,1.0,1989.0,55627,25,-0.0,0.0,0.0,0.0
cell_00280818,30.047473927672737,-95.35271385201588,Residential,13,0.0,0.0,1.0,1998.0,30038,13,-0.0,0.0,0.0,0.0
cell_00280819,30.047473927672737,-95.3511587862034,Residential,28,0.0,0.0,1.0,1997.0,59108,28,-0.0,0.0,0.0,0.0
cell_00280820,30.047473927672737,-95.34960372039096,Institutional,10,0.0,0.0,1.0,2007.0,36671,10,0.5168,0.0,0.0,0.0
cell_00280821,30.047473927672737,-95.34804865457846,Residential,10,0.0,0.0,1.0,,22061,10,0.6312,0.0,0.0,0.0
cell_00280822,30.047473927672737,-95.346493588766,Residential,26,0.0,0.0,1.0,2008.0,63194,26,0.3111,0.0,0.0,0.0
cell_00280823,30.047473927672737,-95.34493852295353,Institutional,6,0.0,0.0,1.0,1994.0,31060,6,0.984,0.0,0.0,0.0
cell_00280824,30.047473927672737,-95.34338345714109,Institutional,5,88.89,0.0,1.0,2004.0,6878,5,0.5454,0.0,0.0,0.0
cell_00280825,30.047473927672737,-95.3418283913286,Institutional,8,0.0,0.0,1.0,2005.0,15650,8,0.573,0.0,0.0,0.0
cell_00280826,30.047473927672737,-95.34027332551614,Residential,5,0.0,0.0,1.0,2005.0,13646,5,-0.0,0.0,0.0,0.0
cell_00280895,30.047473927672737,-95.23297378445582,Institutional,19,0.0,0.0,1.0,2008.0,78159,19,0.8931,0.0,0.0,0.0
cell_00280896,30.047473927672737,-95.23141871864335,Residential,28,0.0,0.0,1.0,2007.0,69331,28,-0.0,0.0,0.0,0.0
cell_00280897,30.047473927672737,-95.22986365283089,Residential,25,0.0,0.0,1.0,2003.0,69341,25,-0.0,0.0,0.0,0.0
cell_00280898,30.047473927672737,-95.22830858701845,Institutional,6,0.0,0.0,1.0,,284149,6,0.3975,0.0,0.0,0.0
cell_00280899,30.047473927672737,-95.22675352120596,Residential,5,0.0,0.0,1.0,1998.0,16495,5,-0.0,0.0,0.0,0.0
cell_00280900,30.047473927672737,-95.2251984553935,Residential,15,0.0,0.0,1.0,1975.0,44535,15,-0.0,0.0,0.0,0.0
cell_00280901,30.047473927672737,-95.223643389581,Residential,14,0.0,0.0,1.0,1978.0,42714,14,-0.0,0.0,0.0,0.0
cell_00280902,30.047473927672737,-95.22208832376856,Residential,9,44.44,0.0,1.0,1982.0,30928,9,-0.0,0.0,0.0,0.0
cell_00280903,30.047473927672737,-95.22053325795608,Residential,11,0.0,0.0,1.0,1972.0,36707,11,-0.0,0.0,0.0,0.0
cell_00280904,30.047473927672737,-95.21897819214362,Residential,18,0.0,0.0,1.0,1974.0,53540,18,-0.0,0.0,0.0,0.0
cell_00280905,30.047473927672737,-95.21742312633114,Residential,12,0.0,0.0,1.0,1984.0,38993,12,-0.0,0.0,0.0,0.0
cell_00280906,30.047473927672737,-95.21586806051867,Residential,5,0.0,0.0,1.0,1980.0,27568,5,-0.0,0.0,0.0,0.0
cell_00280907,30.047473927672737,-95.2143129947062,Residential,5,0.0,0.0,1.0,1986.0,33918,6,-0.0,0.0,0.0,0.0
cell_00280909,30.047473927672737,-95.21120286308128,Residential,4,0.0,0.0,1.0,1976.0,12778,4,0.3757,0.0,0.0,0.0
cell_00280910,30.047473927672737,-95.2096477972688,Residential,5,0.0,0.0,1.0,1988.0,25567,5,-0.0,0.0,0.0,0.0
cell_00280911,30.047473927672737,-95.20809273145632,Residential,6,0.0,0.0,1.0,1994.0,25079,6,0.8982,0.0,0.0,0.0
cell_00280912,30.047473927672737,-95.20653766564388,Residential,6,0.0,0.0,1.0,1983.0,30056,6,-0.0,0.0,0.0,0.0
cell_00280913,30.047473927672737,-95.2049825998314,Residential,5,0.0,0.0,1.0,1994.0,29473,6,-0.0,0.0,0.0,0.0
cell_00280915,30.047473927672737,-95.20187246820646,Residential,5,0.0,0.0,1.0,2007.0,37304,6,-0.0,0.0,0.0,0.0
cell_00280916,30.047473927672737,-95.200317402394,Residential,7,0.0,0.0,1.0,2003.0,37593,7,-0.0,0.0,0.0,0.0
cell_00280917,30.047473927672737,-95.19876233658152,Residential,6,0.0,0.0,1.0,1984.0,28083,6,-0.0,0.0,0.0,0.0
cell_00280918,30.047473927672737,-95.19720727076908,Residential,5,0.0,0.0,1.0,2012.0,41361,5,-0.0,0.0,0.0,0.0
cell_00280919,30.047473927672737,-95.1956522049566,Residential,4,622.22,0.0,1.0,1985.0,535365,6,0.4452,0.0,0.0,0.0
cell_00280925,30.047473927672737,-95.18632181008178,Institutional,5,488.89,0.0909,1.0,,56358,7,0.7013,0.0,0.0,0.0
cell_00280928,30.047473927672737,-95.1816566126444,Institutional,61,577.78,0.1538,1.0,,147594,64,0.0,0.0,0.0,0.0
cell_00280929,30.047473927672737,-95.1801015468319,Residential,202,222.22,0.0,1.0,2020.0,148069,202,0.0301,0.0,0.0,0.0
cell_00280930,30.047473927672737,-95.17854648101944,Residential,11,0.0,0.0,1.0,1998.0,32884,11,-0.0,0.0,0.0,0.0
cell_00280931,30.047473927672737,-95.17699141520696,Residential,21,88.89,0.0,1.0,2011.0,69188,23,-0.0,0.0,0.0,0.0
cell_00280934,30.047473927672737,-95.17232621776958,Residential,11,0.0,0.0,1.0,1990.0,47755,11,-0.0,0.0,0.0,0.0
cell_00280935,30.047473927672737,-95.1707711519571,Residential,13,0.0,0.0,1.0,1993.0,56277,13,-0.0,0.0,0.0,0.0
cell_00280936,30.047473927672737,-95.16921608614464,Residential,13,0.0,0.0,1.0,1991.0,54979,13,-0.0,0.0,0.0,0.0
cell_00280937,30.047473927672737,-95.16766102033216,Residential,11,0.0,0.0,1.0,1995.0,41496,11,-0.0,0.0,0.0,0.0
cell_00280939,30.047473927672737,-95.16455088870724,Residential,4,0.0,0.0,1.0,2001.0,31562,5,-0.0,0.0,0.0,0.0
cell_00280942,30.047473927672737,-95.15988569126984,Residential,5,44.44,0.0,1.0,1994.0,24010,5,-0.0,0.0,0.0,0.0
cell_00280943,30.047473927672737,-95.15833062545737,Residential,8,0.0,0.0,1.0,1995.0,40408,8,-0.0,0.0,0.0,0.0
cell_00280944,30.047473927672737,-95.1567755596449,Residential,4,0.0,0.0,1.0,1999.0,23858,4,-0.0,0.0,0.0,0.0
cell_00280945,30.047473927672737,-95.15522049383242,Residential,7,0.0,0.0,1.0,2002.0,38667,7,-0.0,0.0,0.0,0.0
cell_00280946,30.047473927672737,-95.15366542801996,Residential,6,0.0,0.0,1.0,1997.0,34012,6,-0.0,0.0,0.0,0.0
cell_00280947,30.047473927672737,-95.15211036220748,Residential,6,0.0,0.0,1.0,1996.0,27104,6,-0.0,0.0,0.0,0.0
cell_00280948,30.047473927672737,-95.15055529639504,Residential,14,0.0,0.0,1.0,1996.0,58635,14,-0.0,0.0,0.0,0.0
cell_00280949,30.047473927672737,-95.14900023058254,Residential,16,0.0,0.0,1.0,1994.0,62128,16,-0.0,0.0,0.0,0.0
cell_00280950,30.047473927672737,-95.14744516477008,Residential,17,0.0,0.0,1.0,2000.0,65682,18,-0.0,0.0,0.0,0.0
cell_00280951,30.047473927672737,-95.1458900989576,Residential,9,0.0,0.0,1.0,2005.0,40587,9,-0.0,0.0,0.0,0.0
cell_00280952,30.047473927672737,-95.14433503314515,Residential,17,0.0,0.0,1.0,2008.0,79001,17,-0.0,0.0,0.0,0.0
cell_00280953,30.047473927672737,-95.14277996733269,Residential,17,0.0,0.0,1.0,2009.0,62670,17,-0.0,0.0,0.0,0.0
cell_00280954,30.047473927672737,-95.14122490152022,Residential,13,0.0,0.0,1.0,2004.0,58265,13,0.4739,0.0,0.0,0.0
cell_00280955,30.047473927672737,-95.13966983570774,Residential,10,0.0,0.0,1.0,2002.0,54694,10,-0.0,0.0,0.0,0.0
cell_00280959,30.047473927672737,-95.13344957245786,Residential,12,0.0,0.0,1.0,2012.0,60770,13,-0.0,0.0,0.0,0.0
cell_00280979,30.047473927672737,-95.1023482562085,Residential,3,0.0,0.0,1.0,1996.0,9423,8,1.2241,0.0,0.0,0.0
cell_00280981,30.047473927672737,-95.09923812458356,Residential,4,0.0,0.0,1.0,1994.0,7300,5,0.4877,0.0,0.0,0.0
cell_00281137,30.04882291008161,-95.9125375445044,Residential,3,0.0,0.0,1.0,2014.0,15621,16,0.9403,0.0,0.0,0.0
cell_00281168,30.04882291008161,-95.86433050431788,Institutional,3,0.0,0.0,1.0,,45950,10,1.1383,0.0,0.0,0.0
cell_00281208,30.04882291008161,-95.80212787181917,Residential,25,0.0,0.0,1.0,,46313,25,0.4314,0.0,0.0,0.0
cell_00281209,30.04882291008161,-95.8005728060067,Residential,34,0.0,0.0,1.0,,71847,34,0.9199,0.0,0.0,0.0
cell_00281210,30.04882291008161,-95.79901774019422,Residential,23,44.44,0.0,1.0,,47958,23,0.3946,0.0,0.0,0.0
cell_00281229,30.04882291008161,-95.76947148975734,Residential,8,0.0,0.0,1.0,,0,8,0.9972,0.0,0.0,0.0
cell_00281230,30.04882291008161,-95.76791642394484,Residential,6,0.0,0.0,1.0,,0,6,0.8677,0.0,0.0,0.0
cell_00281231,30.04882291008161,-95.7663613581324,Residential,15,0.0,0.0,1.0,,0,17,1.1602,0.0,0.0,0.0
cell_00281259,30.04882291008161,-95.72281951538328,Residential,4,0.0,0.0,1.0,1998.0,10361,5,0.7219,0.0,0.0,0.0
cell_00281260,30.04882291008161,-95.7212644495708,Residential,4,0.0,0.0,1.0,2021.0,11746,4,0.8113,0.0,0.0,0.0
cell_00281264,30.04882291008161,-95.71504418632094,Residential,5,0.0,0.0,1.0,2012.0,9485,5,0.9147,0.0,0.0,0.0
cell_00281265,30.04882291008161,-95.71348912050848,Residential,3,0.0,0.0,1.0,,9904,5,0.9528,0.0,0.0,0.0
cell_00281332,30.04882291008161,-95.6092997110731,Residential,19,44.44,0.0,1.0,,124013,21,0.5816,0.0,44.44,0.0
cell_00281333,30.04882291008161,-95.60774464526064,Residential,29,0.0,0.0,1.0,2011.0,68095,29,-0.0,0.0,0.0,0.0
cell_00281334,30.04882291008161,-95.60618957944816,Residential,29,0.0,0.0,1.0,2006.0,68857,29,-0.0,0.0,0.0,0.0
cell_00281335,30.04882291008161,-95.60463451363572,Residential,22,0.0,0.0,1.0,1995.0,53736,22,-0.0,0.0,0.0,0.0
cell_00281336,30.04882291008161,-95.60307944782323,Residential,24,0.0,0.0,1.0,1990.0,63543,24,-0.0,0.0,0.0,0.0
cell_00281337,30.04882291008161,-95.60152438201078,Residential,20,0.0,0.0,1.0,2007.0,54485,20,-0.0,0.0,0.0,0.0
cell_00281338,30.04882291008161,-95.5999693161983,Residential,23,0.0,0.0,1.0,2012.0,53908,23,0.0933,0.0,0.0,0.0
cell_00281339,30.04882291008161,-95.59841425038584,Residential,14,0.0,0.0,1.0,2016.0,34964,14,-0.0,0.0,0.0,0.0
cell_00281340,30.04882291008161,-95.59685918457336,Residential,9,0.0,0.0,1.0,,20998,9,-0.0,0.0,0.0,0.0
cell_00281341,30.04882291008161,-95.59530411876092,Residential,36,0.0,0.0,1.0,2005.0,81764,36,-0.0,0.0,0.0,0.0
cell_00281342,30.04882291008161,-95.59374905294844,Residential,33,0.0,0.0,1.0,2015.0,81551,33,-0.0,0.0,0.0,0.0
cell_00281343,30.04882291008161,-95.59219398713596,Residential,30,0.0,0.0,1.0,2016.0,75660,30,-0.0,0.0,0.0,0.0
cell_00281344,30.04882291008161,-95.59063892132347,Residential,16,0.0,0.0,1.0,2017.0,43838,16,-0.0,0.0,0.0,0.0
cell_00281345,30.04882291008161,-95.58908385551103,Residential,31,0.0,0.0,1.0,,74308,31,0.2258,0.0,0.0,0.0
cell_00281346,30.04882291008161,-95.58752878969857,Residential,23,44.44,0.0,1.0,2008.0,62769,23,0.2557,0.0,0.0,0.0
cell_00281347,30.04882291008161,-95.5859737238861,Residential,7,0.0,0.0,1.0,2019.0,19294,7,-0.0,0.0,0.0,0.0
cell_00281348,30.04882291008161,-95.58441865807362,Residential,21,0.0,0.0,1.0,2006.0,64470,21,-0.0,0.0,0.0,0.0
cell_00281349,30.04882291008161,-95.58286359226116,Residential,26,0.0,0.0,1.0,2014.0,75701,26,0.0895,0.0,0.0,0.0
cell_00281350,30.04882291008161,-95.58130852644868,Residential,20,0.0,0.0,1.0,2013.0,70576,20,0.2509,0.0,0.0,0.0
cell_00281351,30.04882291008161,-95.57975346063624,Residential,11,0.0,0.0,1.0,2011.0,44144,11,0.1033,0.0,0.0,0.0
cell_00281352,30.04882291008161,-95.57819839482374,Residential,27,44.44,0.0,1.0,2004.0,66542,27,0.2233,0.0,0.0,0.0
cell_00281353,30.04882291008161,-95.57664332901128,Residential,33,0.0,0.0,1.0,,67990,33,-0.0,0.0,0.0,0.0
cell_00281356,30.04882291008161,-95.57197813157389,Residential,4,0.0,0.0,1.0,2008.0,28878,5,-0.0,0.0,0.0,0.0
cell_00281357,30.04882291008161,-95.57042306576142,Residential,11,0.0,0.0,1.0,2012.0,60027,11,-0.0,0.0,0.0,0.0
cell_00281358,30.04882291008161,-95.56886799994894,Residential,16,0.0,0.0,1.0,2008.0,76223,16,-0.0,0.0,0.0,0.0
cell_00281359,30.04882291008161,-95.56731293413648,Residential,19,0.0,0.0,1.0,2011.0,66693,19,0.1018,0.0,0.0,0.0
cell_00281360,30.04882291008161,-95.565757868324,Residential,29,0.0,0.0,1.0,,66880,29,0.8502,0.0,0.0,0.0
cell_00281361,30.04882291008161,-95.56420280251156,Residential,5,0.0,0.0,1.0,,8372,5,0.5716,0.0,0.0,0.0
cell_00281362,30.04882291008161,-95.56264773669906,Residential,11,0.0,0.0,1.0,2006.0,339844,12,0.3774,0.0,0.0,0.0
cell_00281363,30.04882291008161,-95.5610926708866,Residential,5,0.0,0.0,1.0,2020.0,18983,5,-0.0,0.0,0.0,0.0
cell_00281365,30.04882291008161,-95.55798253926169,Residential,6,0.0,0.0,1.0,2008.0,35841,6,-0.0,0.0,0.0,0.0
cell_00281366,30.04882291008161,-95.5564274734492,Residential,16,0.0,0.0,1.0,2016.0,69727,16,-0.0,0.0,0.0,0.0
cell_00281367,30.04882291008161,-95.55487240763674,Commercial,14,0.0,0.0,1.0,2018.0,49522,14,0.8849,0.0,0.0,0.0
cell_00281368,30.04882291008161,-95.55331734182424,Residential,10,0.0,0.0,1.0,2017.0,41129,11,-0.0,0.0,0.0,0.0
cell_00281384,30.04882291008161,-95.52843628882476,Residential,12,0.0,0.0,1.0,,38167,13,-0.0,0.0,0.0,0.0
cell_00281385,30.04882291008161,-95.52688122301232,Residential,5,0.0,0.0,1.0,,12168,6,0.5796,0.0,0.0,0.0
cell_00281387,30.04882291008161,-95.52377109138736,Institutional,3,0.0,0.0,1.0,2008.0,9499,3,0.7316,0.0,0.0,0.0
cell_00281390,30.04882291008161,-95.51910589394996,Residential,6,0.0,0.0,1.0,2017.0,144980,7,0.6471,0.0,0.0,0.0
cell_00281391,30.04882291008161,-95.5175508281375,Institutional,5,133.33,0.0,1.0,2012.0,30841,7,0.6822,0.0,44.44,0.0
cell_00281394,30.04882291008161,-95.51288563070008,Commercial,6,44.44,0.0,1.0,2019.0,13043,8,0.9127,0.0,0.0,0.0
cell_00281395,30.04882291008161,-95.51133056488764,Residential,3,0.0,0.0,1.0,2016.0,14363,3,-0.0,0.0,0.0,0.0
cell_00281396,30.04882291008161,-95.50977549907516,Residential,10,0.0,0.0,1.0,2016.0,42418,10,0.987,0.0,0.0,0.0
cell_00281397,30.04882291008161,-95.5082204332627,Residential,4,44.44,0.0,1.0,2015.0,18919,4,-0.0,0.0,0.0,0.0
cell_00281398,30.04882291008161,-95.5066653674502,Residential,3,88.89,0.0,1.0,,8660,3,-0.0,0.0,0.0,0.0
cell_00281399,30.04882291008161,-95.50511030163776,Residential,18,0.0,0.0,1.0,2013.0,68176,20,-0.0,0.0,0.0,0.0
cell_00281400,30.04882291008161,-95.50355523582527,Residential,14,0.0,0.0,1.0,2009.0,41054,14,-0.0,0.0,0.0,0.0
cell_00281401,30.04882291008161,-95.50200017001282,Residential,7,0.0,0.0,1.0,2005.0,22721,7,-0.0,0.0,0.0,0.0
cell_00281402,30.04882291008161,-95.50044510420034,Residential,17,0.0,0.0,1.0,2015.0,62551,17,-0.0,0.0,0.0,0.0
