cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,shop_density_km2,office_density,road_density_primary,transit_stop_density,intersection_density,nightlife_density
r0201_c0111,41.9206634,-87.7380764,Residential,50,0.0,0.0,,,,,1.6043,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0112,41.9206634,-87.7362605,Residential,47,0.0,0.0,,,,,2.758,0.0,0.0,0.0,0.0,44.44,0.0
r0201_c0113,41.9206634,-87.7344446,Residential,46,0.0,0.0,,,,,2.1353,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0114,41.9206634,-87.7326288,Residential,48,44.44,0.0,,,,,2.4439,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0115,41.9206634,-87.7308129,Residential,26,44.44,0.0,,,,,2.1905,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0116,41.9206634,-87.728997,Residential,58,0.0,0.0,,,,,2.4844,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0117,41.9206634,-87.7271812,Residential,33,44.44,0.0,,,,,2.3431,0.0,0.0,0.0,88.89,88.89,0.0
r0201_c0118,41.9206634,-87.7253653,Residential,18,0.0,0.0,,,,,2.3685,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0119,41.9206634,-87.7235494,Residential,28,0.0,0.0,,,,,0.9123,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0120,41.9206634,-87.7217335,Residential,46,88.89,0.0,,,,,1.3859,44.44,0.0,0.0,0.0,0.0,0.0
r0201_c0121,41.9206634,-87.7199177,Residential,56,0.0,0.0,,,,,2.0624,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0122,41.9206634,-87.7181018,Residential,52,0.0,0.0,,,,,1.6063,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0123,41.9206634,-87.7162859,Residential,55,0.0,0.0,,,,,2.8539,0.0,0.0,0.0,0.0,133.33,0.0
r0201_c0124,41.9206634,-87.7144701,Residential,63,0.0,0.0,,,,,2.182,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0125,41.9206634,-87.7126542,Residential,38,88.89,0.5,,,,,2.305,44.44,0.0,0.0,88.89,44.44,0.0
r0201_c0126,41.9206634,-87.7108383,Residential,25,0.0,0.0,,,,,2.289,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0127,41.9206634,-87.7090224,Residential,60,0.0,0.0,,,,,1.3518,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0128,41.9206634,-87.7072066,Residential,71,222.22,0.0,,,,,1.6955,0.0,0.0,0.0,0.0,44.44,0.0
r0201_c0129,41.9206634,-87.7053907,Residential,13,133.33,0.0,,,,,0.7547,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0130,41.9206634,-87.7035748,Residential,8,177.78,0.0,,,,,2.1181,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0131,41.9206634,-87.701759,Residential,12,177.78,0.0,,,,,0.9183,0.0,0.0,0.0,0.0,133.33,0.0
r0201_c0132,41.9206634,-87.6999431,Residential,45,0.0,0.0,,,,,2.2595,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0133,41.9206634,-87.6981272,Residential,46,222.22,0.0,,,,,1.9878,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0134,41.9206634,-87.6963113,Residential,66,44.44,0.0,,,,,2.659,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0135,41.9206634,-87.6944955,Residential,48,533.33,0.1667,,,,,3.579,222.22,0.0,0.0,44.44,88.89,88.89
r0201_c0136,41.9206634,-87.6926796,Residential,40,355.56,0.25,,,,,3.4178,44.44,0.0,0.0,44.44,133.33,0.0
r0201_c0137,41.9206634,-87.6908637,Residential,60,44.44,0.0,,,,,2.6748,0.0,0.0,0.0,0.0,44.44,0.0
r0201_c0138,41.9206634,-87.6890479,Residential,48,44.44,0.0,,,,,2.1249,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0139,41.9206634,-87.687232,Residential,66,266.67,0.0,,,,,2.4207,177.78,44.44,0.0,0.0,44.44,0.0
r0201_c0140,41.9206634,-87.6854161,Residential,66,0.0,0.0,,,,,2.5846,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0141,41.9206634,-87.6836002,Residential,88,44.44,0.0,,,,,2.9485,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0142,41.9206634,-87.6817844,Residential,62,0.0,0.0,,,,,2.6542,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0143,41.9206634,-87.6799685,Residential,70,0.0,0.0,,,,,2.9844,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0144,41.9206634,-87.6781526,Residential,88,222.22,0.6,,,,,3.0658,44.44,0.0,0.0,88.89,44.44,0.0
r0201_c0145,41.9206634,-87.6763368,Residential,39,0.0,0.0,,,,,3.2134,0.0,0.0,0.0,0.0,44.44,0.0
r0201_c0146,41.9206634,-87.6745209,Mixed-Use,16,88.89,0.5,,,,,0.8167,0.0,0.0,0.0,0.0,44.44,44.44
r0201_c0147,41.9206634,-87.672705,Commercial,27,444.44,0.1,,,,,2.5601,44.44,0.0,0.0,0.0,133.33,0.0
r0201_c0148,41.9206634,-87.6708891,Residential,76,400.0,0.0,,,,,0.8016,0.0,0.0,0.0,0.0,177.78,0.0
r0201_c0150,41.9206634,-87.6672574,Mixed-Use,3,222.22,0.0,,,,,1.585,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0151,41.9206634,-87.6654415,Commercial,23,577.78,0.0,,,,,1.5262,0.0,0.0,0.0,0.0,88.89,0.0
r0201_c0152,41.9206634,-87.6636257,Commercial,31,444.44,0.1,,,,,2.6699,133.33,0.0,0.0,0.0,88.89,0.0
r0201_c0153,41.9206634,-87.6618098,Residential,39,444.44,0.1,,,,,2.443,44.44,0.0,0.0,0.0,88.89,44.44
r0201_c0154,41.9206634,-87.6599939,Residential,79,0.0,0.0,,,,,2.4939,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0155,41.9206634,-87.658178,Residential,122,0.0,0.0,,,,,1.386,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0156,41.9206634,-87.6563622,Residential,77,0.0,0.0,,,,,2.3332,0.0,0.0,0.0,0.0,44.44,0.0
r0201_c0157,41.9206634,-87.6545463,Residential,67,0.0,0.0,,,,,2.8624,0.0,0.0,0.0,0.0,44.44,0.0
r0201_c0158,41.9206634,-87.6527304,Residential,77,0.0,0.0,,,,,1.9349,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0159,41.9206634,-87.6509146,Residential,56,44.44,0.0,,,,,2.4265,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0160,41.9206634,-87.6490987,Residential,51,266.67,0.3333,,,,,3.6442,44.44,0.0,0.0,177.78,44.44,0.0
r0201_c0161,41.9206634,-87.6472828,Mixed-Use,12,177.78,0.0,,,,,0.8315,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0163,41.9206634,-87.6436511,Residential,117,400.0,0.0,,,,,0.609,0.0,0.0,0.0,0.0,88.89,0.0
r0201_c0164,41.9206634,-87.6418352,Residential,72,488.89,0.0,,,,,3.0733,44.44,44.44,0.0,133.33,88.89,0.0
r0201_c0165,41.9206634,-87.6400193,Residential,103,44.44,1.0,,,,,1.9828,0.0,0.0,0.0,0.0,0.0,0.0
r0201_c0166,41.9206634,-87.6382035,Residential,52,222.22,1.0,,,,,2.845,44.44,0.0,0.0,44.44,0.0,0.0
r0201_c0167,41.9206634,-87.6363876,Residential,213,2800.0,0.0317,,,,,1.5113,0.0,0.0,0.0,311.11,133.33,0.0
r0202_c0074,41.9220147,-87.8052636,Commercial,19,44.44,0.0,,,,,2.7534,0.0,0.0,0.0,88.89,88.89,0.0
r0202_c0075,41.9220147,-87.8034477,Residential,237,44.44,0.0,,,,,0.4548,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0076,41.9220147,-87.8016319,Residential,45,177.78,0.0,,,,,2.1801,0.0,0.0,0.0,133.33,0.0,0.0
r0202_c0077,41.9220147,-87.799816,Residential,39,88.89,0.0,,,,,1.6764,44.44,0.0,0.0,0.0,0.0,0.0
r0202_c0078,41.9220147,-87.7980001,Residential,28,0.0,0.0,,,,,2.1385,0.0,0.0,0.0,0.0,44.44,0.0
r0202_c0079,41.9220147,-87.7961843,Residential,21,0.0,0.0,,,,,2.3935,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0080,41.9220147,-87.7943684,Residential,23,44.44,0.0,,,,,1.5481,0.0,0.0,0.0,0.0,88.89,0.0
r0202_c0081,41.9220147,-87.7925525,Residential,40,0.0,0.0,,,,,1.3713,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0084,41.9220147,-87.7871049,Residential,43,88.89,0.0,,,,,2.2975,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0085,41.9220147,-87.785289,Residential,34,177.78,0.0,,,,,2.7044,44.44,0.0,0.0,133.33,88.89,0.0
r0202_c0086,41.9220147,-87.7834732,Residential,26,88.89,0.5,,,,,2.7635,44.44,0.0,0.0,88.89,44.44,0.0
r0202_c0087,41.9220147,-87.7816573,Residential,45,0.0,0.0,,,,,2.9508,0.0,0.0,0.0,44.44,44.44,0.0
r0202_c0088,41.9220147,-87.7798414,Residential,42,0.0,0.0,,,,,2.9295,0.0,0.0,0.0,0.0,44.44,0.0
r0202_c0089,41.9220147,-87.7780255,Residential,33,44.44,0.0,,,,,2.089,0.0,0.0,0.0,0.0,44.44,0.0
r0202_c0090,41.9220147,-87.7762097,Residential,31,88.89,0.0,,,,,1.6939,0.0,0.0,0.0,88.89,0.0,0.0
r0202_c0091,41.9220147,-87.7743938,Residential,54,0.0,0.0,,,,,2.0291,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0092,41.9220147,-87.7725779,Residential,32,0.0,0.0,,,,,2.0219,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0093,41.9220147,-87.7707621,Residential,55,0.0,0.0,,,,,1.4867,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0094,41.9220147,-87.7689462,Residential,32,0.0,0.0,,,,,1.7801,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0095,41.9220147,-87.7671303,Residential,52,133.33,0.0,,,,,2.1655,0.0,44.44,0.0,88.89,44.44,0.0
r0202_c0099,41.9220147,-87.7598668,Residential,42,177.78,0.0,,,,,1.9036,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0100,41.9220147,-87.758051,Residential,27,133.33,0.0,,,,,1.6569,0.0,0.0,0.0,0.0,44.44,0.0
r0202_c0101,41.9220147,-87.7562351,Residential,44,0.0,0.0,,,,,1.1997,0.0,0.0,0.0,0.0,44.44,0.0
r0202_c0102,41.9220147,-87.7544192,Residential,47,0.0,0.0,,,,,1.6132,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0103,41.9220147,-87.7526034,Residential,35,44.44,0.0,,,,,1.6573,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0104,41.9220147,-87.7507875,Residential,52,0.0,0.0,,,,,2.1075,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0105,41.9220147,-87.7489716,Residential,46,0.0,0.0,,,,,1.7523,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0106,41.9220147,-87.7471557,Residential,47,44.44,0.0,,,,,1.6939,0.0,0.0,0.0,44.44,88.89,0.0
r0202_c0107,41.9220147,-87.7453399,Residential,43,222.22,0.0,,,,,2.3255,44.44,0.0,0.0,44.44,88.89,0.0
r0202_c0108,41.9220147,-87.743524,Residential,52,0.0,0.0,,,,,2.0852,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0109,41.9220147,-87.7417081,Commercial,11,0.0,0.0,,,,,2.6031,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0110,41.9220147,-87.7398923,Commercial,11,266.67,0.0,,,,,0.5033,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0111,41.9220147,-87.7380764,Residential,42,44.44,0.0,,,,,1.7795,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0112,41.9220147,-87.7362605,Residential,44,0.0,0.0,,,,,1.8686,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0113,41.9220147,-87.7344446,Residential,43,0.0,0.0,,,,,1.8081,0.0,0.0,0.0,0.0,44.44,0.0
r0202_c0114,41.9220147,-87.7326288,Residential,45,0.0,0.0,,,,,1.8844,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0115,41.9220147,-87.7308129,Residential,44,44.44,0.0,,,,,1.9805,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0116,41.9220147,-87.728997,Residential,47,0.0,0.0,,,,,1.6423,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0117,41.9220147,-87.7271812,Residential,23,0.0,0.0,,,,,2.0964,0.0,0.0,0.0,44.44,133.33,0.0
r0202_c0118,41.9220147,-87.7253653,Residential,20,0.0,0.0,,,,,1.9717,0.0,0.0,0.0,0.0,44.44,0.0
r0202_c0119,41.9220147,-87.7235494,Residential,38,44.44,0.0,,,,,0.3364,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0120,41.9220147,-87.7217335,Residential,33,88.89,0.0,,,,,1.3433,44.44,0.0,0.0,0.0,0.0,0.0
r0202_c0121,41.9220147,-87.7199177,Residential,50,44.44,0.0,,,,,1.1712,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0122,41.9220147,-87.7181018,Residential,49,44.44,0.0,,,,,2.3774,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0123,41.9220147,-87.7162859,Residential,83,88.89,0.5,,,,,2.0353,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0124,41.9220147,-87.7144701,Residential,54,0.0,0.0,,,,,2.3162,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0125,41.9220147,-87.7126542,Residential,54,0.0,0.0,,,,,2.0422,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0126,41.9220147,-87.7108383,Residential,71,0.0,0.0,,,,,2.0182,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0127,41.9220147,-87.7090224,Residential,39,44.44,0.0,,,,,1.5405,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0128,41.9220147,-87.7072066,Residential,18,44.44,0.0,,,,,2.0221,0.0,0.0,0.0,0.0,88.89,0.0
r0202_c0129,41.9220147,-87.7053907,Residential,63,88.89,0.0,,,,,2.1564,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0130,41.9220147,-87.7035748,Residential,75,0.0,0.0,,,,,1.5405,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0131,41.9220147,-87.701759,Residential,61,222.22,0.2,,,,,2.1593,44.44,0.0,0.0,0.0,44.44,0.0
r0202_c0132,41.9220147,-87.6999431,Residential,106,44.44,0.0,,,,,1.4651,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0133,41.9220147,-87.6981272,Residential,81,311.11,0.8571,,,,,2.1805,0.0,0.0,0.0,311.11,88.89,133.33
r0202_c0134,41.9220147,-87.6963113,Residential,95,977.78,0.2273,,,,,2.3797,133.33,0.0,0.0,222.22,133.33,0.0
r0202_c0135,41.9220147,-87.6944955,Residential,20,311.11,0.4286,,,,,2.7947,44.44,0.0,0.0,88.89,88.89,0.0
r0202_c0136,41.9220147,-87.6926796,Residential,53,0.0,0.0,,,,,2.4771,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0137,41.9220147,-87.6908637,Residential,57,0.0,0.0,,,,,2.6683,0.0,0.0,0.0,0.0,44.44,0.0
r0202_c0138,41.9220147,-87.6890479,Residential,74,0.0,0.0,,,,,1.8654,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0139,41.9220147,-87.687232,Residential,61,311.11,0.5714,,,,,2.7935,177.78,0.0,0.0,177.78,177.78,44.44
r0202_c0140,41.9220147,-87.6854161,Residential,51,266.67,0.0,,,,,2.2111,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0141,41.9220147,-87.6836002,Residential,76,44.44,1.0,,,,,2.4765,0.0,0.0,0.0,0.0,0.0,44.44
r0202_c0142,41.9220147,-87.6817844,Residential,67,44.44,0.0,,,,,2.1411,0.0,0.0,0.0,0.0,44.44,0.0
r0202_c0143,41.9220147,-87.6799685,Residential,68,44.44,0.0,,,,,1.982,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0144,41.9220147,-87.6781526,Residential,21,44.44,1.0,,,,,1.8356,0.0,0.0,0.0,88.89,88.89,44.44
r0202_c0145,41.9220147,-87.6763368,Commercial,9,0.0,0.0,,,,,1.7527,0.0,0.0,0.0,0.0,88.89,0.0
r0202_c0146,41.9220147,-87.6745209,Residential,68,133.33,0.0,,,,,0.9853,0.0,0.0,0.0,0.0,177.78,0.0
r0202_c0147,41.9220147,-87.672705,Commercial,10,488.89,0.0909,,,,,2.4634,88.89,0.0,0.0,0.0,88.89,0.0
r0202_c0148,41.9220147,-87.6708891,Commercial,3,133.33,0.0,,,,,1.9219,88.89,0.0,0.0,0.0,44.44,0.0
r0202_c0149,41.9220147,-87.6690733,Mixed-Use,3,266.67,0.3333,,,,,0.9183,88.89,0.0,0.0,177.78,133.33,44.44
r0202_c0150,41.9220147,-87.6672574,Commercial,5,444.44,0.0,,,,,1.585,0.0,0.0,0.0,0.0,133.33,0.0
r0202_c0151,41.9220147,-87.6654415,Residential,51,711.11,0.25,,,,,3.6246,177.78,0.0,0.0,0.0,88.89,133.33
r0202_c0152,41.9220147,-87.6636257,Residential,65,488.89,0.3636,,,,,3.3683,88.89,0.0,0.0,0.0,177.78,44.44
r0202_c0153,41.9220147,-87.6618098,Residential,78,0.0,0.0,,,,,2.6327,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0154,41.9220147,-87.6599939,Residential,72,88.89,1.0,,,,,2.3447,0.0,0.0,0.0,0.0,44.44,0.0
r0202_c0155,41.9220147,-87.658178,Residential,64,533.33,0.1667,,,,,2.6093,88.89,0.0,0.0,0.0,44.44,0.0
r0202_c0156,41.9220147,-87.6563622,Residential,86,133.33,0.6667,,,,,2.5934,0.0,0.0,0.0,0.0,0.0,44.44
r0202_c0157,41.9220147,-87.6545463,Residential,64,488.89,0.0909,,,,,2.4478,88.89,44.44,0.0,0.0,0.0,0.0
r0202_c0158,41.9220147,-87.6527304,Residential,75,488.89,0.7273,,,,,2.604,0.0,0.0,0.0,88.89,44.44,88.89
r0202_c0159,41.9220147,-87.6509146,Residential,54,44.44,0.0,,,,,2.0119,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0160,41.9220147,-87.6490987,Residential,85,444.44,0.4,,,,,2.892,133.33,0.0,0.0,266.67,44.44,44.44
r0202_c0161,41.9220147,-87.6472828,Residential,56,88.89,0.5,,,,,2.1485,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0162,41.9220147,-87.6454669,Residential,115,355.56,0.0,,,,,1.3654,133.33,0.0,0.0,177.78,0.0,0.0
r0202_c0163,41.9220147,-87.6436511,Residential,119,622.22,0.4286,,,,,2.4416,88.89,44.44,0.0,177.78,44.44,0.0
r0202_c0164,41.9220147,-87.6418352,Residential,99,0.0,0.0,,,,,1.9008,0.0,0.0,0.0,0.0,88.89,0.0
r0202_c0165,41.9220147,-87.6400193,Residential,175,0.0,0.0,,,,,1.7376,0.0,0.0,0.0,0.0,0.0,0.0
r0202_c0166,41.9220147,-87.6382035,Residential,46,311.11,0.2857,,,,,1.5406,88.89,0.0,0.0,177.78,133.33,0.0
r0202_c0167,41.9220147,-87.6363876,Residential,163,4977.78,0.0179,,,,,0.256,44.44,0.0,0.0,133.33,88.89,0.0
r0203_c0074,41.9233661,-87.8052636,Commercial,11,622.22,0.5,,,,,2.171,177.78,0.0,0.0,133.33,311.11,88.89
r0203_c0075,41.9233661,-87.8034477,Commercial,16,177.78,0.0,,,,,1.5589,44.44,0.0,0.0,44.44,44.44,0.0
r0203_c0076,41.9233661,-87.8016319,Residential,48,488.89,0.0909,,,,,2.3798,88.89,0.0,0.0,222.22,44.44,0.0
r0203_c0077,41.9233661,-87.799816,Commercial,13,44.44,0.0,,,,,3.1899,0.0,0.0,0.0,88.89,0.0,0.0
r0203_c0078,41.9233661,-87.7980001,Residential,26,44.44,0.0,,,,,2.7676,0.0,0.0,0.0,88.89,0.0,0.0
r0203_c0079,41.9233661,-87.7961843,Commercial,17,266.67,0.0,,,,,2.3502,88.89,0.0,0.0,88.89,44.44,0.0
r0203_c0080,41.9233661,-87.7943684,Commercial,22,88.89,0.0,,,,,2.0972,88.89,0.0,0.0,0.0,133.33,0.0
r0203_c0081,41.9233661,-87.7925525,Residential,26,266.67,0.3333,,,,,2.4976,88.89,0.0,0.0,88.89,177.78,0.0
r0203_c0083,41.9233661,-87.7889208,Commercial,4,311.11,0.0,,,,,0.9183,177.78,0.0,0.0,88.89,311.11,0.0
r0203_c0084,41.9233661,-87.7871049,Commercial,7,577.78,0.0769,,,,,1.75,133.33,0.0,0.0,177.78,266.67,0.0
r0203_c0085,41.9233661,-87.785289,Commercial,24,266.67,0.1667,,,,,1.6106,88.89,0.0,0.0,222.22,88.89,0.0
r0203_c0086,41.9233661,-87.7834732,Residential,31,44.44,0.0,,,,,1.8905,0.0,0.0,0.0,88.89,44.44,0.0
r0203_c0087,41.9233661,-87.7816573,Residential,30,88.89,0.0,,,,,1.7773,0.0,0.0,0.0,0.0,88.89,0.0
r0203_c0088,41.9233661,-87.7798414,Residential,32,133.33,0.0,,,,,2.1167,0.0,0.0,0.0,88.89,44.44,0.0
r0203_c0089,41.9233661,-87.7780255,Residential,38,88.89,0.0,,,,,2.2212,0.0,0.0,0.0,88.89,44.44,0.0
r0203_c0090,41.9233661,-87.7762097,Residential,33,133.33,0.0,,,,,1.7004,44.44,0.0,0.0,177.78,177.78,0.0
r0203_c0091,41.9233661,-87.7743938,Residential,36,0.0,0.0,,,,,2.7002,0.0,0.0,0.0,0.0,44.44,0.0
r0203_c0092,41.9233661,-87.7725779,Residential,39,133.33,0.3333,,,,,2.6958,44.44,0.0,0.0,88.89,88.89,0.0
r0203_c0093,41.9233661,-87.7707621,Residential,49,88.89,0.0,,,,,2.4935,0.0,0.0,0.0,88.89,44.44,0.0
r0203_c0094,41.9233661,-87.7689462,Residential,36,88.89,0.0,,,,,2.7885,44.44,0.0,0.0,44.44,266.67,0.0
r0203_c0095,41.9233661,-87.7671303,Residential,41,266.67,0.1667,,,,,2.8362,0.0,0.0,0.0,44.44,44.44,0.0
r0203_c0099,41.9233661,-87.7598668,Residential,29,133.33,0.0,,,,,2.4431,0.0,0.0,0.0,44.44,88.89,0.0
r0203_c0100,41.9233661,-87.758051,Residential,43,88.89,0.0,,,,,1.7931,0.0,0.0,0.0,44.44,0.0,0.0
r0203_c0101,41.9233661,-87.7562351,Residential,37,177.78,0.5,,,,,1.0201,88.89,0.0,0.0,44.44,44.44,0.0
r0203_c0102,41.9233661,-87.7544192,Residential,42,88.89,0.0,,,,,2.0089,0.0,0.0,0.0,44.44,44.44,0.0
r0203_c0103,41.9233661,-87.7526034,Commercial,18,222.22,0.2,,,,,2.6313,44.44,0.0,0.0,0.0,0.0,0.0
r0203_c0104,41.9233661,-87.7507875,Residential,35,133.33,0.0,,,,,3.163,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0105,41.9233661,-87.7489716,Residential,34,44.44,0.0,,,,,2.944,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0106,41.9233661,-87.7471557,Residential,29,266.67,0.0,,,,,2.7436,88.89,0.0,0.0,44.44,266.67,0.0
r0203_c0107,41.9233661,-87.7453399,Residential,51,444.44,0.5,,,,,2.789,0.0,44.44,0.0,0.0,0.0,0.0
r0203_c0108,41.9233661,-87.743524,Residential,51,0.0,0.0,,,,,2.7426,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0109,41.9233661,-87.7417081,Commercial,13,88.89,0.0,,,,,2.623,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0110,41.9233661,-87.7398923,Commercial,3,44.44,1.0,,,,,-0.0,44.44,0.0,0.0,0.0,44.44,0.0
r0203_c0111,41.9233661,-87.7380764,Residential,43,0.0,0.0,,,,,1.0804,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0112,41.9233661,-87.7362605,Residential,39,44.44,0.0,,,,,0.8596,44.44,0.0,0.0,0.0,0.0,0.0
r0203_c0113,41.9233661,-87.7344446,Residential,43,44.44,0.0,,,,,1.4009,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0114,41.9233661,-87.7326288,Residential,50,0.0,0.0,,,,,2.2772,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0115,41.9233661,-87.7308129,Residential,46,0.0,0.0,,,,,1.5217,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0116,41.9233661,-87.728997,Residential,45,0.0,0.0,,,,,1.6603,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0117,41.9233661,-87.7271812,Commercial,17,88.89,0.0,,,,,2.8547,88.89,0.0,0.0,44.44,0.0,0.0
r0203_c0118,41.9233661,-87.7253653,Residential,46,0.0,0.0,,,,,0.9659,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0119,41.9233661,-87.7235494,Residential,47,0.0,0.0,,,,,0.4011,0.0,0.0,0.0,0.0,44.44,0.0
r0203_c0120,41.9233661,-87.7217335,Residential,40,88.89,0.0,,,,,0.4756,0.0,0.0,0.0,0.0,44.44,0.0
r0203_c0121,41.9233661,-87.7199177,Residential,44,44.44,0.0,,,,,1.8962,0.0,0.0,0.0,0.0,44.44,0.0
r0203_c0122,41.9233661,-87.7181018,Residential,45,0.0,0.0,,,,,2.4305,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0123,41.9233661,-87.7162859,Residential,42,0.0,0.0,,,,,2.3707,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0124,41.9233661,-87.7144701,Residential,49,0.0,0.0,,,,,2.7392,0.0,0.0,0.0,0.0,44.44,0.0
r0203_c0125,41.9233661,-87.7126542,Residential,78,133.33,0.0,,,,,2.2972,0.0,0.0,0.0,88.89,0.0,0.0
r0203_c0126,41.9233661,-87.7108383,Residential,39,0.0,0.0,,,,,1.8253,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0127,41.9233661,-87.7090224,Residential,28,0.0,0.0,,,,,1.945,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0128,41.9233661,-87.7072066,Residential,33,0.0,0.0,,,,,1.2244,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0129,41.9233661,-87.7053907,Residential,20,133.33,0.0,,,,,1.9199,0.0,0.0,0.0,0.0,44.44,0.0
r0203_c0130,41.9233661,-87.7035748,Residential,55,0.0,0.0,,,,,2.7736,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0131,41.9233661,-87.701759,Residential,52,0.0,0.0,,,,,2.4351,0.0,0.0,0.0,0.0,44.44,0.0
r0203_c0132,41.9233661,-87.6999431,Residential,41,133.33,0.3333,,,,,2.8987,44.44,0.0,0.0,0.0,0.0,44.44
r0203_c0133,41.9233661,-87.6981272,Residential,49,888.89,0.25,,,,,3.251,488.89,0.0,0.0,88.89,133.33,44.44
r0203_c0134,41.9233661,-87.6963113,Residential,50,177.78,0.0,,,,,2.9821,44.44,0.0,0.0,44.44,133.33,0.0
r0203_c0135,41.9233661,-87.6944955,Residential,95,0.0,0.0,,,,,1.49,0.0,0.0,0.0,0.0,0.0,0.0
r0203_c0136,41.9233661,-87.6926796,Residential,36,88.89,0.0,,,,,2.2239,0.0,0.0,0.0,0.0,0.0,0.0
