cell_id,landuse_entropy
r0110_c0124,1.7118
r0110_c0126,1.7169
r0110_c0127,2.1661
r0110_c0128,2.1957
r0110_c0129,1.9212
r0110_c0130,3.0971
r0110_c0131,1.9371
r0110_c0132,1.8894
r0110_c0133,1.7519
r0110_c0134,1.9372
r0110_c0135,2.136
r0110_c0136,1.7797
r0110_c0137,1.6686
r0110_c0138,2.3842
r0110_c0139,2.3022
r0110_c0140,2.2958
r0111_c0077,-0.0
r0111_c0078,1.3486
r0111_c0079,1.8653
r0111_c0080,1.1451
r0111_c0081,0.7834
r0111_c0082,1.8009
r0111_c0083,2.0562
r0111_c0084,0.5836
r0111_c0085,1.7909
r0111_c0086,1.611
r0111_c0087,1.1024
r0111_c0088,2.3447
r0111_c0089,2.0399
r0111_c0090,1.9175
r0111_c0091,1.1757
r0111_c0092,1.2846
r0111_c0093,1.9842
r0111_c0094,0.7453
r0111_c0095,2.2707
r0111_c0096,2.1125
r0111_c0097,2.1364
r0111_c0098,1.886
r0111_c0099,2.1936
r0111_c0100,2.2462
r0111_c0101,1.8664
r0111_c0102,1.1599
r0111_c0103,1.465
r0111_c0104,1.1395
r0111_c0105,1.5238
r0111_c0106,2.0659
r0111_c0107,2.3877
r0111_c0108,2.6049
r0111_c0109,2.5944
r0111_c0110,2.6024
r0111_c0111,1.585
r0111_c0112,2.0358
r0111_c0113,2.2766
r0111_c0114,1.9555
r0111_c0115,2.315
r0111_c0116,1.4779
r0111_c0118,1.5
r0111_c0120,1.6628
r0111_c0121,1.9653
r0111_c0122,1.7039
r0111_c0123,1.5557
r0111_c0124,2.1495
r0111_c0126,1.4838
r0111_c0127,2.1122
r0111_c0128,2.3531
r0111_c0129,2.3311
r0111_c0130,3.1812
r0111_c0131,1.8551
r0111_c0132,1.4971
r0111_c0133,1.648
r0111_c0134,1.9793
r0111_c0135,2.1337
r0111_c0136,2.0192
r0111_c0137,2.2474
r0111_c0138,1.6922
r0111_c0139,2.2817
r0111_c0140,1.7334
r0112_c0093,-0.0
r0112_c0094,0.7219
r0112_c0095,1.7925
r0112_c0096,0.9544
r0112_c0097,1.3921
r0112_c0098,1.371
r0112_c0099,1.3788
r0112_c0100,1.3788
r0112_c0101,1.0409
r0112_c0102,1.2075
r0112_c0103,1.9488
r0112_c0104,1.3542
r0112_c0105,1.4027
r0112_c0106,1.8751
r0112_c0107,1.8029
r0112_c0108,3.0396
r0112_c0109,1.7784
r0112_c0110,2.5353
r0112_c0111,1.75
r0112_c0112,2.6106
r0112_c0113,2.5822
r0112_c0114,3.0912
r0112_c0115,3.2023
r0112_c0116,2.7556
r0112_c0117,1.7925
r0112_c0118,1.75
r0112_c0119,0.9183
r0112_c0120,1.6923
r0112_c0121,2.27
r0112_c0122,2.1247
r0112_c0123,1.6061
r0112_c0124,2.7963
r0112_c0126,1.9502
r0112_c0127,3.0312
r0112_c0128,2.5758
r0112_c0129,2.1444
r0112_c0130,2.4818
r0112_c0131,2.0385
r0112_c0132,1.882
r0112_c0133,2.0929
r0112_c0134,2.2888
r0112_c0135,2.4354
r0112_c0136,2.9168
r0112_c0137,2.3181
r0112_c0138,2.0187
r0112_c0139,2.1823
r0112_c0140,2.333
r0113_c0103,0.9464
r0113_c0104,0.994
r0113_c0105,1.1409
r0113_c0106,2.0002
r0113_c0107,1.7775
r0113_c0108,2.228
r0113_c0109,1.9539
