cell_id,intersection_density
r0117_c0106,88.89
r0117_c0107,44.44
r0117_c0108,266.67
r0117_c0109,44.44
r0117_c0110,88.89
r0117_c0111,0.0
r0117_c0112,0.0
r0117_c0113,0.0
r0117_c0114,44.44
r0117_c0115,88.89
r0117_c0116,133.33
r0117_c0117,0.0
r0117_c0118,0.0
r0117_c0119,0.0
r0117_c0120,0.0
r0117_c0121,0.0
r0117_c0122,0.0
r0117_c0123,444.44
r0117_c0125,0.0
r0117_c0127,0.0
r0117_c0128,0.0
r0117_c0129,0.0
r0117_c0130,44.44
r0117_c0131,0.0
r0117_c0132,0.0
r0117_c0133,0.0
r0117_c0134,44.44
r0117_c0135,44.44
r0117_c0136,44.44
r0117_c0137,88.89
r0117_c0138,44.44
r0117_c0139,0.0
r0117_c0140,177.78
r0118_c0103,44.44
r0118_c0104,0.0
r0118_c0105,0.0
r0118_c0107,0.0
r0118_c0108,177.78
r0118_c0109,0.0
r0118_c0110,0.0
r0118_c0111,0.0
r0118_c0112,0.0
r0118_c0114,0.0
r0118_c0115,0.0
r0118_c0116,0.0
r0118_c0117,44.44
r0118_c0118,88.89
r0118_c0119,311.11
r0118_c0120,44.44
r0118_c0121,133.33
r0118_c0122,44.44
r0118_c0125,222.22
r0118_c0126,0.0
r0118_c0127,88.89
r0118_c0128,0.0
r0118_c0129,44.44
r0118_c0130,88.89
r0118_c0131,0.0
r0118_c0132,88.89
r0118_c0133,44.44
r0118_c0134,222.22
r0118_c0135,88.89
r0118_c0136,44.44
r0118_c0137,44.44
r0118_c0138,44.44
r0118_c0139,0.0
r0118_c0140,400.0
r0119_c0103,0.0
r0119_c0104,0.0
r0119_c0105,0.0
r0119_c0106,0.0
r0119_c0107,0.0
r0119_c0108,222.22
r0119_c0109,0.0
r0119_c0110,44.44
r0119_c0113,44.44
r0119_c0115,44.44
r0119_c0116,0.0
r0119_c0117,0.0
r0119_c0118,0.0
r0119_c0119,88.89
r0119_c0120,0.0
r0119_c0121,0.0
r0119_c0122,177.78
r0119_c0125,0.0
r0119_c0126,0.0
r0119_c0127,44.44
r0119_c0128,0.0
r0119_c0129,44.44
r0119_c0130,0.0
r0119_c0131,0.0
r0119_c0132,44.44
r0119_c0133,0.0
r0119_c0134,0.0
r0119_c0135,0.0
r0119_c0136,0.0
r0119_c0137,0.0
r0119_c0138,44.44
r0119_c0139,0.0
r0119_c0140,44.44
r0120_c0103,133.33
r0120_c0104,44.44
r0120_c0105,0.0
r0120_c0106,0.0
r0120_c0107,44.44
r0120_c0108,88.89
r0120_c0109,0.0
r0120_c0110,44.44
r0120_c0115,0.0
r0120_c0116,44.44
r0120_c0117,0.0
r0120_c0118,0.0
r0120_c0119,88.89
r0120_c0120,44.44
r0120_c0121,0.0
r0120_c0125,0.0
r0120_c0126,44.44
r0120_c0127,88.89
r0120_c0128,88.89
r0120_c0129,0.0
r0120_c0130,44.44
r0120_c0131,0.0
r0120_c0132,0.0
r0120_c0133,0.0
r0120_c0134,0.0
r0120_c0135,0.0
r0120_c0136,0.0
r0120_c0137,0.0
r0120_c0138,0.0
r0120_c0139,0.0
r0120_c0140,44.44
r0121_c0103,44.44
r0121_c0104,44.44
r0121_c0105,0.0
r0121_c0108,88.89
r0121_c0109,0.0
r0121_c0110,0.0
r0121_c0111,0.0
r0121_c0112,0.0
r0121_c0113,44.44
r0121_c0114,44.44
r0121_c0115,0.0
r0121_c0116,0.0
r0121_c0117,0.0
r0121_c0118,0.0
r0121_c0119,88.89
r0121_c0121,0.0
r0121_c0125,0.0
r0121_c0126,0.0
r0121_c0127,0.0
r0121_c0128,0.0
r0121_c0129,0.0
r0121_c0130,0.0
r0121_c0131,0.0
r0121_c0132,0.0
r0121_c0133,0.0
r0121_c0134,0.0
r0121_c0135,0.0
r0121_c0136,0.0
r0121_c0137,0.0
r0121_c0138,44.44
r0121_c0139,0.0
r0121_c0140,88.89
r0122_c0108,0.0
r0122_c0109,0.0
r0122_c0110,0.0
r0122_c0115,177.78
r0122_c0116,44.44
r0122_c0117,0.0
r0122_c0118,0.0
r0122_c0119,355.56
r0122_c0120,0.0
r0122_c0121,0.0
r0122_c0125,44.44
r0122_c0126,0.0
r0122_c0127,0.0
r0122_c0128,0.0
r0122_c0129,0.0
r0122_c0130,222.22
r0122_c0131,0.0
r0122_c0132,44.44
r0122_c0133,0.0
r0122_c0134,0.0
r0122_c0135,0.0
r0122_c0136,0.0
r0122_c0137,0.0
r0122_c0138,0.0
r0122_c0139,0.0
r0122_c0140,88.89
r0123_c0108,133.33
r0123_c0109,88.89
r0123_c0110,0.0
r0123_c0111,44.44
r0123_c0112,0.0
r0123_c0115,0.0
r0123_c0116,0.0
r0123_c0117,133.33
r0123_c0118,311.11
r0123_c0121,0.0
r0123_c0125,0.0
r0123_c0126,44.44
r0123_c0127,0.0
r0123_c0128,0.0
r0123_c0129,0.0
r0123_c0130,44.44
r0123_c0131,177.78
r0123_c0132,88.89
r0123_c0133,0.0
r0123_c0134,44.44
r0123_c0135,88.89
r0123_c0136,44.44
r0123_c0137,0.0
r0123_c0138,44.44
r0123_c0139,0.0
r0123_c0140,177.78
r0124_c0108,0.0
r0124_c0109,0.0
r0124_c0110,0.0
r0124_c0112,88.89
r0124_c0127,88.89
r0124_c0130,0.0
r0124_c0131,133.33
r0124_c0132,44.44
r0124_c0133,44.44
r0124_c0134,0.0
r0124_c0135,44.44
r0124_c0136,0.0
r0124_c0137,0.0
r0124_c0138,0.0
r0124_c0139,0.0
r0124_c0140,44.44
r0125_c0108,0.0
r0125_c0114,88.89
r0125_c0115,0.0
r0125_c0119,444.44
r0125_c0120,0.0
r0125_c0121,44.44
r0125_c0130,44.44
r0125_c0131,0.0
r0125_c0132,0.0
r0125_c0133,266.67
r0125_c0134,133.33
r0125_c0135,44.44
r0125_c0136,44.44
r0125_c0137,0.0
r0125_c0138,0.0
r0125_c0139,0.0
r0125_c0140,44.44
r0126_c0109,0.0
r0126_c0115,0.0
r0126_c0117,88.89
r0126_c0118,44.44
r0126_c0130,44.44
r0126_c0131,0.0
r0126_c0132,44.44
r0126_c0133,0.0
r0126_c0134,0.0
r0126_c0135,0.0
r0126_c0136,0.0
r0126_c0137,44.44
r0126_c0138,0.0
r0126_c0139,0.0
r0126_c0140,0.0
r0127_c0108,933.33
r0127_c0109,0.0
r0127_c0112,0.0
r0127_c0117,44.44
r0127_c0118,44.44
r0127_c0130,0.0
r0127_c0131,0.0
r0127_c0132,133.33
r0127_c0133,0.0
r0127_c0134,0.0
r0127_c0135,133.33
r0127_c0136,0.0
r0127_c0137,44.44
r0127_c0138,0.0
r0127_c0139,0.0
r0127_c0140,88.89
r0128_c0111,0.0
r0128_c0116,0.0
r0128_c0118,0.0
r0128_c0130,44.44
r0128_c0131,44.44
r0128_c0132,44.44
r0128_c0133,0.0
r0128_c0134,0.0
r0128_c0135,0.0
r0128_c0136,0.0
r0128_c0137,266.67
r0128_c0138,44.44
r0128_c0139,0.0
r0128_c0140,177.78
r0129_c0117,0.0
r0129_c0120,44.44
r0129_c0121,0.0
r0129_c0122,88.89
r0129_c0124,0.0
r0129_c0125,88.89
r0129_c0126,88.89
r0129_c0127,88.89
r0129_c0128,0.0
r0129_c0129,0.0
r0129_c0130,88.89
r0129_c0131,0.0
r0129_c0132,44.44
r0129_c0133,0.0
r0129_c0134,44.44
r0129_c0135,88.89
r0129_c0136,0.0
r0129_c0137,177.78
r0129_c0138,266.67
r0129_c0139,44.44
r0129_c0140,444.44
r0129_c0146,266.67
r0129_c0147,0.0
r0129_c0148,177.78
r0129_c0149,133.33
r0129_c0150,88.89
r0129_c0151,222.22
r0129_c0152,177.78
r0129_c0156,133.33
r0129_c0160,222.22
r0129_c0162,577.78
r0129_c0163,177.78
r0129_c0164,266.67
r0129_c0165,44.44
r0129_c0166,177.78
r0129_c0167,222.22
r0129_c0170,311.11
r0129_c0171,266.67
r0129_c0174,355.56
r0129_c0175,133.33
r0129_c0177,711.11
r0130_c0115,0.0
r0130_c0120,133.33
r0130_c0123,44.44
r0130_c0124,0.0
r0130_c0125,44.44
r0130_c0126,0.0
r0130_c0127,88.89
r0130_c0128,0.0
r0130_c0129,0.0
r0130_c0130,44.44
r0130_c0131,44.44
r0130_c0132,0.0
r0130_c0133,0.0
r0130_c0134,0.0
r0130_c0135,0.0
r0130_c0136,0.0
r0130_c0137,0.0
r0130_c0138,0.0
r0130_c0139,44.44
r0130_c0140,44.44
r0130_c0146,44.44
r0130_c0147,0.0
r0130_c0148,0.0
r0130_c0149,0.0
r0130_c0150,0.0
r0130_c0151,88.89
r0130_c0152,0.0
r0130_c0153,88.89
r0130_c0154,88.89
r0130_c0157,133.33
r0130_c0159,88.89
r0130_c0160,0.0
r0130_c0161,0.0
r0130_c0162,0.0
r0130_c0163,0.0
r0130_c0164,0.0
r0130_c0165,44.44
r0130_c0166,0.0
r0130_c0167,0.0
r0130_c0170,0.0
r0130_c0171,0.0
r0130_c0172,88.89
r0130_c0173,0.0
r0130_c0174,44.44
r0130_c0175,0.0
r0130_c0176,88.89
r0130_c0177,44.44
r0130_c0179,88.89
r0130_c0180,133.33
r0130_c0181,0.0
r0130_c0182,133.33
r0130_c0183,222.22
r0130_c0184,355.56
r0130_c0185,266.67
r0130_c0186,88.89
r0131_c0115,0.0
r0131_c0117,266.67
r0131_c0125,0.0
r0131_c0126,0.0
r0131_c0127,0.0
r0131_c0128,44.44
r0131_c0129,0.0
r0131_c0130,0.0
r0131_c0131,88.89
r0131_c0132,0.0
r0131_c0135,88.89
r0131_c0136,133.33
r0131_c0137,0.0
r0131_c0138,0.0
r0131_c0139,0.0
r0131_c0140,222.22
r0131_c0146,0.0
r0131_c0147,0.0
r0131_c0148,0.0
r0131_c0149,0.0
r0131_c0150,0.0
r0131_c0151,0.0
r0131_c0152,0.0
r0131_c0153,0.0
r0131_c0154,44.44
r0131_c0157,0.0
r0131_c0159,0.0
r0131_c0160,44.44
r0131_c0161,0.0
r0131_c0162,0.0
r0131_c0163,0.0
r0131_c0164,0.0
r0131_c0165,0.0
r0131_c0166,0.0
r0131_c0167,88.89
r0131_c0170,0.0
r0131_c0171,0.0
r0131_c0173,0.0
r0131_c0174,0.0
r0131_c0175,0.0
r0131_c0176,0.0
r0131_c0177,133.33
r0131_c0179,88.89
r0131_c0180,44.44
r0131_c0181,44.44
r0131_c0182,44.44
r0131_c0183,88.89
r0131_c0184,0.0
r0131_c0185,0.0
r0132_c0113,88.89
r0132_c0115,44.44
r0132_c0129,222.22
r0132_c0130,0.0
r0132_c0131,44.44
r0132_c0132,0.0
r0132_c0133,0.0
r0132_c0134,0.0
r0132_c0135,44.44
r0132_c0136,0.0
r0132_c0137,0.0
r0132_c0138,0.0
r0132_c0139,0.0
r0132_c0140,88.89
r0132_c0141,88.89
r0132_c0142,44.44
r0132_c0143,0.0
r0132_c0144,0.0
r0132_c0145,0.0
r0132_c0146,88.89
r0132_c0147,0.0
r0132_c0148,0.0
r0132_c0149,0.0
r0132_c0150,0.0
r0132_c0151,88.89
r0132_c0152,44.44
r0132_c0153,0.0
r0132_c0154,0.0
r0132_c0155,0.0
r0132_c0156,133.33
r0132_c0157,44.44
r0132_c0158,0.0
r0132_c0159,0.0
r0132_c0160,44.44
r0132_c0161,0.0
r0132_c0162,88.89
r0132_c0163,44.44
r0132_c0164,0.0
r0132_c0165,0.0
r0132_c0166,0.0
r0132_c0167,88.89
r0132_c0169,0.0
r0132_c0170,0.0
r0132_c0171,0.0
r0132_c0172,88.89
r0132_c0173,0.0
r0132_c0174,44.44
r0132_c0175,44.44
r0132_c0176,44.44
r0132_c0177,44.44
r0132_c0178,88.89
r0132_c0179,0.0
r0132_c0180,0.0
r0132_c0181,44.44
r0132_c0182,44.44
r0132_c0183,0.0
r0132_c0184,0.0
r0132_c0185,0.0
r0133_c0113,0.0
r0133_c0114,88.89
r0133_c0122,44.44
r0133_c0123,0.0
r0133_c0126,44.44
r0133_c0129,0.0
r0133_c0130,133.33
r0133_c0131,88.89
r0133_c0133,88.89
r0133_c0134,0.0
r0133_c0135,88.89
r0133_c0136,88.89
r0133_c0137,0.0
r0133_c0138,0.0
r0133_c0139,0.0
r0133_c0140,44.44
r0133_c0141,0.0
r0133_c0142,44.44
r0133_c0143,88.89
r0133_c0144,0.0
r0133_c0145,0.0
r0133_c0146,0.0
r0133_c0147,0.0
r0133_c0148,0.0
r0133_c0149,0.0
r0133_c0150,44.44
r0133_c0151,177.78
r0133_c0153,88.89
r0133_c0154,44.44
r0133_c0157,133.33
r0133_c0158,0.0
r0133_c0159,0.0
r0133_c0160,44.44
r0133_c0161,0.0
r0133_c0162,0.0
r0133_c0163,0.0
r0133_c0164,0.0
r0133_c0165,0.0
r0133_c0166,0.0
r0133_c0167,88.89
r0133_c0169,44.44
r0133_c0170,133.33
r0133_c0171,44.44
r0133_c0172,88.89
r0133_c0173,0.0
r0133_c0174,0.0
r0133_c0175,0.0
r0133_c0176,0.0
r0133_c0177,0.0
r0133_c0178,0.0
r0133_c0179,0.0
r0133_c0180,0.0
r0133_c0181,0.0
r0133_c0182,0.0
r0133_c0183,44.44
r0133_c0184,44.44
r0134_c0113,44.44
r0134_c0123,0.0
r0134_c0129,88.89
r0134_c0130,0.0
r0134_c0133,0.0
r0134_c0134,88.89
r0134_c0135,311.11
r0134_c0136,0.0
r0134_c0137,44.44
r0134_c0138,44.44
r0134_c0139,0.0
r0134_c0140,88.89
r0134_c0141,88.89
r0134_c0142,44.44
r0134_c0143,88.89
r0134_c0144,44.44
r0134_c0145,44.44
r0134_c0146,88.89
r0134_c0147,44.44
r0134_c0148,44.44
r0134_c0149,0.0
r0134_c0150,44.44
r0134_c0151,266.67
r0134_c0157,44.44
r0134_c0158,222.22
r0134_c0159,44.44
r0134_c0160,0.0
r0134_c0161,0.0
r0134_c0162,133.33
r0134_c0163,44.44
r0134_c0164,0.0
r0134_c0165,0.0
r0134_c0169,0.0
r0134_c0170,0.0
r0134_c0171,0.0
r0134_c0172,44.44
r0134_c0173,266.67
r0134_c0174,133.33
r0134_c0175,44.44
r0134_c0176,88.89
r0134_c0177,88.89
r0134_c0178,88.89
r0134_c0179,311.11
r0134_c0180,88.89
r0134_c0181,0.0
r0134_c0182,88.89
r0134_c0183,88.89
r0135_c0113,44.44
r0135_c0122,44.44
r0135_c0136,44.44
r0135_c0137,0.0
r0135_c0139,0.0
r0135_c0140,88.89
r0135_c0141,0.0
r0135_c0142,0.0
r0135_c0143,0.0
r0135_c0144,0.0
r0135_c0145,0.0
r0135_c0146,177.78
r0135_c0147,0.0
r0135_c0148,0.0
r0135_c0149,0.0
r0135_c0150,0.0
r0135_c0151,44.44
r0135_c0156,222.22
r0135_c0157,44.44
r0135_c0158,44.44
r0135_c0159,44.44
r0135_c0160,0.0
r0135_c0161,0.0
r0135_c0162,0.0
r0135_c0163,0.0
r0135_c0164,88.89
r0135_c0165,44.44
r0135_c0170,88.89
r0135_c0171,88.89
r0135_c0172,133.33
r0135_c0173,44.44
r0135_c0174,133.33
r0135_c0175,222.22
r0135_c0176,177.78
r0135_c0177,133.33
r0135_c0178,266.67
r0135_c0181,133.33
r0135_c0182,133.33
r0136_c0114,0.0
r0136_c0115,0.0
r0136_c0116,133.33
r0136_c0117,0.0
r0136_c0118,44.44
r0136_c0119,577.78
r0136_c0120,0.0
r0136_c0121,133.33
r0136_c0122,44.44
r0136_c0129,44.44
r0136_c0133,0.0
r0136_c0139,0.0
r0136_c0140,88.89
r0136_c0141,0.0
r0136_c0142,0.0
r0136_c0143,0.0
r0136_c0144,44.44
r0136_c0145,44.44
r0136_c0146,44.44
r0136_c0147,0.0
r0136_c0148,0.0
r0136_c0149,0.0
r0136_c0150,0.0
r0136_c0151,133.33
r0136_c0153,0.0
r0136_c0155,88.89
r0136_c0156,0.0
r0136_c0157,0.0
r0136_c0158,0.0
r0136_c0159,0.0
r0136_c0160,0.0
r0136_c0161,0.0
r0136_c0162,133.33
r0136_c0163,0.0
r0136_c0164,0.0
r0136_c0165,0.0
r0136_c0167,133.33
r0136_c0171,0.0
r0136_c0172,0.0
r0136_c0174,0.0
r0136_c0175,0.0
r0136_c0176,0.0
r0136_c0177,133.33
r0136_c0181,88.89
r0136_c0182,88.89
r0137_c0113,0.0
r0137_c0114,0.0
r0137_c0116,0.0
r0137_c0117,0.0
r0137_c0118,0.0
r0137_c0119,0.0
r0137_c0120,0.0
r0137_c0121,0.0
r0137_c0122,0.0
r0137_c0123,0.0
r0137_c0124,44.44
r0137_c0125,88.89
r0137_c0126,0.0
r0137_c0128,88.89
r0137_c0130,0.0
r0137_c0131,0.0
r0137_c0132,0.0
r0137_c0133,0.0
r0137_c0136,44.44
r0137_c0138,0.0
r0137_c0139,44.44
r0137_c0140,88.89
r0137_c0141,222.22
r0137_c0142,177.78
r0137_c0143,88.89
r0137_c0144,44.44
r0137_c0145,0.0
r0137_c0146,177.78
r0137_c0147,88.89
r0137_c0148,88.89
r0137_c0149,0.0
r0137_c0150,0.0
r0137_c0151,133.33
r0137_c0152,44.44
r0137_c0153,0.0
r0137_c0154,0.0
r0137_c0155,133.33
r0137_c0156,0.0
r0137_c0157,0.0
r0137_c0158,0.0
r0137_c0159,0.0
r0137_c0160,88.89
r0137_c0161,0.0
r0137_c0162,133.33
r0137_c0163,44.44
r0137_c0164,44.44
r0137_c0165,0.0
r0137_c0166,0.0
r0137_c0167,133.33
r0137_c0168,0.0
r0137_c0169,177.78
r0137_c0170,44.44
r0137_c0171,44.44
r0137_c0172,88.89
r0137_c0173,44.44
r0137_c0174,44.44
r0137_c0175,44.44
r0137_c0176,44.44
r0137_c0177,222.22
r0137_c0181,133.33
r0138_c0111,88.89
r0138_c0114,0.0
r0138_c0116,0.0
r0138_c0117,44.44
r0138_c0118,0.0
r0138_c0119,88.89
r0138_c0120,44.44
r0138_c0121,88.89
r0138_c0122,44.44
r0138_c0123,44.44
r0138_c0124,0.0
r0138_c0126,0.0
r0138_c0127,0.0
r0138_c0130,0.0
r0138_c0131,0.0
r0138_c0133,0.0
r0138_c0138,0.0
r0138_c0139,0.0
r0138_c0142,44.44
r0138_c0143,177.78
r0138_c0144,44.44
r0138_c0145,44.44
r0138_c0146,0.0
r0138_c0147,0.0
r0138_c0148,0.0
r0138_c0149,44.44
r0138_c0150,44.44
r0138_c0151,533.33
r0138_c0154,133.33
r0138_c0155,44.44
r0138_c0156,0.0
r0138_c0157,88.89
r0138_c0158,44.44
r0138_c0159,0.0
r0138_c0160,0.0
r0138_c0161,0.0
r0138_c0162,0.0
r0138_c0163,0.0
r0138_c0164,0.0
r0138_c0165,0.0
r0138_c0166,0.0
r0138_c0167,0.0
r0138_c0168,0.0
r0138_c0169,0.0
r0138_c0170,0.0
r0138_c0171,0.0
r0138_c0172,44.44
r0138_c0173,44.44
r0138_c0174,44.44
r0138_c0175,0.0
r0138_c0177,0.0
r0138_c0180,88.89
r0139_c0111,88.89
r0139_c0112,88.89
r0139_c0113,177.78
r0139_c0114,88.89
r0139_c0115,0.0
r0139_c0116,44.44
r0139_c0117,88.89
r0139_c0118,44.44
r0139_c0119,133.33
r0139_c0120,44.44
r0139_c0121,44.44
r0139_c0122,0.0
r0139_c0123,88.89
r0139_c0124,44.44
r0139_c0125,44.44
r0139_c0126,0.0
r0139_c0127,44.44
r0139_c0130,44.44
r0139_c0135,400.0
r0139_c0139,222.22
r0139_c0141,44.44
r0139_c0142,0.0
r0139_c0144,44.44
r0139_c0145,0.0
r0139_c0146,0.0
r0139_c0147,44.44
r0139_c0148,44.44
r0139_c0149,0.0
r0139_c0150,44.44
r0139_c0151,44.44
r0139_c0153,0.0
r0139_c0154,0.0
r0139_c0155,0.0
r0139_c0156,0.0
r0139_c0157,44.44
r0139_c0158,0.0
r0139_c0159,44.44
r0139_c0160,0.0
r0139_c0161,0.0
r0139_c0162,44.44
r0139_c0163,0.0
r0139_c0164,0.0
r0139_c0165,0.0
r0139_c0166,88.89
r0139_c0167,88.89
r0139_c0168,0.0
r0139_c0169,44.44
r0139_c0170,0.0
r0139_c0173,88.89
r0139_c0175,88.89
r0139_c0176,0.0
r0139_c0177,0.0
r0139_c0180,133.33
r0139_c0181,666.67
r0140_c0111,311.11
r0140_c0112,44.44
r0140_c0113,88.89
r0140_c0114,44.44
r0140_c0115,0.0
r0140_c0116,0.0
r0140_c0117,44.44
r0140_c0118,0.0
r0140_c0119,44.44
r0140_c0120,0.0
r0140_c0121,0.0
r0140_c0123,0.0
r0140_c0124,0.0
r0140_c0125,0.0
r0140_c0126,0.0
r0140_c0127,0.0
r0140_c0128,0.0
r0140_c0129,0.0
r0140_c0130,0.0
r0140_c0131,44.44
r0140_c0141,44.44
r0140_c0145,88.89
r0140_c0147,0.0
r0140_c0149,44.44
r0140_c0150,44.44
r0140_c0151,355.56
r0140_c0153,0.0
r0140_c0154,44.44
r0140_c0155,0.0
r0140_c0156,0.0
r0140_c0157,44.44
r0140_c0158,0.0
r0140_c0159,88.89
r0140_c0160,44.44
r0140_c0161,44.44
r0140_c0162,133.33
r0140_c0163,44.44
r0140_c0164,88.89
r0140_c0165,133.33
r0140_c0166,88.89
r0140_c0167,133.33
r0140_c0168,133.33
r0140_c0169,88.89
r0140_c0170,44.44
r0140_c0171,44.44
r0140_c0173,400.0
r0140_c0174,44.44
r0140_c0175,177.78
r0140_c0176,0.0
r0140_c0177,88.89
r0140_c0178,222.22
r0141_c0111,177.78
r0141_c0112,0.0
r0141_c0113,0.0
r0141_c0114,0.0
r0141_c0115,0.0
r0141_c0116,0.0
r0141_c0117,0.0
r0141_c0118,0.0
r0141_c0119,0.0
r0141_c0120,0.0
r0141_c0121,0.0
r0141_c0122,0.0
r0141_c0123,0.0
r0141_c0124,0.0
r0141_c0125,0.0
r0141_c0126,0.0
r0141_c0127,44.44
r0141_c0128,44.44
r0141_c0129,44.44
r0141_c0130,44.44
r0141_c0131,0.0
r0141_c0141,177.78
r0141_c0142,0.0
r0141_c0149,0.0
r0141_c0151,44.44
r0141_c0152,44.44
r0141_c0153,44.44
r0141_c0154,0.0
r0141_c0155,0.0
r0141_c0156,88.89
r0141_c0157,0.0
r0141_c0158,0.0
r0141_c0159,0.0
r0141_c0160,0.0
r0141_c0161,88.89
r0141_c0162,44.44
r0141_c0163,0.0
r0141_c0164,0.0
r0141_c0165,0.0
r0141_c0166,0.0
r0141_c0167,0.0
r0141_c0168,0.0
r0141_c0169,0.0
r0141_c0170,0.0
r0141_c0173,88.89
r0141_c0174,88.89
r0141_c0175,0.0
r0141_c0176,0.0
r0141_c0177,0.0
r0141_c0180,311.11
r0142_c0111,400.0
r0142_c0112,44.44
r0142_c0113,44.44
r0142_c0114,0.0
r0142_c0115,0.0
r0142_c0116,0.0
r0142_c0117,0.0
r0142_c0118,0.0
r0142_c0119,44.44
r0142_c0120,0.0
r0142_c0121,0.0
r0142_c0122,0.0
r0142_c0123,0.0
r0142_c0124,0.0
r0142_c0125,0.0
r0142_c0126,0.0
r0142_c0127,0.0
r0142_c0128,0.0
r0142_c0129,44.44
r0142_c0130,0.0
r0142_c0131,0.0
r0142_c0132,88.89
r0142_c0143,44.44
r0142_c0149,133.33
r0142_c0151,311.11
r0142_c0152,0.0
r0142_c0153,0.0
r0142_c0154,0.0
r0142_c0155,44.44
r0142_c0156,0.0
r0142_c0157,0.0
r0142_c0158,44.44
r0142_c0159,88.89
r0142_c0160,44.44
r0142_c0162,0.0
r0142_c0163,0.0
r0142_c0164,0.0
r0142_c0165,0.0
r0142_c0166,0.0
r0142_c0167,44.44
r0142_c0168,44.44
r0142_c0169,44.44
r0142_c0170,0.0
r0142_c0173,44.44
r0142_c0174,0.0
r0142_c0177,0.0
r0142_c0178,666.67
r0142_c0179,88.89
r0143_c0111,444.44
r0143_c0113,0.0
r0143_c0114,44.44
r0143_c0115,0.0
r0143_c0116,0.0
r0143_c0117,0.0
r0143_c0118,44.44
r0143_c0119,0.0
r0143_c0120,0.0
r0143_c0121,0.0
r0143_c0122,0.0
r0143_c0123,0.0
r0143_c0124,0.0
r0143_c0125,0.0
r0143_c0126,0.0
r0143_c0127,44.44
r0143_c0128,0.0
r0143_c0129,44.44
r0143_c0130,0.0
r0143_c0131,44.44
r0143_c0132,0.0
r0143_c0141,400.0
r0143_c0144,44.44
r0143_c0152,44.44
r0143_c0153,0.0
r0143_c0154,133.33
r0143_c0155,44.44
r0143_c0156,44.44
r0143_c0157,0.0
r0143_c0158,0.0
r0143_c0159,0.0
r0143_c0162,88.89
r0143_c0163,44.44
r0143_c0164,0.0
r0143_c0165,0.0
r0143_c0166,88.89
r0143_c0167,44.44
r0143_c0168,0.0
r0143_c0169,44.44
r0143_c0170,44.44
r0143_c0173,88.89
r0143_c0174,88.89
r0143_c0175,44.44
r0143_c0176,0.0
r0143_c0177,88.89
r0144_c0113,44.44
r0144_c0114,0.0
r0144_c0115,0.0
r0144_c0116,44.44
r0144_c0117,0.0
r0144_c0118,44.44
r0144_c0119,44.44
r0144_c0120,88.89
r0144_c0121,0.0
r0144_c0122,0.0
r0144_c0123,0.0
r0144_c0124,0.0
r0144_c0125,0.0
r0144_c0126,0.0
r0144_c0127,44.44
r0144_c0128,0.0
r0144_c0129,0.0
r0144_c0130,0.0
r0144_c0131,88.89
r0144_c0132,0.0
r0144_c0144,0.0
r0144_c0146,44.44
r0144_c0152,133.33
r0144_c0153,0.0
r0144_c0154,177.78
r0144_c0155,0.0
r0144_c0156,0.0
r0144_c0157,133.33
r0144_c0158,0.0
r0144_c0159,0.0
r0144_c0162,44.44
r0144_c0163,0.0
r0144_c0164,0.0
r0144_c0165,0.0
r0144_c0166,44.44
r0144_c0167,44.44
r0144_c0168,44.44
r0144_c0169,44.44
r0144_c0170,0.0
r0144_c0172,44.44
r0144_c0173,0.0
r0144_c0174,311.11
r0144_c0175,88.89
r0144_c0176,0.0
r0144_c0177,88.89
r0144_c0179,177.78
r0145_c0112,44.44
r0145_c0113,0.0
r0145_c0114,133.33
r0145_c0115,0.0
r0145_c0116,44.44
r0145_c0117,0.0
r0145_c0118,133.33
r0145_c0119,0.0
r0145_c0120,0.0
r0145_c0121,88.89
r0145_c0122,133.33
r0145_c0123,133.33
r0145_c0124,44.44
r0145_c0125,88.89
r0145_c0126,88.89
r0145_c0127,177.78
r0145_c0128,44.44
r0145_c0129,177.78
r0145_c0130,88.89
r0145_c0131,177.78
r0145_c0132,88.89
r0145_c0133,0.0
r0145_c0134,177.78
r0145_c0136,177.78
r0145_c0137,0.0
r0145_c0138,44.44
r0145_c0139,0.0
r0145_c0140,311.11
r0145_c0141,0.0
r0145_c0142,44.44
r0145_c0145,88.89
r0145_c0146,0.0
r0145_c0152,0.0
r0145_c0154,88.89
r0145_c0155,44.44
r0145_c0156,88.89
r0145_c0157,0.0
r0145_c0158,44.44
r0145_c0159,44.44
r0145_c0160,0.0
r0145_c0161,177.78
r0145_c0162,0.0
r0145_c0163,0.0
r0145_c0164,44.44
r0145_c0165,0.0
r0145_c0166,44.44
r0145_c0167,44.44
r0145_c0168,88.89
r0145_c0169,44.44
r0145_c0170,88.89
r0145_c0171,88.89
r0145_c0172,88.89
r0145_c0173,0.0
r0145_c0174,88.89
r0145_c0175,44.44
r0145_c0177,0.0
r0145_c0178,0.0
r0145_c0179,0.0
r0146_c0112,88.89
r0146_c0113,0.0
r0146_c0114,44.44
r0146_c0115,44.44
r0146_c0116,0.0
r0146_c0117,0.0
r0146_c0118,88.89
r0146_c0119,0.0
r0146_c0120,0.0
r0146_c0121,0.0
r0146_c0122,44.44
r0146_c0123,0.0
r0146_c0124,88.89
r0146_c0125,0.0
r0146_c0126,0.0
r0146_c0127,0.0
r0146_c0128,0.0
r0146_c0129,44.44
r0146_c0130,0.0
