cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,shop_density_km2,office_density,road_density_primary,transit_stop_density,intersection_density,nightlife_density
r0050_c0060,39.9420194,-75.1690164,Residential,111,133.33,0.0,2.7,1950,360514.0,118.0,0.9268,0.0,0.0,24.92,0.0,0.0,0.0
r0050_c0061,39.9420194,-75.1672523,Residential,116,88.89,0.0,2.7,1950,370462.0,128.0,0.554,0.0,0.0,9.54,0.0,0.0,0.0
r0050_c0062,39.9420194,-75.1654883,Commercial,28,222.22,0.0,3.0,1996,254207.0,34.0,0.9153,0.0,0.0,17.19,0.0,177.78,0.0
r0050_c0063,39.9420194,-75.1637242,Residential,77,88.89,0.5,2.1,2004,157942.0,75.0,1.1191,0.0,0.0,16.4,0.0,88.89,0.0
r0050_c0064,39.9420194,-75.1619602,Residential,173,88.89,0.0,1.4,1956,282656.0,161.0,0.896,0.0,0.0,1.6,0.0,44.44,0.0
r0050_c0065,39.9420194,-75.1601961,Residential,164,311.11,0.0,2.0,1955,244808.0,153.0,1.0547,0.0,0.0,39.07,0.0,44.44,0.0
r0050_c0066,39.9420194,-75.158432,Residential,126,311.11,0.0,2.7,1928,232108.0,109.0,1.4429,0.0,0.0,7.64,0.0,0.0,0.0
r0050_c0067,39.9420194,-75.156668,Residential,160,488.89,0.1818,2.1,1931,287624.0,170.0,1.8766,133.33,0.0,23.9,0.0,133.33,0.0
r0050_c0068,39.9420194,-75.1549039,Residential,120,266.67,0.1667,2.6,1952,286875.0,134.0,1.8396,44.44,0.0,10.99,0.0,88.89,0.0
r0050_c0069,39.9420194,-75.1531399,Commercial,109,444.44,0.2,2.4,1925,299422.0,128.0,1.9346,88.89,0.0,21.15,0.0,133.33,0.0
r0050_c0070,39.9420194,-75.1513758,Commercial,127,577.78,0.4615,2.4,1952,331249.0,121.0,1.4329,177.78,0.0,7.64,0.0,44.44,44.44
r0050_c0071,39.9420194,-75.1496118,Commercial,126,577.78,0.6154,2.5,1920,317000.0,119.0,0.9631,44.44,0.0,17.6,44.44,88.89,177.78
r0050_c0072,39.9420194,-75.1478477,Residential,101,177.78,0.5,2.8,1893,297131.0,103.0,1.309,0.0,0.0,0.0,0.0,88.89,0.0
r0050_c0073,39.9420194,-75.1460836,Commercial,215,488.89,0.0909,1.4,1984,660967.0,230.0,1.371,88.89,0.0,13.48,0.0,88.89,0.0
r0050_c0074,39.9420194,-75.1443196,Commercial,143,133.33,0.3333,1.6,1977,381745.0,147.0,1.4683,0.0,0.0,3.77,0.0,311.11,0.0
r0051_c0016,39.9433708,-75.2466349,Commercial,6,400.0,0.0,1.0,1943,5000.0,4.0,0.8093,0.0,0.0,0.0,88.89,355.56,0.0
r0051_c0017,39.9433708,-75.2448708,Mixed-Use,64,266.67,0.0,1.1,1926,57396.0,45.0,1.064,0.0,0.0,0.0,0.0,44.44,0.0
r0051_c0018,39.9433708,-75.2431068,Residential,61,0.0,0.0,1.2,1925,102940.0,82.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
r0051_c0020,39.9433708,-75.2395787,Residential,58,44.44,0.0,1.1,1925,51865.0,39.0,0.9995,0.0,0.0,0.0,0.0,88.89,0.0
r0051_c0021,39.9433708,-75.2378146,Residential,57,88.89,0.0,1.2,1926,139722.0,55.0,1.2507,0.0,0.0,0.0,0.0,88.89,0.0
r0051_c0022,39.9433708,-75.2360506,Residential,43,0.0,0.0,2.2,1923,110203.0,53.0,0.7779,0.0,0.0,0.0,0.0,0.0,0.0
r0051_c0023,39.9433708,-75.2342865,Residential,119,0.0,0.0,1.3,1925,145180.0,96.0,0.7619,0.0,0.0,0.0,0.0,0.0,0.0
r0051_c0024,39.9433708,-75.2325224,Residential,108,0.0,0.0,1.2,1923,157516.0,119.0,0.3891,0.0,0.0,129.47,0.0,0.0,0.0
r0051_c0025,39.9433708,-75.2307584,Residential,144,0.0,0.0,1.2,1923,179244.0,144.0,0.0741,0.0,0.0,0.0,0.0,0.0,0.0
r0051_c0026,39.9433708,-75.2289943,Residential,135,0.0,0.0,1.2,1923,146936.0,119.0,0.1283,0.0,0.0,0.0,0.0,0.0,0.0
r0051_c0027,39.9433708,-75.2272303,Residential,102,44.44,0.0,1.4,1924,130444.0,124.0,0.5182,0.0,0.0,7.88,0.0,44.44,0.0
r0051_c0028,39.9433708,-75.2254662,Residential,135,44.44,0.0,2.0,1925,136641.0,116.0,0.9639,0.0,0.0,0.0,0.0,0.0,0.0
r0051_c0029,39.9433708,-75.2237022,Residential,111,0.0,0.0,1.9,1925,148062.0,132.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0
r0051_c0030,39.9433708,-75.2219381,Residential,120,0.0,0.0,1.6,1922,165707.0,102.0,1.0767,0.0,0.0,0.0,0.0,0.0,0.0
r0051_c0031,39.9433708,-75.220174,Residential,79,0.0,0.0,2.0,1924,195863.0,95.0,1.3181,0.0,0.0,0.0,0.0,44.44,0.0
r0051_c0032,39.9433708,-75.21841,Residential,47,133.33,0.0,2.0,1931,169540.0,63.0,1.5472,0.0,0.0,0.0,0.0,0.0,0.0
r0051_c0033,39.9433708,-75.2166459,Mixed-Use,5,222.22,0.0,3.0,2012,21804.0,5.0,1.0086,0.0,0.0,0.0,133.33,0.0,0.0
r0051_c0034,39.9433708,-75.2148819,Residential,65,0.0,0.0,2.1,1924,82908.0,50.0,1.705,0.0,0.0,0.0,0.0,44.44,0.0
r0051_c0035,39.9433708,-75.2131178,Residential,58,0.0,0.0,2.3,1949,62577.0,53.0,1.303,0.0,0.0,0.0,0.0,44.44,0.0
r0051_c0036,39.9433708,-75.2113538,Industrial,36,311.11,0.2857,2.3,1951,77249.0,46.0,1.4827,133.33,0.0,0.0,0.0,88.89,0.0
r0051_c0037,39.9433708,-75.2095897,Residential,152,88.89,0.0,2.0,1941,178481.0,129.0,0.8879,88.89,0.0,0.0,0.0,0.0,0.0
r0051_c0038,39.9433708,-75.2078256,Residential,121,0.0,0.0,2.0,1941,101546.0,136.0,0.4939,0.0,0.0,0.0,0.0,88.89,0.0
r0051_c0039,39.9433708,-75.2060616,Residential,3,222.22,0.0,2.0,1940,8600.0,22.0,0.8515,0.0,0.0,0.0,0.0,0.0,0.0
r0051_c0049,39.9433708,-75.188421,Industrial,3,1155.56,0.0,,,85899.0,3.0,-0.0,0.0,0.0,0.0,0.0,222.22,0.0
r0051_c0050,39.9433708,-75.186657,Residential,121,88.89,0.0,2.2,1969,117800.0,78.0,1.2478,0.0,0.0,0.0,0.0,88.89,0.0
r0051_c0051,39.9433708,-75.1848929,Residential,201,44.44,0.0,1.4,1989,299317.0,202.0,0.5716,0.0,0.0,0.0,0.0,133.33,0.0
r0051_c0052,39.9433708,-75.1831288,Residential,40,488.89,0.0909,1.7,1981,66738.0,69.0,0.7346,0.0,0.0,0.0,0.0,88.89,44.44
r0051_c0053,39.9433708,-75.1813648,Residential,142,0.0,0.0,2.6,1919,264439.0,128.0,0.9021,0.0,0.0,6.75,0.0,0.0,0.0
r0051_c0054,39.9433708,-75.1796007,Residential,161,88.89,0.0,2.4,1923,281167.0,162.0,1.0524,44.44,0.0,8.05,0.0,133.33,0.0
r0051_c0055,39.9433708,-75.1778367,Residential,143,177.78,0.0,2.4,1928,245428.0,138.0,1.574,0.0,0.0,8.17,0.0,44.44,0.0
r0051_c0056,39.9433708,-75.1760726,Residential,152,133.33,0.6667,2.5,1931,280527.0,163.0,1.1447,0.0,0.0,17.54,0.0,0.0,0.0
r0051_c0057,39.9433708,-75.1743086,Residential,138,133.33,0.0,2.5,1936,246998.0,130.0,1.3975,0.0,44.44,29.65,0.0,0.0,0.0
r0051_c0058,39.9433708,-75.1725445,Residential,150,177.78,0.0,2.4,1946,259729.0,142.0,1.5601,0.0,44.44,7.94,0.0,0.0,0.0
r0051_c0059,39.9433708,-75.1707804,Residential,146,44.44,0.0,2.5,1952,245301.0,138.0,0.1009,0.0,0.0,20.89,0.0,44.44,0.0
r0051_c0060,39.9433708,-75.1690164,Residential,161,177.78,0.25,2.4,1955,340123.0,177.0,1.5329,44.44,0.0,12.14,0.0,44.44,0.0
r0051_c0061,39.9433708,-75.1672523,Commercial,102,488.89,0.4545,2.4,1964,288942.0,110.0,2.051,88.89,0.0,6.73,0.0,88.89,44.44
r0051_c0062,39.9433708,-75.1654883,Commercial,211,444.44,0.1,2.5,1973,231283.0,46.0,1.6307,88.89,0.0,15.97,133.33,133.33,44.44
r0051_c0063,39.9433708,-75.1637242,Residential,157,177.78,0.5,1.7,1988,661980.0,293.0,1.7678,44.44,0.0,7.93,0.0,44.44,0.0
r0051_c0064,39.9433708,-75.1619602,Residential,188,44.44,0.0,1.9,1968,290593.0,197.0,1.5174,0.0,0.0,6.73,0.0,88.89,0.0
r0051_c0065,39.9433708,-75.1601961,Commercial,126,444.44,0.0,1.6,1966,250643.0,159.0,1.0784,0.0,0.0,29.55,0.0,44.44,0.0
r0051_c0066,39.9433708,-75.158432,Mixed-Use,47,622.22,0.0,3.6,1959,265514.0,47.0,1.795,88.89,0.0,7.57,0.0,133.33,0.0
r0051_c0067,39.9433708,-75.156668,Residential,93,266.67,0.1667,2.6,1942,244290.0,64.0,1.0015,0.0,0.0,8.07,0.0,0.0,0.0
r0051_c0068,39.9433708,-75.1549039,Residential,140,177.78,0.0,2.3,1956,276248.0,126.0,0.8059,44.44,0.0,16.8,0.0,88.89,0.0
r0051_c0069,39.9433708,-75.1531399,Residential,102,177.78,0.0,2.8,1919,246802.0,129.0,1.5532,0.0,0.0,6.03,0.0,0.0,0.0
r0051_c0070,39.9433708,-75.1513758,Residential,124,311.11,0.1429,2.7,1922,249701.0,114.0,0.9983,0.0,0.0,13.71,0.0,133.33,0.0
r0051_c0071,39.9433708,-75.1496118,Residential,35,311.11,0.0,2.8,1937,188031.0,61.0,0.831,0.0,0.0,17.03,88.89,44.44,0.0
r0051_c0072,39.9433708,-75.1478477,Residential,66,266.67,0.0,3.1,1868,128332.0,49.0,0.8302,0.0,0.0,3.41,0.0,88.89,0.0
r0051_c0073,39.9433708,-75.1460836,Residential,116,355.56,0.375,2.6,1874,287723.0,127.0,0.9966,44.44,0.0,23.76,0.0,44.44,0.0
r0051_c0074,39.9433708,-75.1443196,Residential,142,311.11,0.0,1.7,1944,275183.0,143.0,1.0526,0.0,0.0,9.98,0.0,88.89,0.0
r0052_c0016,39.9447221,-75.2466349,Residential,49,0.0,0.0,1.0,1916,14496.0,12.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0052_c0017,39.9447221,-75.2448708,Residential,90,44.44,0.0,1.1,1921,149162.0,119.0,0.5947,0.0,0.0,0.0,88.89,44.44,0.0
r0052_c0018,39.9447221,-75.2431068,Residential,57,88.89,0.0,1.1,1925,122690.0,63.0,0.9904,0.0,0.0,41.1,0.0,44.44,0.0
r0052_c0019,39.9447221,-75.2413427,Residential,66,44.44,0.0,1.1,1928,201505.0,35.0,0.1558,0.0,0.0,0.0,44.44,88.89,0.0
r0052_c0020,39.9447221,-75.2395787,Residential,73,0.0,0.0,1.2,1925,118861.0,98.0,-0.0,0.0,0.0,0.0,44.44,44.44,0.0
r0052_c0021,39.9447221,-75.2378146,Mixed-Use,21,133.33,0.0,1.2,1928,43759.0,17.0,1.4211,44.44,0.0,0.0,88.89,44.44,0.0
r0052_c0022,39.9447221,-75.2360506,Residential,92,0.0,0.0,1.4,1924,78622.0,66.0,0.7405,0.0,0.0,0.0,0.0,0.0,0.0
r0052_c0023,39.9447221,-75.2342865,Residential,110,0.0,0.0,1.9,1924,136107.0,134.0,0.504,0.0,0.0,0.0,0.0,44.44,0.0
r0052_c0024,39.9447221,-75.2325224,Residential,141,0.0,0.0,1.2,1922,156568.0,122.0,0.3429,0.0,0.0,0.0,0.0,0.0,0.0
r0052_c0025,39.9447221,-75.2307584,Residential,129,0.0,0.0,1.7,1924,149340.0,130.0,1.4927,0.0,0.0,0.0,0.0,0.0,0.0
r0052_c0026,39.9447221,-75.2289943,Residential,134,0.0,0.0,1.4,1924,163285.0,134.0,1.3406,0.0,0.0,0.0,0.0,44.44,0.0
r0052_c0027,39.9447221,-75.2272303,Residential,127,0.0,0.0,2.0,1925,152320.0,135.0,-0.0,0.0,0.0,7.7,0.0,0.0,0.0
r0052_c0028,39.9447221,-75.2254662,Residential,97,0.0,0.0,2.0,1926,128705.0,96.0,1.1805,0.0,0.0,0.0,0.0,0.0,0.0
r0052_c0029,39.9447221,-75.2237022,Residential,70,88.89,0.0,2.0,1925,95260.0,68.0,1.3487,44.44,0.0,0.0,0.0,133.33,0.0
r0052_c0030,39.9447221,-75.2219381,Residential,83,0.0,0.0,1.9,1924,110201.0,99.0,1.2472,0.0,0.0,0.0,0.0,44.44,0.0
r0052_c0031,39.9447221,-75.220174,Industrial,40,0.0,0.0,2.1,1935,130227.0,35.0,1.5824,0.0,0.0,38.06,0.0,0.0,0.0
r0052_c0032,39.9447221,-75.21841,Residential,55,88.89,0.0,2.6,1923,134321.0,62.0,1.0442,44.44,0.0,0.0,0.0,88.89,0.0
r0052_c0033,39.9447221,-75.2166459,Residential,44,88.89,0.0,3.0,1897,111105.0,40.0,0.3364,88.89,0.0,0.0,88.89,0.0,0.0
r0052_c0034,39.9447221,-75.2148819,Residential,33,177.78,0.0,3.0,1919,210012.0,38.0,0.8333,0.0,0.0,0.0,88.89,0.0,0.0
r0052_c0035,39.9447221,-75.2131178,Residential,29,177.78,0.25,2.8,1918,287264.0,32.0,0.7087,0.0,0.0,0.0,0.0,44.44,0.0
r0052_c0036,39.9447221,-75.2113538,Residential,92,88.89,0.0,2.3,1947,145279.0,73.0,0.9468,0.0,0.0,0.0,0.0,0.0,0.0
r0052_c0037,39.9447221,-75.2095897,Residential,54,311.11,0.2857,2.0,1942,135637.0,75.0,0.9509,44.44,0.0,0.0,133.33,177.78,0.0
r0052_c0038,39.9447221,-75.2078256,Industrial,7,844.44,0.0,4.0,1986,189794.0,9.0,1.2342,44.44,0.0,0.0,0.0,133.33,0.0
r0052_c0039,39.9447221,-75.2060616,Industrial,3,311.11,0.0,4.0,2000,294962.0,3.0,-0.0,0.0,0.0,10.44,0.0,88.89,0.0
r0052_c0050,39.9447221,-75.186657,Commercial,149,1377.78,0.0,1.0,2011,1137958.0,139.0,0.0719,0.0,0.0,14.71,0.0,222.22,0.0
r0052_c0051,39.9447221,-75.1848929,Mixed-Use,537,44.44,0.0,1.2,2007,228656.0,187.0,1.082,0.0,0.0,4.93,0.0,133.33,0.0
r0052_c0052,39.9447221,-75.1831288,Residential,153,44.44,0.0,1.3,1990,310835.0,486.0,0.9999,0.0,0.0,19.96,0.0,88.89,0.0
r0052_c0053,39.9447221,-75.1813648,Commercial,193,177.78,0.0,1.3,2003,289410.0,172.0,0.7005,44.44,0.0,3.02,0.0,222.22,0.0
r0052_c0054,39.9447221,-75.1796007,Residential,137,755.56,0.2353,2.0,1946,278943.0,155.0,0.9367,44.44,0.0,14.41,0.0,133.33,44.44
r0052_c0055,39.9447221,-75.1778367,Residential,102,533.33,0.25,2.3,1923,209823.0,112.0,1.5747,88.89,0.0,21.95,44.44,222.22,0.0
r0052_c0056,39.9447221,-75.1760726,Residential,203,222.22,0.2,2.5,1932,282570.0,137.0,1.1329,0.0,44.44,19.22,0.0,0.0,44.44
r0052_c0057,39.9447221,-75.1743086,Residential,142,133.33,0.0,2.3,1931,250283.0,206.0,1.6958,44.44,0.0,0.0,0.0,222.22,0.0
r0052_c0058,39.9447221,-75.1725445,Commercial,32,400.0,0.2222,2.5,1953,518582.0,45.0,1.3016,88.89,44.44,40.62,0.0,88.89,0.0
r0052_c0059,39.9447221,-75.1707804,Residential,150,222.22,0.0,2.6,1937,428109.0,127.0,1.3185,0.0,0.0,0.0,0.0,44.44,0.0
r0052_c0060,39.9447221,-75.1690164,Residential,117,266.67,0.0,2.6,1911,284750.0,116.0,1.6651,0.0,0.0,11.37,0.0,44.44,0.0
r0052_c0061,39.9447221,-75.1672523,Residential,118,311.11,0.0,2.9,1900,366080.0,134.0,1.6402,88.89,0.0,11.42,0.0,88.89,0.0
r0052_c0062,39.9447221,-75.1654883,Commercial,209,533.33,0.0,1.3,1979,577285.0,207.0,1.0784,88.89,0.0,17.56,177.78,44.44,88.89
r0052_c0063,39.9447221,-75.1637242,Residential,71,355.56,0.25,3.3,1910,654447.0,73.0,1.8498,0.0,0.0,17.16,0.0,44.44,44.44
r0052_c0064,39.9447221,-75.1619602,Residential,193,222.22,0.0,2.8,1912,272871.0,162.0,1.0649,44.44,0.0,11.9,0.0,44.44,0.0
r0052_c0065,39.9447221,-75.1601961,Residential,141,400.0,0.0,2.1,1929,258165.0,155.0,1.7918,44.44,0.0,10.66,0.0,44.44,0.0
r0052_c0066,39.9447221,-75.158432,Residential,144,88.89,1.0,2.6,1911,316782.0,140.0,1.7554,44.44,0.0,14.34,0.0,0.0,0.0
r0052_c0067,39.9447221,-75.156668,Residential,76,88.89,0.0,2.3,1884,376841.0,112.0,0.4162,0.0,0.0,12.31,0.0,0.0,0.0
r0052_c0068,39.9447221,-75.1549039,Residential,43,133.33,0.0,1.4,1926,630981.0,34.0,0.482,0.0,0.0,8.99,0.0,44.44,0.0
r0052_c0069,39.9447221,-75.1531399,Residential,41,311.11,0.0,2.6,1901,297999.0,40.0,1.4464,0.0,0.0,10.14,0.0,0.0,0.0
r0052_c0070,39.9447221,-75.1513758,Residential,95,44.44,0.0,3.3,1845,308811.0,80.0,0.8263,0.0,0.0,7.83,44.44,44.44,0.0
r0052_c0071,39.9447221,-75.1496118,Residential,83,177.78,0.0,2.9,1893,225020.0,82.0,1.5548,44.44,0.0,9.5,0.0,44.44,0.0
r0052_c0072,39.9447221,-75.1478477,Residential,90,222.22,0.0,2.6,1880,257860.0,88.0,1.214,0.0,0.0,31.58,88.89,0.0,0.0
r0052_c0073,39.9447221,-75.1460836,Residential,337,88.89,0.0,2.8,1879,249213.0,110.0,0.5826,0.0,0.0,7.47,0.0,44.44,0.0
r0052_c0074,39.9447221,-75.1443196,Mixed-Use,17,622.22,0.3571,1.2,1954,300052.0,270.0,0.1727,0.0,0.0,6.52,44.44,488.89,44.44
r0053_c0016,39.9460735,-75.2466349,Residential,16,44.44,0.0,,,,,0.0,0.0,0.0,0.0,0.0,44.44,0.0
r0053_c0017,39.9460735,-75.2448708,Residential,64,0.0,0.0,1.1,1923,122191.0,79.0,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
r0053_c0018,39.9460735,-75.2431068,Residential,98,0.0,0.0,1.1,1921,110429.0,70.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
r0053_c0019,39.9460735,-75.2413427,Residential,88,44.44,0.0,1.0,1921,125636.0,87.0,0.267,0.0,0.0,0.0,88.89,44.44,0.0
r0053_c0020,39.9460735,-75.2395787,Residential,66,177.78,0.5,1.2,1923,103960.0,78.0,1.6917,0.0,0.0,0.0,44.44,266.67,0.0
r0053_c0021,39.9460735,-75.2378146,Commercial,26,88.89,0.5,1.5,1924,99128.0,35.0,1.3657,44.44,0.0,20.64,88.89,44.44,0.0
r0053_c0022,39.9460735,-75.2360506,Residential,89,0.0,0.0,1.6,1924,99860.0,80.0,1.337,0.0,0.0,0.0,0.0,0.0,0.0
r0053_c0023,39.9460735,-75.2342865,Commercial,56,0.0,0.0,2.0,1925,104597.0,71.0,1.815,0.0,0.0,0.0,0.0,44.44,0.0
r0053_c0024,39.9460735,-75.2325224,Residential,62,0.0,0.0,1.6,1921,123420.0,43.0,1.509,0.0,0.0,0.0,0.0,0.0,0.0
r0053_c0025,39.9460735,-75.2307584,Residential,78,0.0,0.0,1.9,1926,112225.0,89.0,1.4389,0.0,0.0,0.0,0.0,0.0,0.0
r0053_c0026,39.9460735,-75.2289943,Industrial,21,0.0,0.0,2.1,1932,105611.0,26.0,1.4197,0.0,0.0,0.0,0.0,44.44,0.0
r0053_c0027,39.9460735,-75.2272303,Industrial,22,44.44,0.0,2.0,1924,86669.0,19.0,0.6102,0.0,0.0,5.13,0.0,44.44,0.0
r0053_c0028,39.9460735,-75.2254662,Industrial,35,44.44,0.0,2.1,1926,182028.0,37.0,1.4558,0.0,0.0,0.0,0.0,0.0,0.0
r0053_c0029,39.9460735,-75.2237022,Residential,68,44.44,0.0,2.0,1931,109602.0,56.0,1.4797,0.0,0.0,0.0,0.0,0.0,0.0
r0053_c0030,39.9460735,-75.2219381,Residential,86,0.0,0.0,1.8,1939,140915.0,80.0,0.6465,0.0,0.0,0.0,0.0,0.0,0.0
r0053_c0031,39.9460735,-75.220174,Residential,81,88.89,0.0,2.4,1923,177660.0,95.0,1.0241,0.0,0.0,0.0,0.0,0.0,0.0
r0053_c0032,39.9460735,-75.21841,Residential,65,44.44,0.0,2.8,1906,172593.0,60.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0053_c0033,39.9460735,-75.2166459,Residential,83,44.44,0.0,2.0,1896,165663.0,92.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0
r0053_c0034,39.9460735,-75.2148819,Residential,39,44.44,0.0,3.0,1901,117624.0,38.0,-0.0,0.0,0.0,48.34,44.44,0.0,0.0
r0053_c0035,39.9460735,-75.2131178,Residential,50,133.33,0.0,2.8,1926,182048.0,42.0,1.9537,44.44,0.0,0.0,44.44,44.44,0.0
r0053_c0036,39.9460735,-75.2113538,Residential,72,44.44,0.0,2.9,1923,169104.0,67.0,1.5447,0.0,0.0,0.0,0.0,0.0,0.0
r0053_c0037,39.9460735,-75.2095897,Residential,50,800.0,0.0,2.6,1952,124705.0,67.0,1.5157,0.0,0.0,0.0,44.44,133.33,0.0
r0053_c0051,39.9460735,-75.1848929,Commercial,37,2177.78,0.0,2.2,1950,438049.0,24.0,0.6348,0.0,44.44,4.15,0.0,133.33,0.0
r0053_c0052,39.9460735,-75.1831288,Residential,148,88.89,0.5,2.3,1922,191127.0,141.0,1.0398,0.0,0.0,9.85,0.0,88.89,0.0
r0053_c0053,39.9460735,-75.1813648,Residential,106,266.67,0.1667,2.0,1960,190841.0,102.0,0.9831,44.44,0.0,6.53,0.0,177.78,0.0
r0053_c0054,39.9460735,-75.1796007,Residential,157,222.22,0.2,2.6,1914,236391.0,133.0,1.4865,88.89,0.0,7.67,0.0,88.89,0.0
r0053_c0055,39.9460735,-75.1778367,Residential,146,177.78,0.0,2.7,1922,296066.0,161.0,1.6908,0.0,0.0,5.09,0.0,88.89,0.0
r0053_c0056,39.9460735,-75.1760726,Residential,148,177.78,0.0,2.5,1912,295855.0,134.0,0.9353,0.0,0.0,10.03,0.0,44.44,0.0
r0053_c0057,39.9460735,-75.1743086,Residential,129,266.67,0.1667,2.9,1851,265750.0,136.0,1.3796,44.44,0.0,12.44,0.0,44.44,0.0
r0053_c0058,39.9460735,-75.1725445,Residential,150,355.56,0.25,2.3,1872,344225.0,148.0,0.8324,0.0,0.0,12.11,0.0,88.89,0.0
r0053_c0059,39.9460735,-75.1707804,Residential,151,88.89,0.0,2.6,1868,369580.0,161.0,1.0088,0.0,0.0,9.69,0.0,44.44,0.0
r0053_c0060,39.9460735,-75.1690164,Residential,124,533.33,0.0,2.7,1831,317563.0,137.0,1.7595,88.89,88.89,17.76,0.0,0.0,0.0
r0053_c0061,39.9460735,-75.1672523,Residential,407,222.22,0.2,1.5,1913,595709.0,423.0,0.8307,0.0,44.44,19.74,0.0,0.0,44.44
r0053_c0062,39.9460735,-75.1654883,Commercial,4,533.33,0.1667,2.8,1896,659692.0,7.0,0.5264,0.0,0.0,15.33,44.44,88.89,88.89
r0053_c0063,39.9460735,-75.1637242,Commercial,475,666.67,0.1333,1.2,1938,811737.0,447.0,1.9154,0.0,0.0,19.14,0.0,44.44,44.44
r0053_c0064,39.9460735,-75.1619602,Residential,124,266.67,0.3333,2.7,1874,367492.0,135.0,1.9816,44.44,0.0,6.83,0.0,44.44,44.44
r0053_c0065,39.9460735,-75.1601961,Residential,146,311.11,0.2857,2.4,1907,385884.0,123.0,0.7706,0.0,0.0,20.25,0.0,44.44,0.0
r0053_c0066,39.9460735,-75.158432,Residential,239,222.22,0.4,1.5,1913,425525.0,260.0,1.402,44.44,0.0,7.29,0.0,88.89,44.44
r0053_c0067,39.9460735,-75.156668,Residential,129,88.89,0.0,2.1,1889,271729.0,133.0,0.8007,0.0,0.0,9.47,0.0,0.0,0.0
r0053_c0068,39.9460735,-75.1549039,Residential,25,133.33,0.0,2.7,1893,351200.0,27.0,1.9395,0.0,0.0,19.35,0.0,0.0,0.0
r0053_c0069,39.9460735,-75.1531399,Residential,585,44.44,0.0,2.8,1885,315503.0,59.0,1.8646,0.0,0.0,9.94,0.0,88.89,0.0
r0053_c0070,39.9460735,-75.1513758,Mixed-Use,553,222.22,0.0,1.0,1970,862695.0,590.0,1.0957,0.0,0.0,15.53,0.0,44.44,0.0
r0053_c0071,39.9460735,-75.1496118,Residential,25,222.22,0.0,1.0,1980,762116.0,526.0,1.9635,0.0,0.0,13.11,0.0,0.0,0.0
r0053_c0072,39.9460735,-75.1478477,Residential,94,400.0,0.0,1.4,1910,213292.0,74.0,1.3323,0.0,0.0,0.0,44.44,133.33,0.0
r0053_c0073,39.9460735,-75.1460836,Residential,47,133.33,0.0,2.9,1943,199540.0,65.0,0.8225,0.0,0.0,15.18,0.0,0.0,0.0
r0053_c0074,39.9460735,-75.1443196,Commercial,476,444.44,0.2,1.0,1963,419952.0,475.0,0.4984,0.0,0.0,11.62,0.0,88.89,44.44
r0054_c0015,39.9474248,-75.248399,Residential,50,0.0,0.0,1.1,1920,103435.0,42.0,-0.0,0.0,0.0,15.94,0.0,133.33,0.0
r0054_c0016,39.9474248,-75.2466349,Residential,70,0.0,0.0,1.0,1920,129453.0,68.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0054_c0017,39.9474248,-75.2448708,Residential,55,88.89,0.0,1.0,1921,196088.0,44.0,0.8982,0.0,0.0,0.0,0.0,0.0,0.0
r0054_c0018,39.9474248,-75.2431068,Residential,83,0.0,0.0,1.1,1923,137971.0,85.0,0.9958,0.0,0.0,0.0,0.0,44.44,0.0
r0054_c0019,39.9474248,-75.2413427,Residential,120,0.0,0.0,1.1,1921,147419.0,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0054_c0020,39.9474248,-75.2395787,Residential,133,0.0,0.0,1.2,1922,162150.0,132.0,0.5111,0.0,0.0,0.0,0.0,44.44,0.0
r0054_c0021,39.9474248,-75.2378146,Residential,97,177.78,0.0,1.1,1924,141330.0,105.0,1.0404,0.0,0.0,0.0,0.0,44.44,0.0
r0054_c0022,39.9474248,-75.2360506,Residential,111,0.0,0.0,1.5,1925,150828.0,111.0,1.7411,0.0,0.0,0.0,88.89,44.44,0.0
r0054_c0023,39.9474248,-75.2342865,Residential,99,44.44,0.0,1.1,1925,147289.0,121.0,0.9918,0.0,0.0,0.0,44.44,0.0,0.0
r0054_c0024,39.9474248,-75.2325224,Residential,81,44.44,0.0,2.0,1927,154280.0,73.0,1.5211,0.0,0.0,0.0,44.44,88.89,0.0
r0054_c0025,39.9474248,-75.2307584,Residential,33,88.89,0.0,2.1,1929,107221.0,41.0,1.624,0.0,0.0,0.0,88.89,177.78,0.0
r0054_c0026,39.9474248,-75.2289943,Commercial,27,177.78,0.0,2.1,1928,60402.0,21.0,1.4125,88.89,0.0,0.0,88.89,88.89,0.0
r0054_c0027,39.9474248,-75.2272303,Commercial,44,133.33,0.3333,2.0,1927,154047.0,42.0,1.5271,0.0,0.0,6.13,88.89,88.89,0.0
r0054_c0028,39.9474248,-75.2254662,Residential,121,88.89,0.0,1.9,1939,131718.0,112.0,1.2955,0.0,0.0,0.0,88.89,44.44,0.0
