cell_id,avg_floors,avg_yearbuilt,total_bldg_area,building_count
r0039_c0022,2.0,1921,109250.0,85.0
r0039_c0023,2.0,1920,154350.0,128.0
r0039_c0024,1.7,1926,245457.0,61.0
r0039_c0025,1.9,1921,171489.0,97.0
r0039_c0026,1.5,1921,55082.0,28.0
r0039_c0027,2.0,1925,83425.0,95.0
r0039_c0028,2.0,1925,139941.0,115.0
r0039_c0029,1.9,1926,88720.0,82.0
r0039_c0030,,1950,30356.0,2.0
r0039_c0031,1.8,1937,102863.0,47.0
r0039_c0046,2.0,1925,94995.0,99.0
r0039_c0047,2.0,1931,98865.0,84.0
r0039_c0048,2.0,1941,94114.0,66.0
r0039_c0049,1.9,1939,67464.0,22.0
r0039_c0050,,1923,25411.0,3.0
r0039_c0051,2.0,1921,192455.0,136.0
r0039_c0052,2.0,1920,228175.0,187.0
r0039_c0053,2.0,1921,225298.0,188.0
r0039_c0054,2.0,1921,222064.0,173.0
r0039_c0055,2.0,1920,213761.0,171.0
r0039_c0056,2.0,1921,187088.0,155.0
r0039_c0057,2.2,1920,291069.0,143.0
r0039_c0058,2.1,1921,231249.0,149.0
r0039_c0059,2.2,1921,207932.0,159.0
r0039_c0060,2.3,1921,227253.0,113.0
r0039_c0061,2.1,1923,212621.0,172.0
r0039_c0062,2.4,1927,290130.0,156.0
r0039_c0063,2.0,1937,232090.0,146.0
r0039_c0064,2.1,1915,269714.0,61.0
