cell_id,landuse_entropy
r0048_c0056,0.9608
r0048_c0057,1.4862
r0048_c0058,1.4218
r0048_c0059,2.056
r0048_c0060,1.2868
r0048_c0061,1.1835
r0048_c0062,0.5163
r0048_c0063,2.0613
r0048_c0064,1.3854
r0048_c0065,1.5489
r0048_c0066,1.5633
r0048_c0067,1.5682
r0048_c0068,1.9582
r0048_c0069,0.9703
r0048_c0070,1.3978
r0048_c0071,0.9497
r0048_c0072,0.2847
r0048_c0073,1.105
r0048_c0074,0.8023
r0048_c0076,-0.0
r0049_c0022,0.953
r0049_c0023,1.9222
r0049_c0024,1.1305
r0049_c0025,0.0832
r0049_c0026,0.238
r0049_c0027,-0.0
r0049_c0028,0.2345
r0049_c0029,1.0708
r0049_c0030,0.6988
r0049_c0031,0.8047
r0049_c0032,2.0042
r0049_c0033,0.748
r0049_c0034,0.9983
r0049_c0035,0.765
r0049_c0036,1.575
r0049_c0037,0.7088
r0049_c0047,-0.0
r0049_c0050,0.8486
r0049_c0051,1.3659
r0049_c0052,0.9879
r0049_c0053,1.1102
r0049_c0054,0.9193
r0049_c0055,1.4088
r0049_c0056,1.1047
r0049_c0057,1.3586
r0049_c0058,0.788
r0049_c0059,1.0483
r0049_c0060,0.5732
r0049_c0061,1.0271
r0049_c0062,1.3482
r0049_c0063,1.4524
r0049_c0064,1.8921
r0049_c0065,1.9543
r0049_c0066,1.7279
r0049_c0067,1.1475
r0049_c0068,1.8497
r0049_c0069,1.0216
r0049_c0070,1.3832
r0049_c0071,1.5671
r0049_c0072,1.4479
r0049_c0073,1.4355
r0049_c0074,1.7869
r0050_c0021,0.7052
r0050_c0022,0.1493
r0050_c0023,1.3298
r0050_c0024,0.3267
r0050_c0025,-0.0
r0050_c0026,-0.0
r0050_c0027,-0.0
r0050_c0028,1.0013
r0050_c0029,0.9008
r0050_c0030,0.4262
r0050_c0031,1.5707
r0050_c0032,1.2468
r0050_c0033,0.7114
r0050_c0034,-0.0
r0050_c0035,1.425
r0050_c0036,1.0656
r0050_c0037,0.1919
r0050_c0038,1.128
r0050_c0050,0.0
r0050_c0051,1.0439
r0050_c0052,1.0
r0050_c0053,1.0494
r0050_c0054,1.2767
r0050_c0055,0.9157
r0050_c0056,0.9992
r0050_c0057,1.0313
r0050_c0058,0.6331
r0050_c0059,1.2774
r0050_c0060,0.9268
r0050_c0061,0.554
r0050_c0062,0.9153
r0050_c0063,1.1191
r0050_c0064,0.896
r0050_c0065,1.0547
r0050_c0066,1.4429
r0050_c0067,1.8766
r0050_c0068,1.8396
r0050_c0069,1.9346
r0050_c0070,1.4329
r0050_c0071,0.9631
r0050_c0072,1.309
r0050_c0073,1.371
r0050_c0074,1.4683
