cell_id,amenity_density,amenity_ratio_food_drink
r0113_c0060,88.89,0.0
r0113_c0061,311.11,0.0
r0114_c0059,755.56,0.1765
r0114_c0060,400.0,0.0
r0114_c0061,133.33,0.0
r0115_c0057,266.67,0.0
r0115_c0058,533.33,0.25
r0115_c0059,88.89,0.0
r0115_c0060,1377.78,0.1613
r0115_c0061,44.44,0.0
r0115_c0062,711.11,0.0625
r0116_c0057,355.56,0.0
r0116_c0058,44.44,1.0
r0116_c0059,44.44,0.0
r0116_c0060,844.44,0.3684
r0116_c0061,400.0,0.0
r0116_c0062,44.44,0.0
r0117_c0058,0.0,0.0
r0117_c0059,133.33,0.0
r0117_c0060,533.33,0.0833
r0117_c0061,488.89,0.1818
r0117_c0062,44.44,1.0
r0117_c0063,400.0,0.0
r0118_c0058,222.22,0.0
r0118_c0059,355.56,0.0
r0118_c0060,1155.56,0.1923
r0118_c0061,133.33,0.0
r0118_c0062,355.56,0.125
r0118_c0063,0.0,0.0
r0119_c0058,800.0,0.0
r0119_c0059,133.33,0.0
r0119_c0060,400.0,0.5556
r0119_c0061,444.44,0.2
r0119_c0062,222.22,0.4
r0119_c0063,400.0,0.2222
r0119_c0064,666.67,0.1333
r0120_c0059,0.0,0.0
r0120_c0060,622.22,0.2143
r0120_c0061,666.67,0.2
r0120_c0062,311.11,0.0
r0120_c0063,1244.44,0.25
r0120_c0064,800.0,0.1111
r0120_c0065,222.22,0.0
r0121_c0058,400.0,0.0
r0121_c0059,88.89,0.0
r0121_c0060,666.67,0.3333
r0121_c0061,755.56,0.4706
r0121_c0062,577.78,0.3077
r0121_c0063,177.78,0.25
r0121_c0064,44.44,1.0
r0121_c0065,177.78,0.0
r0121_c0066,355.56,0.0
r0122_c0059,311.11,0.2857
r0122_c0060,222.22,0.6
r0122_c0061,0.0,0.0
r0122_c0062,222.22,0.0
r0122_c0063,88.89,0.0
r0122_c0064,355.56,0.125
r0122_c0065,133.33,0.3333
r0122_c0066,622.22,0.5714
r0123_c0060,222.22,0.0
r0123_c0061,311.11,0.0
r0123_c0062,177.78,0.0
r0123_c0063,222.22,0.0
r0123_c0064,177.78,0.25
r0123_c0065,88.89,0.0
r0123_c0066,355.56,0.0
r0124_c0060,88.89,0.5
r0124_c0061,444.44,0.4
r0124_c0062,44.44,0.0
r0124_c0063,133.33,0.3333
r0124_c0064,0.0,0.0
r0124_c0065,222.22,0.6
r0124_c0066,44.44,0.0
r0125_c0060,133.33,0.0
r0125_c0061,888.89,0.4
r0125_c0062,88.89,0.0
r0125_c0063,133.33,0.3333
r0125_c0064,133.33,0.0
r0125_c0065,266.67,0.3333
r0125_c0066,133.33,0.3333
r0126_c0061,577.78,0.0
r0126_c0062,355.56,0.0
r0126_c0063,177.78,0.25
r0126_c0064,133.33,0.3333
r0126_c0065,44.44,0.0
r0126_c0066,88.89,0.5
r0126_c0067,666.67,0.0
r0127_c0063,2711.11,0.0164
r0127_c0064,266.67,0.0
r0127_c0065,0.0,0.0
r0127_c0066,0.0,0.0
r0128_c0065,177.78,0.0
r0128_c0066,266.67,0.0
r0128_c0067,44.44,0.0
r0128_c0071,711.11,0.0
r0129_c0065,888.89,0.0
r0129_c0066,0.0,0.0
r0129_c0067,133.33,0.0
r0129_c0068,222.22,0.4
r0129_c0070,400.0,0.0
r0129_c0071,133.33,0.0
r0129_c0072,222.22,0.0
r0130_c0065,533.33,0.0
r0130_c0066,0.0,0.0
r0130_c0067,177.78,0.25
r0130_c0068,133.33,0.6667
r0130_c0069,44.44,0.0
r0130_c0070,355.56,0.0
r0130_c0071,133.33,0.0
r0130_c0072,0.0,0.0
r0131_c0065,888.89,0.0
r0131_c0066,133.33,0.3333
r0131_c0067,266.67,0.3333
r0131_c0068,177.78,0.25
r0131_c0069,0.0,0.0
r0131_c0070,0.0,0.0
r0131_c0071,88.89,0.5
r0131_c0073,577.78,0.1538
r0132_c0066,1377.78,0.2258
r0132_c0067,533.33,0.0833
r0132_c0068,44.44,0.0
r0132_c0069,0.0,0.0
r0132_c0070,88.89,0.0
r0132_c0071,44.44,0.0
r0133_c0065,1600.0,0.0833
r0133_c0066,577.78,0.3846
r0133_c0067,44.44,0.0
r0133_c0068,177.78,0.25
r0133_c0069,666.67,0.0
r0133_c0070,88.89,0.0
r0133_c0071,44.44,1.0
r0133_c0072,177.78,0.25
r0134_c0066,266.67,0.0
r0134_c0067,44.44,0.0
r0134_c0068,0.0,0.0
r0134_c0069,711.11,0.0
r0134_c0070,400.0,0.5556
r0134_c0071,222.22,0.4
r0134_c0072,133.33,0.0
r0135_c0068,44.44,0.0
r0135_c0069,400.0,0.1111
r0135_c0070,444.44,0.0
r0135_c0072,177.78,0.25
r0135_c0073,355.56,0.5
r0135_c0075,222.22,0.0
r0136_c0071,177.78,0.0
r0136_c0072,0.0,0.0
r0136_c0073,355.56,0.0
r0136_c0074,355.56,0.0
r0136_c0075,222.22,0.0
r0137_c0071,444.44,0.1
r0137_c0072,222.22,0.0
r0137_c0073,311.11,0.0
r0137_c0075,222.22,0.0
r0137_c0076,88.89,0.0
r0138_c0076,0.0,0.0
r0138_c0077,666.67,0.1333
r0139_c0075,88.89,0.0
r0139_c0076,444.44,0.5
r0139_c0077,177.78,0.0
r0140_c0074,755.56,0.0588
r0140_c0075,0.0,0.0
r0140_c0076,133.33,0.0
r0140_c0077,1511.11,0.1176
r0141_c0075,355.56,0.0
r0141_c0076,622.22,0.0714
