cell_id,cell_lat,cell_lon,zone_type,cell_lot_count
r0042_c0030,40.7436837,-73.9922645,Mixed-Use,16
r0042_c0031,40.7436837,-73.9904801,Commercial,32
r0042_c0032,40.7436837,-73.9886957,Commercial,21
r0042_c0033,40.7436837,-73.9869113,Mixed-Use,17
r0042_c0034,40.7436837,-73.9851269,Commercial,15
r0042_c0035,40.7436837,-73.9833425,Mixed-Use,29
r0042_c0036,40.7436837,-73.9815581,Residential,60
r0042_c0037,40.7436837,-73.9797737,Mixed-Use,30
r0042_c0038,40.7436837,-73.9779893,Residential,67
r0042_c0039,40.7436837,-73.9762049,Mixed-Use,12
r0042_c0040,40.7436837,-73.9744206,Mixed-Use,22
r0042_c0041,40.7436837,-73.9726362,Institutional,3
r0043_c0022,40.745035,-74.0065396,Mixed-Use,14
r0043_c0023,40.745035,-74.0047552,Residential,35
r0043_c0024,40.745035,-74.0029708,Institutional,33
r0043_c0025,40.745035,-74.0011864,Residential,60
r0043_c0026,40.745035,-73.9994021,Residential,41
r0043_c0027,40.745035,-73.9976177,Residential,31
r0043_c0028,40.745035,-73.9958333,Mixed-Use,20
r0043_c0029,40.745035,-73.9940489,Commercial,31
r0043_c0030,40.745035,-73.9922645,Commercial,34
r0043_c0031,40.745035,-73.9904801,Commercial,27
r0043_c0032,40.745035,-73.9886957,Commercial,36
r0043_c0033,40.745035,-73.9869113,Commercial,24
r0043_c0034,40.745035,-73.9851269,Commercial,21
r0043_c0035,40.745035,-73.9833425,Commercial,26
r0043_c0036,40.745035,-73.9815581,Commercial,39
r0043_c0037,40.745035,-73.9797737,Mixed-Use,28
r0043_c0038,40.745035,-73.9779893,Mixed-Use,21
r0043_c0039,40.745035,-73.9762049,Residential,33
r0043_c0040,40.745035,-73.9744206,Open Space,16
r0043_c0041,40.745035,-73.9726362,Mixed-Use,3
r0043_c0042,40.745035,-73.9708518,Open Space,5
r0044_c0021,40.7463864,-74.008324,Mixed-Use,4
r0044_c0022,40.7463864,-74.0065396,Commercial,21
r0044_c0023,40.7463864,-74.0047552,Mixed-Use,31
r0044_c0024,40.7463864,-74.0029708,Residential,70
r0044_c0025,40.7463864,-74.0011864,Residential,23
r0044_c0026,40.7463864,-73.9994021,Residential,4
r0044_c0027,40.7463864,-73.9976177,Mixed-Use,23
r0044_c0028,40.7463864,-73.9958333,Residential,17
r0044_c0029,40.7463864,-73.9940489,Institutional,17
r0044_c0030,40.7463864,-73.9922645,Commercial,34
r0044_c0031,40.7463864,-73.9904801,Mixed-Use,49
r0044_c0032,40.7463864,-73.9886957,Commercial,22
r0044_c0033,40.7463864,-73.9869113,Commercial,27
r0044_c0034,40.7463864,-73.9851269,Commercial,25
r0044_c0035,40.7463864,-73.9833425,Commercial,21
r0044_c0036,40.7463864,-73.9815581,Commercial,4
r0044_c0037,40.7463864,-73.9797737,Mixed-Use,20
r0044_c0038,40.7463864,-73.9779893,Mixed-Use,38
r0044_c0039,40.7463864,-73.9762049,Mixed-Use,35
r0044_c0040,40.7463864,-73.9744206,Mixed-Use,13
r0044_c0041,40.7463864,-73.9726362,Mixed-Use,5
r0044_c0042,40.7463864,-73.9708518,Mixed-Use,4
r0045_c0022,40.7477377,-74.0065396,Mixed-Use,20
r0045_c0023,40.7477377,-74.0047552,Mixed-Use,32
r0045_c0024,40.7477377,-74.0029708,Residential,24
r0045_c0025,40.7477377,-74.0011864,Residential,20
r0045_c0026,40.7477377,-73.9994021,Residential,7
r0045_c0028,40.7477377,-73.9958333,Institutional,14
r0045_c0029,40.7477377,-73.9940489,Institutional,19
r0045_c0030,40.7477377,-73.9922645,Commercial,27
r0045_c0031,40.7477377,-73.9904801,Commercial,16
r0045_c0032,40.7477377,-73.9886957,Commercial,17
r0045_c0033,40.7477377,-73.9869113,Commercial,30
r0045_c0034,40.7477377,-73.9851269,Commercial,15
r0045_c0035,40.7477377,-73.9833425,Commercial,14
r0045_c0036,40.7477377,-73.9815581,Mixed-Use,21
r0045_c0037,40.7477377,-73.9797737,Residential,58
r0045_c0038,40.7477377,-73.9779893,Residential,57
r0045_c0039,40.7477377,-73.9762049,Residential,24
r0045_c0040,40.7477377,-73.9744206,Residential,21
r0045_c0041,40.7477377,-73.9726362,Mixed-Use,11
r0045_c0042,40.7477377,-73.9708518,Residential,3
r0045_c0043,40.7477377,-73.9690674,Mixed-Use,3
r0046_c0022,40.7490891,-74.0065396,Open Space,8
r0046_c0023,40.7490891,-74.0047552,Commercial,19
r0046_c0024,40.7490891,-74.0029708,Residential,23
r0046_c0025,40.7490891,-74.0011864,Residential,4
r0046_c0026,40.7490891,-73.9994021,Institutional,4
r0046_c0028,40.7490891,-73.9958333,Mixed-Use,32
r0046_c0029,40.7490891,-73.9940489,Commercial,30
r0046_c0030,40.7490891,-73.9922645,Commercial,11
r0046_c0031,40.7490891,-73.9904801,Commercial,13
r0046_c0032,40.7490891,-73.9886957,Commercial,5
r0046_c0033,40.7490891,-73.9869113,Commercial,18
r0046_c0034,40.7490891,-73.9851269,Commercial,13
r0046_c0035,40.7490891,-73.9833425,Commercial,18
r0046_c0036,40.7490891,-73.9815581,Mixed-Use,18
r0046_c0037,40.7490891,-73.9797737,Residential,30
r0046_c0038,40.7490891,-73.9779893,Residential,52
r0046_c0039,40.7490891,-73.9762049,Mixed-Use,32
r0046_c0040,40.7490891,-73.9744206,Commercial,13
r0046_c0041,40.7490891,-73.9726362,Residential,8
r0046_c0042,40.7490891,-73.9708518,Residential,14
r0046_c0043,40.7490891,-73.9690674,Open Space,3
r0047_c0022,40.7504404,-74.0065396,Mixed-Use,4
r0047_c0023,40.7504404,-74.0047552,Commercial,14
r0047_c0024,40.7504404,-74.0029708,Mixed-Use,23
r0047_c0027,40.7504404,-73.9976177,Residential,43
r0047_c0028,40.7504404,-73.9958333,Residential,21
r0047_c0029,40.7504404,-73.9940489,Mixed-Use,8
r0047_c0031,40.7504404,-73.9904801,Commercial,17
r0047_c0032,40.7504404,-73.9886957,Commercial,10
r0047_c0033,40.7504404,-73.9869113,Commercial,17
r0047_c0034,40.7504404,-73.9851269,Commercial,44
r0047_c0035,40.7504404,-73.9833425,Commercial,14
r0047_c0036,40.7504404,-73.9815581,Commercial,19
r0047_c0037,40.7504404,-73.9797737,Commercial,24
r0047_c0038,40.7504404,-73.9779893,Commercial,23
r0047_c0039,40.7504404,-73.9762049,Commercial,10
r0047_c0040,40.7504404,-73.9744206,Commercial,5
r0047_c0041,40.7504404,-73.9726362,Commercial,8
r0047_c0042,40.7504404,-73.9708518,Mixed-Use,15
r0047_c0043,40.7504404,-73.9690674,Commercial,9
r0048_c0023,40.7517918,-74.0047552,Commercial,5
r0048_c0024,40.7517918,-74.0029708,Residential,18
r0048_c0025,40.7517918,-74.0011864,Mixed-Use,4
r0048_c0026,40.7517918,-73.9994021,Institutional,8
r0048_c0027,40.7517918,-73.9976177,Commercial,3
r0048_c0028,40.7517918,-73.9958333,Commercial,3
r0048_c0029,40.7517918,-73.9940489,Mixed-Use,3
r0048_c0030,40.7517918,-73.9922645,Commercial,17
r0048_c0031,40.7517918,-73.9904801,Commercial,19
r0048_c0032,40.7517918,-73.9886957,Commercial,26
r0048_c0033,40.7517918,-73.9869113,Commercial,12
r0048_c0034,40.7517918,-73.9851269,Commercial,39
r0048_c0035,40.7517918,-73.9833425,Commercial,22
r0048_c0036,40.7517918,-73.9815581,Commercial,17
r0048_c0037,40.7517918,-73.9797737,Commercial,18
r0048_c0038,40.7517918,-73.9779893,Commercial,4
r0048_c0039,40.7517918,-73.9762049,Commercial,5
r0048_c0040,40.7517918,-73.9744206,Commercial,16
r0048_c0041,40.7517918,-73.9726362,Commercial,15
r0048_c0042,40.7517918,-73.9708518,Mixed-Use,25
r0048_c0043,40.7517918,-73.9690674,Mixed-Use,15
r0049_c0024,40.7531431,-74.0029708,Mixed-Use,3
r0049_c0027,40.7531431,-73.9976177,Commercial,14
r0049_c0028,40.7531431,-73.9958333,Commercial,8
r0049_c0029,40.7531431,-73.9940489,Commercial,19
r0049_c0030,40.7531431,-73.9922645,Commercial,16
r0049_c0031,40.7531431,-73.9904801,Commercial,20
r0049_c0032,40.7531431,-73.9886957,Commercial,10
r0049_c0033,40.7531431,-73.9869113,Commercial,11
r0049_c0034,40.7531431,-73.9851269,Commercial,16
r0049_c0035,40.7531431,-73.9833425,Open Space,9
r0049_c0036,40.7531431,-73.9815581,Institutional,4
r0049_c0037,40.7531431,-73.9797737,Commercial,10
r0049_c0038,40.7531431,-73.9779893,Mixed-Use,3
r0049_c0039,40.7531431,-73.9762049,Mixed-Use,4
r0049_c0040,40.7531431,-73.9744206,Commercial,20
r0049_c0041,40.7531431,-73.9726362,Commercial,15
r0049_c0042,40.7531431,-73.9708518,Mixed-Use,19
r0049_c0043,40.7531431,-73.9690674,Mixed-Use,17
r0049_c0044,40.7531431,-73.967283,Residential,13
r0049_c0045,40.7531431,-73.9654986,Commercial,26
r0049_c0046,40.7531431,-73.9637142,Mixed-Use,15
r0050_c0025,40.7544945,-74.0011864,Mixed-Use,3
r0050_c0026,40.7544945,-73.9994021,Commercial,5
r0050_c0027,40.7544945,-73.9976177,Mixed-Use,15
r0050_c0028,40.7544945,-73.9958333,Mixed-Use,11
r0050_c0029,40.7544945,-73.9940489,Residential,28
r0050_c0030,40.7544945,-73.9922645,Commercial,17
r0050_c0031,40.7544945,-73.9904801,Commercial,26
r0050_c0032,40.7544945,-73.9886957,Commercial,16
r0050_c0033,40.7544945,-73.9869113,Commercial,13
r0050_c0034,40.7544945,-73.9851269,Commercial,7
r0050_c0036,40.7544945,-73.9815581,Commercial,12
r0050_c0037,40.7544945,-73.9797737,Commercial,17
r0050_c0038,40.7544945,-73.9779893,Commercial,9
r0050_c0039,40.7544945,-73.9762049,Commercial,3
r0050_c0041,40.7544945,-73.9726362,Commercial,16
r0050_c0042,40.7544945,-73.9708518,Commercial,42
r0050_c0043,40.7544945,-73.9690674,Mixed-Use,40
r0050_c0044,40.7544945,-73.967283,Residential,52
r0050_c0045,40.7544945,-73.9654986,Residential,32
r0050_c0046,40.7544945,-73.9637142,Residential,16
r0051_c0025,40.7558458,-74.0011864,Commercial,4
r0051_c0026,40.7558458,-73.9994021,Commercial,7
r0051_c0027,40.7558458,-73.9976177,Mixed-Use,29
r0051_c0028,40.7558458,-73.9958333,Mixed-Use,15
r0051_c0029,40.7558458,-73.9940489,Commercial,33
r0051_c0030,40.7558458,-73.9922645,Commercial,31
r0051_c0031,40.7558458,-73.9904801,Commercial,15
r0051_c0032,40.7558458,-73.9886957,Commercial,15
r0051_c0033,40.7558458,-73.9869113,Commercial,4
r0051_c0034,40.7558458,-73.9851269,Commercial,9
r0051_c0035,40.7558458,-73.9833425,Commercial,5
r0051_c0036,40.7558458,-73.9815581,Commercial,22
r0051_c0037,40.7558458,-73.9797737,Commercial,30
r0051_c0038,40.7558458,-73.9779893,Commercial,20
r0051_c0039,40.7558458,-73.9762049,Commercial,4
r0051_c0040,40.7558458,-73.9744206,Commercial,3
r0051_c0041,40.7558458,-73.9726362,Commercial,12
r0051_c0042,40.7558458,-73.9708518,Commercial,19
r0051_c0043,40.7558458,-73.9690674,Residential,45
r0051_c0044,40.7558458,-73.967283,Mixed-Use,51
r0051_c0045,40.7558458,-73.9654986,Residential,38
r0051_c0046,40.7558458,-73.9637142,Mixed-Use,9
r0051_c0047,40.7558458,-73.9619298,Residential,4
r0051_c0048,40.7558458,-73.9601454,Residential,4
r0051_c0051,40.7558458,-73.9547922,Residential,3
r0052_c0026,40.7571972,-73.9994021,Mixed-Use,19
r0052_c0027,40.7571972,-73.9976177,Residential,5
r0052_c0028,40.7571972,-73.9958333,Mixed-Use,7
r0052_c0029,40.7571972,-73.9940489,Mixed-Use,31
r0052_c0030,40.7571972,-73.9922645,Mixed-Use,10
r0052_c0031,40.7571972,-73.9904801,Commercial,3
r0052_c0032,40.7571972,-73.9886957,Commercial,8
r0052_c0033,40.7571972,-73.9869113,Commercial,7
r0052_c0034,40.7571972,-73.9851269,Commercial,14
r0052_c0035,40.7571972,-73.9833425,Commercial,15
r0052_c0036,40.7571972,-73.9815581,Commercial,19
r0052_c0037,40.7571972,-73.9797737,Commercial,41
r0052_c0038,40.7571972,-73.9779893,Commercial,22
r0052_c0039,40.7571972,-73.9762049,Commercial,18
r0052_c0040,40.7571972,-73.9744206,Commercial,4
r0052_c0041,40.7571972,-73.9726362,Commercial,5
r0052_c0042,40.7571972,-73.9708518,Commercial,9
r0052_c0043,40.7571972,-73.9690674,Commercial,23
r0052_c0044,40.7571972,-73.967283,Residential,36
r0052_c0045,40.7571972,-73.9654986,Residential,39
r0052_c0046,40.7571972,-73.9637142,Residential,13
r0052_c0047,40.7571972,-73.9619298,Residential,14
r0052_c0048,40.7571972,-73.9601454,Residential,25
r0053_c0026,40.7585485,-73.9994021,Mixed-Use,6
r0053_c0027,40.7585485,-73.9976177,Mixed-Use,5
r0053_c0028,40.7585485,-73.9958333,Mixed-Use,8
r0053_c0029,40.7585485,-73.9940489,Mixed-Use,9
r0053_c0030,40.7585485,-73.9922645,Mixed-Use,17
r0053_c0031,40.7585485,-73.9904801,Mixed-Use,27
r0053_c0032,40.7585485,-73.9886957,Commercial,15
r0053_c0033,40.7585485,-73.9869113,Commercial,9
r0053_c0034,40.7585485,-73.9851269,Commercial,10
r0053_c0035,40.7585485,-73.9833425,Commercial,21
r0053_c0036,40.7585485,-73.9815581,Commercial,9
r0053_c0037,40.7585485,-73.9797737,Commercial,6
r0053_c0038,40.7585485,-73.9779893,Commercial,4
r0053_c0039,40.7585485,-73.9762049,Institutional,7
r0053_c0040,40.7585485,-73.9744206,Commercial,13
r0053_c0042,40.7585485,-73.9708518,Commercial,4
r0053_c0043,40.7585485,-73.9690674,Commercial,11
r0053_c0044,40.7585485,-73.967283,Commercial,9
r0053_c0045,40.7585485,-73.9654986,Mixed-Use,21
r0053_c0046,40.7585485,-73.9637142,Residential,21
r0053_c0047,40.7585485,-73.9619298,Residential,30
r0053_c0048,40.7585485,-73.9601454,Residential,19
r0053_c0049,40.7585485,-73.958361,Mixed-Use,8
r0053_c0053,40.7585485,-73.9512235,Residential,3
r0054_c0024,40.7598999,-74.0029708,Mixed-Use,3
r0054_c0026,40.7598999,-73.9994021,Mixed-Use,3
r0054_c0027,40.7598999,-73.9976177,Mixed-Use,7
r0054_c0028,40.7598999,-73.9958333,Mixed-Use,9
r0054_c0029,40.7598999,-73.9940489,Mixed-Use,32
r0054_c0030,40.7598999,-73.9922645,Residential,50
r0054_c0031,40.7598999,-73.9904801,Mixed-Use,41
r0054_c0032,40.7598999,-73.9886957,Mixed-Use,36
r0054_c0033,40.7598999,-73.9869113,Commercial,19
r0054_c0034,40.7598999,-73.9851269,Commercial,9
r0054_c0035,40.7598999,-73.9833425,Commercial,21
r0054_c0036,40.7598999,-73.9815581,Commercial,3
r0054_c0038,40.7598999,-73.9779893,Commercial,9
r0054_c0039,40.7598999,-73.9762049,Commercial,15
r0054_c0040,40.7598999,-73.9744206,Commercial,17
r0054_c0041,40.7598999,-73.9726362,Commercial,13
r0054_c0042,40.7598999,-73.9708518,Commercial,24
r0054_c0043,40.7598999,-73.9690674,Mixed-Use,28
r0054_c0044,40.7598999,-73.967283,Residential,12
r0054_c0045,40.7598999,-73.9654986,Mixed-Use,33
r0054_c0046,40.7598999,-73.9637142,Mixed-Use,32
r0054_c0047,40.7598999,-73.9619298,Mixed-Use,13
r0054_c0048,40.7598999,-73.9601454,Mixed-Use,9
r0054_c0049,40.7598999,-73.958361,Mixed-Use,6
r0054_c0053,40.7598999,-73.9512235,Residential,3
r0055_c0026,40.7612512,-73.9994021,Mixed-Use,4
r0055_c0027,40.7612512,-73.9976177,Residential,7
r0055_c0028,40.7612512,-73.9958333,Mixed-Use,16
r0055_c0029,40.7612512,-73.9940489,Residential,31
r0055_c0030,40.7612512,-73.9922645,Residential,51
r0055_c0031,40.7612512,-73.9904801,Mixed-Use,62
r0055_c0032,40.7612512,-73.9886957,Residential,46
r0055_c0033,40.7612512,-73.9869113,Mixed-Use,27
r0055_c0034,40.7612512,-73.9851269,Commercial,20
r0055_c0035,40.7612512,-73.9833425,Commercial,6
r0055_c0038,40.7612512,-73.9779893,Commercial,10
r0055_c0039,40.7612512,-73.9762049,Institutional,11
r0055_c0040,40.7612512,-73.9744206,Commercial,17
r0055_c0041,40.7612512,-73.9726362,Commercial,14
r0055_c0042,40.7612512,-73.9708518,Commercial,12
r0055_c0043,40.7612512,-73.9690674,Commercial,26
r0055_c0044,40.7612512,-73.967283,Mixed-Use,9
r0055_c0045,40.7612512,-73.9654986,Mixed-Use,45
r0055_c0046,40.7612512,-73.9637142,Mixed-Use,25
r0055_c0047,40.7612512,-73.9619298,Mixed-Use,39
r0055_c0048,40.7612512,-73.9601454,Mixed-Use,27
r0055_c0049,40.7612512,-73.958361,Mixed-Use,4
r0055_c0051,40.7612512,-73.9547922,Mixed-Use,3
r0056_c0027,40.7626026,-73.9976177,Mixed-Use,7
r0056_c0028,40.7626026,-73.9958333,Mixed-Use,18
r0056_c0029,40.7626026,-73.9940489,Mixed-Use,34
r0056_c0030,40.7626026,-73.9922645,Residential,43
r0056_c0031,40.7626026,-73.9904801,Residential,55
r0056_c0032,40.7626026,-73.9886957,Mixed-Use,31
r0056_c0033,40.7626026,-73.9869113,Commercial,13
r0056_c0034,40.7626026,-73.9851269,Commercial,16
r0056_c0035,40.7626026,-73.9833425,Commercial,8
r0056_c0036,40.7626026,-73.9815581,Commercial,6
r0056_c0037,40.7626026,-73.9797737,Commercial,3
r0056_c0038,40.7626026,-73.9779893,Commercial,21
r0056_c0039,40.7626026,-73.9762049,Mixed-Use,44
r0056_c0040,40.7626026,-73.9744206,Mixed-Use,12
r0056_c0041,40.7626026,-73.9726362,Commercial,19
r0056_c0042,40.7626026,-73.9708518,Mixed-Use,9
r0056_c0043,40.7626026,-73.9690674,Commercial,15
r0056_c0044,40.7626026,-73.967283,Commercial,19
r0056_c0045,40.7626026,-73.9654986,Mixed-Use,43
r0056_c0046,40.7626026,-73.9637142,Residential,62
r0056_c0047,40.7626026,-73.9619298,Residential,22
r0056_c0048,40.7626026,-73.9601454,Mixed-Use,19
r0056_c0049,40.7626026,-73.958361,Residential,16
r0056_c0050,40.7626026,-73.9565766,Institutional,6
r0056_c0051,40.7626026,-73.9547922,Mixed-Use,5
r0057_c0027,40.763954,-73.9976177,Mixed-Use,15
r0057_c0028,40.763954,-73.9958333,Commercial,14
r0057_c0029,40.763954,-73.9940489,Residential,28
r0057_c0030,40.763954,-73.9922645,Mixed-Use,43
r0057_c0031,40.763954,-73.9904801,Institutional,33
r0057_c0032,40.763954,-73.9886957,Mixed-Use,48
r0057_c0033,40.763954,-73.9869113,Mixed-Use,41
r0057_c0034,40.763954,-73.9851269,Mixed-Use,11
r0057_c0035,40.763954,-73.9833425,Commercial,16
r0057_c0036,40.763954,-73.9815581,Commercial,12
r0057_c0037,40.763954,-73.9797737,Commercial,14
r0057_c0038,40.763954,-73.9779893,Mixed-Use,11
r0057_c0039,40.763954,-73.9762049,Commercial,23
r0057_c0040,40.763954,-73.9744206,Commercial,8
r0057_c0041,40.763954,-73.9726362,Commercial,5
r0057_c0042,40.763954,-73.9708518,Commercial,20
r0057_c0043,40.763954,-73.9690674,Mixed-Use,27
r0057_c0044,40.763954,-73.967283,Mixed-Use,71
r0057_c0045,40.763954,-73.9654986,Residential,37
r0057_c0046,40.763954,-73.9637142,Mixed-Use,18
r0057_c0047,40.763954,-73.9619298,Mixed-Use,11
r0057_c0048,40.763954,-73.9601454,Residential,38
r0057_c0049,40.763954,-73.958361,Mixed-Use,15
r0057_c0050,40.763954,-73.9565766,Institutional,3
r0057_c0052,40.763954,-73.9530078,Mixed-Use,3
r0058_c0028,40.7653053,-73.9958333,Industrial,6
r0058_c0029,40.7653053,-73.9940489,Residential,28
r0058_c0030,40.7653053,-73.9922645,Institutional,9
r0058_c0031,40.7653053,-73.9904801,Institutional,38
r0058_c0032,40.7653053,-73.9886957,Residential,23
r0058_c0033,40.7653053,-73.9869113,Mixed-Use,35
r0058_c0034,40.7653053,-73.9851269,Residential,18
r0058_c0035,40.7653053,-73.9833425,Commercial,30
r0058_c0036,40.7653053,-73.9815581,Commercial,6
r0058_c0037,40.7653053,-73.9797737,Commercial,11
r0058_c0038,40.7653053,-73.9779893,Mixed-Use,24
r0058_c0039,40.7653053,-73.9762049,Mixed-Use,8
r0058_c0040,40.7653053,-73.9744206,Residential,3
r0058_c0042,40.7653053,-73.9708518,Residential,25
r0058_c0043,40.7653053,-73.9690674,Residential,31
r0058_c0044,40.7653053,-73.967283,Residential,36
r0058_c0045,40.7653053,-73.9654986,Residential,68
r0058_c0046,40.7653053,-73.9637142,Mixed-Use,18
r0058_c0047,40.7653053,-73.9619298,Mixed-Use,4
r0058_c0048,40.7653053,-73.9601454,Institutional,6
r0058_c0049,40.7653053,-73.958361,Mixed-Use,19
r0058_c0050,40.7653053,-73.9565766,Institutional,11
r0058_c0051,40.7653053,-73.9547922,Institutional,3
r0058_c0052,40.7653053,-73.9530078,Institutional,5
r0058_c0053,40.7653053,-73.9512235,Residential,12
r0059_c0028,40.7666567,-73.9958333,Mixed-Use,11
r0059_c0029,40.7666567,-73.9940489,Commercial,16
r0059_c0030,40.7666567,-73.9922645,Residential,5
r0059_c0031,40.7666567,-73.9904801,Mixed-Use,7
r0059_c0032,40.7666567,-73.9886957,Residential,34
r0059_c0033,40.7666567,-73.9869113,Residential,25
r0059_c0034,40.7666567,-73.9851269,Mixed-Use,17
r0059_c0035,40.7666567,-73.9833425,Commercial,8
r0059_c0036,40.7666567,-73.9815581,Mixed-Use,6
r0059_c0037,40.7666567,-73.9797737,Residential,11
r0059_c0042,40.7666567,-73.9708518,Residential,31
r0059_c0043,40.7666567,-73.9690674,Residential,48
r0059_c0044,40.7666567,-73.967283,Residential,36
r0059_c0045,40.7666567,-73.9654986,Institutional,31
r0059_c0046,40.7666567,-73.9637142,Residential,20
r0059_c0047,40.7666567,-73.9619298,Mixed-Use,25
r0059_c0048,40.7666567,-73.9601454,Mixed-Use,18
r0059_c0049,40.7666567,-73.958361,Residential,37
r0059_c0050,40.7666567,-73.9565766,Mixed-Use,22
r0059_c0051,40.7666567,-73.9547922,Mixed-Use,16
r0059_c0052,40.7666567,-73.9530078,Commercial,9
r0059_c0053,40.7666567,-73.9512235,Institutional,14
r0060_c0028,40.768008,-73.9958333,Mixed-Use,7
r0060_c0030,40.768008,-73.9922645,Mixed-Use,4
r0060_c0031,40.768008,-73.9904801,Residential,7
r0060_c0032,40.768008,-73.9886957,Mixed-Use,21
r0060_c0033,40.768008,-73.9869113,Residential,21
r0060_c0034,40.768008,-73.9851269,Mixed-Use,11
r0060_c0035,40.768008,-73.9833425,Mixed-Use,7
r0060_c0043,40.768008,-73.9690674,Mixed-Use,36
r0060_c0044,40.768008,-73.967283,Residential,46
r0060_c0045,40.768008,-73.9654986,Institutional,8
r0060_c0046,40.768008,-73.9637142,Residential,10
r0060_c0047,40.768008,-73.9619298,Mixed-Use,18
r0060_c0048,40.768008,-73.9601454,Mixed-Use,28
r0060_c0049,40.768008,-73.958361,Residential,28
r0060_c0050,40.768008,-73.9565766,Residential,18
r0060_c0051,40.768008,-73.9547922,Residential,41
r0060_c0052,40.768008,-73.9530078,Residential,30
r0060_c0053,40.768008,-73.9512235,Mixed-Use,9
r0060_c0054,40.768008,-73.9494391,Institutional,3
r0061_c0029,40.7693594,-73.9940489,Commercial,5
r0061_c0030,40.7693594,-73.9922645,Commercial,7
r0061_c0031,40.7693594,-73.9904801,Commercial,3
r0061_c0032,40.7693594,-73.9886957,Commercial,25
r0061_c0033,40.7693594,-73.9869113,Institutional,13
r0061_c0034,40.7693594,-73.9851269,Institutional,5
r0061_c0035,40.7693594,-73.9833425,Residential,9
r0061_c0043,40.7693594,-73.9690674,Residential,17
r0061_c0044,40.7693594,-73.967283,Mixed-Use,50
r0061_c0045,40.7693594,-73.9654986,Residential,30
r0061_c0046,40.7693594,-73.9637142,Residential,58
r0061_c0047,40.7693594,-73.9619298,Residential,50
r0061_c0048,40.7693594,-73.9601454,Residential,28
r0061_c0049,40.7693594,-73.958361,Mixed-Use,23
r0061_c0050,40.7693594,-73.9565766,Residential,31
r0061_c0051,40.7693594,-73.9547922,Mixed-Use,30
r0061_c0052,40.7693594,-73.9530078,Residential,45
r0061_c0053,40.7693594,-73.9512235,Residential,14
r0061_c0055,40.7693594,-73.9476547,Residential,3
r0062_c0030,40.7707107,-73.9922645,Mixed-Use,4
r0062_c0031,40.7707107,-73.9904801,Institutional,3
r0062_c0032,40.7707107,-73.9886957,Institutional,4
r0062_c0033,40.7707107,-73.9869113,Institutional,5
r0062_c0034,40.7707107,-73.9851269,Institutional,3
r0062_c0035,40.7707107,-73.9833425,Mixed-Use,7
r0062_c0036,40.7707107,-73.9815581,Mixed-Use,5
r0062_c0044,40.7707107,-73.967283,Residential,20
r0062_c0045,40.7707107,-73.9654986,Residential,24
r0062_c0046,40.7707107,-73.9637142,Residential,22
r0062_c0047,40.7707107,-73.9619298,Residential,37
r0062_c0048,40.7707107,-73.9601454,Residential,32
r0062_c0049,40.7707107,-73.958361,Residential,43
r0062_c0050,40.7707107,-73.9565766,Mixed-Use,25
r0062_c0051,40.7707107,-73.9547922,Residential,36
r0062_c0052,40.7707107,-73.9530078,Residential,46
r0062_c0053,40.7707107,-73.9512235,Mixed-Use,29
r0062_c0054,40.7707107,-73.9494391,Residential,15
r0062_c0055,40.7707107,-73.9476547,Residential,5
r0063_c0030,40.7720621,-73.9922645,Mixed-Use,3
r0063_c0031,40.7720621,-73.9904801,Mixed-Use,3
r0063_c0032,40.7720621,-73.9886957,Mixed-Use,8
r0063_c0033,40.7720621,-73.9869113,Institutional,4
r0063_c0035,40.7720621,-73.9833425,Commercial,3
r0063_c0036,40.7720621,-73.9815581,Mixed-Use,13
r0063_c0037,40.7720621,-73.9797737,Residential,14
r0063_c0044,40.7720621,-73.967283,Residential,7
r0063_c0045,40.7720621,-73.9654986,Residential,38
r0063_c0046,40.7720621,-73.9637142,Residential,31
r0063_c0047,40.7720621,-73.9619298,Residential,37
r0063_c0048,40.7720621,-73.9601454,Mixed-Use,39
r0063_c0049,40.7720621,-73.958361,Institutional,30
r0063_c0050,40.7720621,-73.9565766,Mixed-Use,39
r0063_c0051,40.7720621,-73.9547922,Residential,53
r0063_c0052,40.7720621,-73.9530078,Residential,27
r0063_c0053,40.7720621,-73.9512235,Residential,16
r0063_c0054,40.7720621,-73.9494391,Mixed-Use,22
r0063_c0055,40.7720621,-73.9476547,Residential,27
r0063_c0056,40.7720621,-73.9458703,Residential,8
r0064_c0030,40.7734134,-73.9922645,Mixed-Use,3
r0064_c0031,40.7734134,-73.9904801,Mixed-Use,7
r0064_c0033,40.7734134,-73.9869113,Residential,5
r0064_c0036,40.7734134,-73.9815581,Commercial,9
r0064_c0037,40.7734134,-73.9797737,Commercial,13
r0064_c0038,40.7734134,-73.9779893,Residential,11
r0064_c0045,40.7734134,-73.9654986,Residential,38
r0064_c0046,40.7734134,-73.9637142,Residential,42
r0064_c0047,40.7734134,-73.9619298,Residential,17
r0064_c0048,40.7734134,-73.9601454,Institutional,15
r0064_c0049,40.7734134,-73.958361,Residential,26
r0064_c0050,40.7734134,-73.9565766,Residential,42
r0064_c0051,40.7734134,-73.9547922,Residential,16
r0064_c0052,40.7734134,-73.9530078,Residential,20
r0064_c0053,40.7734134,-73.9512235,Residential,29
r0064_c0054,40.7734134,-73.9494391,Residential,27
r0064_c0055,40.7734134,-73.9476547,Residential,50
r0064_c0056,40.7734134,-73.9458703,Residential,15
r0065_c0030,40.7747648,-73.9922645,Open Space,3
