cell_id,landuse_entropy
r0039_c0031,1.25
r0039_c0032,1.6861
r0039_c0033,1.93
r0039_c0034,1.5764
r0039_c0035,1.4087
r0039_c0036,1.6203
r0039_c0037,1.7212
r0039_c0038,1.1698
r0040_c0021,0.9817
r0040_c0022,0.1259
r0040_c0023,1.045
r0040_c0024,1.7127
r0040_c0025,1.7022
r0040_c0026,2.1206
r0040_c0027,1.6091
r0040_c0028,2.313
r0040_c0029,1.3434
r0040_c0030,1.1379
r0040_c0031,1.3663
r0040_c0032,1.3093
r0040_c0033,0.3059
r0040_c0034,1.2087
r0040_c0035,1.6154
r0040_c0036,1.9557
r0040_c0037,1.5438
r0040_c0038,0.1813
r0040_c0039,1.7585
r0041_c0021,0.4138
r0041_c0022,-0.0
r0041_c0023,1.0127
r0041_c0024,1.9915
r0041_c0025,2.0534
r0041_c0026,1.9523
r0041_c0027,2.337
r0041_c0028,1.9034
r0041_c0029,2.0407
r0041_c0030,1.1257
r0041_c0031,1.1061
r0041_c0032,1.3411
r0041_c0033,0.2705
r0041_c0034,0.3486
r0041_c0035,1.859
r0041_c0036,1.8499
r0041_c0037,1.9424
r0041_c0038,2.4974
r0041_c0039,1.1631
r0041_c0040,0.7389
r0042_c0022,1.3479
r0042_c0023,1.6055
r0042_c0024,1.8331
r0042_c0025,1.8201
r0042_c0026,1.7457
r0042_c0027,1.879
r0042_c0028,2.0095
r0042_c0029,1.9001
r0042_c0030,2.0513
r0042_c0031,1.7088
r0042_c0032,1.1496
r0042_c0033,1.6307
r0042_c0034,1.3043
r0042_c0035,2.0555
r0042_c0036,2.7003
r0042_c0037,2.2357
r0042_c0038,1.8743
r0042_c0039,2.1034
r0042_c0040,1.421
r0042_c0041,0.8199
r0043_c0022,0.7015
r0043_c0023,2.1445
r0043_c0024,1.9627
r0043_c0025,2.0465
r0043_c0026,2.1297
r0043_c0027,2.298
r0043_c0028,2.0084
r0043_c0029,1.6131
r0043_c0030,1.4712
r0043_c0031,1.5633
r0043_c0032,0.8037
r0043_c0033,1.6187
r0043_c0034,2.1651
r0043_c0035,1.628
r0043_c0036,1.8886
r0043_c0037,1.5995
r0043_c0038,1.7344
r0043_c0039,1.6448
r0043_c0040,2.4754
r0043_c0041,0.8903
r0043_c0042,2.147
r0044_c0021,-0.0
r0044_c0022,1.9903
r0044_c0023,2.686
r0044_c0024,1.2197
r0044_c0025,1.5529
r0044_c0026,0.1356
r0044_c0027,2.1166
r0044_c0028,2.0411
r0044_c0029,1.845
r0044_c0030,1.3632
r0044_c0031,1.5254
r0044_c0032,1.3303
r0044_c0033,2.1047
r0044_c0034,0.7955
r0044_c0035,1.2983
r0044_c0036,0.5577
r0044_c0037,1.5745
r0044_c0038,1.9745
r0044_c0039,2.3136
r0044_c0040,1.9478
r0044_c0041,1.257
r0044_c0042,1.0246
r0045_c0022,2.0644
r0045_c0023,2.2183
r0045_c0024,1.6214
r0045_c0025,1.3286
r0045_c0026,1.2523
r0045_c0028,1.6995
r0045_c0029,1.6025
r0045_c0030,1.2574
r0045_c0031,1.3544
r0045_c0032,0.9897
r0045_c0033,0.9071
r0045_c0034,1.0516
r0045_c0035,1.0273
r0045_c0036,1.627
r0045_c0037,2.3639
r0045_c0038,2.4197
r0045_c0039,2.0187
r0045_c0040,2.4521
r0045_c0041,1.1585
r0045_c0042,1.5306
r0045_c0043,1.4441
r0046_c0022,1.6442
r0046_c0023,1.3311
r0046_c0024,2.3664
r0046_c0025,0.5616
r0046_c0026,-0.0
r0046_c0028,1.7635
r0046_c0029,1.9873
r0046_c0030,1.8477
r0046_c0031,1.14
r0046_c0032,0.7608
r0046_c0033,1.149
r0046_c0034,0.2662
r0046_c0035,0.7893
r0046_c0036,1.9617
r0046_c0037,2.1347
r0046_c0038,2.2651
r0046_c0039,2.258
r0046_c0040,1.7688
r0046_c0041,1.3066
r0046_c0042,1.8826
r0046_c0043,1.3293
r0047_c0022,0.5585
r0047_c0023,-0.0
r0047_c0024,1.7147
r0047_c0027,1.7709
r0047_c0028,2.1851
r0047_c0029,1.5631
r0047_c0031,0.4073
r0047_c0032,0.4395
r0047_c0033,0.8458
r0047_c0034,0.9719
r0047_c0035,0.6457
r0047_c0036,0.9753
r0047_c0037,1.4889
r0047_c0038,1.4585
r0047_c0039,0.319
r0047_c0040,0.0937
r0047_c0041,1.1575
r0047_c0042,1.7114
r0047_c0043,1.6438
r0048_c0023,-0.0
r0048_c0024,1.2594
r0048_c0025,0.9263
r0048_c0026,1.606
r0048_c0027,1.6377
r0048_c0028,-0.0
r0048_c0029,1.1527
r0048_c0030,0.6862
r0048_c0031,0.5611
r0048_c0032,0.3006
r0048_c0033,0.6252
r0048_c0034,0.8603
r0048_c0035,0.7084
r0048_c0036,1.1226
r0048_c0037,0.2503
r0048_c0038,0.1482
r0048_c0039,0.3278
r0048_c0040,1.0419
r0048_c0041,0.9233
r0048_c0042,1.6166
r0048_c0043,2.2156
r0049_c0024,1.3767
r0049_c0027,1.9279
r0049_c0028,1.8778
r0049_c0029,1.705
r0049_c0030,0.5785
r0049_c0031,1.1328
r0049_c0032,1.0817
r0049_c0033,-0.0
r0049_c0034,0.8294
r0049_c0035,1.2711
r0049_c0036,-0.0
r0049_c0037,0.3807
r0049_c0038,-0.0
r0049_c0039,0.6832
r0049_c0040,1.5318
r0049_c0041,0.8768
r0049_c0042,1.9288
r0049_c0043,2.2572
r0049_c0044,1.9511
r0049_c0045,1.8113
r0049_c0046,2.5653
r0050_c0025,1.3153
r0050_c0026,0.1453
r0050_c0027,2.1171
r0050_c0028,2.364
r0050_c0029,2.2997
r0050_c0030,1.1559
r0050_c0031,1.0927
r0050_c0032,0.7621
r0050_c0033,0.4946
r0050_c0034,-0.0
r0050_c0036,0.8146
r0050_c0037,0.6317
r0050_c0038,1.0488
r0050_c0039,0.3728
r0050_c0041,0.9172
r0050_c0042,1.7216
r0050_c0043,2.0615
r0050_c0044,1.7861
r0050_c0045,1.7998
r0050_c0046,0.8507
r0051_c0025,-0.0
r0051_c0026,1.4382
r0051_c0027,2.6116
r0051_c0028,1.3958
r0051_c0029,1.4096
r0051_c0030,1.1209
r0051_c0031,1.1508
r0051_c0032,0.8363
r0051_c0033,0.152
r0051_c0034,-0.0
r0051_c0035,0.1899
r0051_c0036,0.4372
r0051_c0037,0.8483
r0051_c0038,0.5089
r0051_c0039,0.6153
r0051_c0040,-0.0
r0051_c0041,1.1536
r0051_c0042,1.1656
r0051_c0043,2.1697
r0051_c0044,1.9215
r0051_c0045,2.1307
r0051_c0046,0.3795
r0051_c0047,0.5417
r0051_c0048,0.8476
r0051_c0051,1.5309
r0052_c0026,2.059
r0052_c0027,1.824
r0052_c0028,0.859
r0052_c0029,1.4907
r0052_c0030,1.9344
r0052_c0031,0.4654
r0052_c0032,1.1521
r0052_c0033,-0.0
r0052_c0034,1.2286
r0052_c0035,0.5242
r0052_c0036,0.3261
r0052_c0037,1.3298
r0052_c0038,0.705
r0052_c0039,1.0294
r0052_c0040,0.3483
r0052_c0041,0.8718
r0052_c0042,0.1934
r0052_c0043,1.2769
r0052_c0044,2.1257
r0052_c0045,1.7666
r0052_c0046,2.2507
r0052_c0047,0.928
r0052_c0048,1.604
r0053_c0026,1.9292
r0053_c0027,0.861
r0053_c0028,1.1255
r0053_c0029,1.7225
r0053_c0030,1.1961
r0053_c0031,2.4951
r0053_c0032,1.2858
r0053_c0033,-0.0
r0053_c0034,0.2153
r0053_c0035,1.0341
r0053_c0036,0.1398
r0053_c0037,0.1546
r0053_c0038,0.5493
r0053_c0039,1.4643
r0053_c0040,0.282
r0053_c0042,0.3415
r0053_c0043,0.4009
r0053_c0044,0.729
r0053_c0045,0.7196
r0053_c0046,1.1221
r0053_c0047,2.0169
r0053_c0048,0.9534
r0053_c0049,1.4996
r0053_c0053,1.2674
r0054_c0024,0.5553
r0054_c0026,0.2793
r0054_c0027,1.3492
r0054_c0028,1.6338
r0054_c0029,0.8475
r0054_c0030,2.3965
r0054_c0031,2.1559
r0054_c0032,2.1679
r0054_c0033,1.3469
r0054_c0034,0.2208
r0054_c0035,0.9047
r0054_c0036,-0.0
r0054_c0038,-0.0
r0054_c0039,0.4251
r0054_c0040,0.6231
r0054_c0041,0.4877
r0054_c0042,1.922
r0054_c0043,1.65
r0054_c0044,1.7878
r0054_c0045,1.6297
r0054_c0046,2.1374
r0054_c0047,1.6935
r0054_c0048,1.9952
r0054_c0049,1.9656
r0054_c0053,1.0
r0055_c0026,0.9998
r0055_c0027,0.8757
r0055_c0028,2.2895
r0055_c0029,1.4071
