cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,shop_density_km2,office_density,road_density_primary,transit_stop_density,intersection_density,nightlife_density
r0038_c0035,40.7382783,-73.9833425,Mixed-Use,30,1688.89,0.3421,8.0,1938,1162544.0,34.0,1.4075,577.78,88.89,0.0,133.33,44.44,266.67
r0038_c0036,40.7382783,-73.9815581,Mixed-Use,24,977.78,0.4091,7.7,1936,1040641.0,26.0,1.7558,266.67,0.0,0.0,177.78,44.44,88.89
r0038_c0037,40.7382783,-73.9797737,Residential,5,755.56,0.1176,12.0,1956,1519356.0,14.0,0.44,533.33,0.0,0.0,177.78,88.89,0.0
r0038_c0038,40.7382783,-73.9779893,Institutional,11,800.0,0.0,10.6,1948,1172377.0,17.0,1.2225,88.89,0.0,1.31,222.22,133.33,0.0
r0039_c0021,40.7396296,-74.008324,Mixed-Use,15,711.11,0.25,6.2,1975,769421.0,5.0,1.7715,133.33,0.0,13.44,0.0,88.89,44.44
r0039_c0022,40.7396296,-74.0065396,Commercial,26,844.44,0.4211,3.3,1911,507126.0,36.0,1.4,266.67,44.44,6.8,0.0,88.89,0.0
r0039_c0023,40.7396296,-74.0047552,Mixed-Use,13,888.89,0.15,5.1,1892,422665.0,19.0,2.2504,44.44,0.0,8.63,0.0,133.33,44.44
r0039_c0024,40.7396296,-74.0029708,Mixed-Use,30,1600.0,0.1667,4.7,1899,547530.0,33.0,2.4473,88.89,44.44,14.83,666.67,355.56,88.89
r0039_c0025,40.7396296,-74.0011864,Residential,47,577.78,0.6154,5.7,1923,730961.0,45.0,2.2991,177.78,0.0,12.19,0.0,0.0,133.33
r0039_c0026,40.7396296,-73.9994021,Residential,35,488.89,0.1818,5.5,1915,810425.0,52.0,1.5475,88.89,0.0,12.39,0.0,88.89,0.0
r0039_c0027,40.7396296,-73.9976177,Residential,32,577.78,0.0769,7.4,1923,1039582.0,30.0,1.8861,88.89,0.0,8.33,0.0,0.0,0.0
r0039_c0028,40.7396296,-73.9958333,Mixed-Use,30,1600.0,0.1667,4.7,1918,700705.0,35.0,1.8564,577.78,0.0,12.37,44.44,44.44,0.0
r0039_c0029,40.7396296,-73.9940489,Commercial,14,933.33,0.1905,8.4,1908,1172042.0,15.0,0.8748,222.22,44.44,20.26,0.0,0.0,0.0
r0039_c0030,40.7396296,-73.9922645,Commercial,36,844.44,0.3158,7.9,1894,1319698.0,32.0,1.1506,222.22,0.0,0.0,0.0,44.44,44.44
r0039_c0031,40.7396296,-73.9904801,Commercial,24,2177.78,0.1633,7.8,1881,1131365.0,26.0,1.25,977.78,177.78,0.0,44.44,133.33,133.33
r0039_c0032,40.7396296,-73.9886957,Mixed-Use,46,844.44,0.4211,7.9,1889,1604240.0,44.0,1.6861,133.33,44.44,0.0,0.0,44.44,0.0
r0039_c0033,40.7396296,-73.9869113,Mixed-Use,13,800.0,0.3889,11.9,1922,1359355.0,21.0,1.93,266.67,44.44,0.0,488.89,133.33,44.44
r0039_c0034,40.7396296,-73.9851269,Mixed-Use,21,1155.56,0.5,8.8,1924,1164267.0,18.0,1.5764,44.44,0.0,0.0,311.11,88.89,88.89
r0039_c0035,40.7396296,-73.9833425,Institutional,13,1066.67,0.1667,10.8,1952,1961412.0,18.0,1.4087,133.33,88.89,0.0,266.67,44.44,88.89
r0039_c0036,40.7396296,-73.9815581,Residential,40,977.78,0.1818,6.8,1934,1066141.0,34.0,1.6203,355.56,0.0,0.0,0.0,0.0,44.44
r0039_c0037,40.7396296,-73.9797737,Mixed-Use,21,977.78,0.1818,6.5,1926,952254.0,37.0,1.7212,311.11,0.0,0.0,0.0,133.33,0.0
r0039_c0038,40.7396296,-73.9779893,Open Space,3,800.0,0.0556,19.0,1950,466925.0,3.0,1.1698,0.0,0.0,12.31,44.44,0.0,0.0
r0040_c0021,40.740981,-74.008324,Commercial,12,1511.11,0.2353,9.2,1958,361948.0,5.0,0.9817,44.44,0.0,0.0,0.0,222.22,311.11
r0040_c0022,40.740981,-74.0065396,Commercial,20,1244.44,0.2143,4.9,1917,744264.0,17.0,0.1259,755.56,0.0,23.21,88.89,0.0,44.44
r0040_c0023,40.740981,-74.0047552,Mixed-Use,22,1022.22,0.5217,5.5,1900,671376.0,21.0,1.045,88.89,44.44,15.68,88.89,133.33,0.0
r0040_c0024,40.740981,-74.0029708,Commercial,24,444.44,0.1,5.4,1908,2596616.0,34.0,1.7127,0.0,0.0,18.04,44.44,0.0,44.44
r0040_c0025,40.740981,-74.0011864,Mixed-Use,24,1066.67,0.3333,6.2,1926,489759.0,21.0,1.7022,88.89,0.0,10.6,400.0,88.89,0.0
r0040_c0026,40.740981,-73.9994021,Mixed-Use,32,533.33,0.0833,5.8,1916,1043204.0,55.0,2.1206,177.78,0.0,13.57,0.0,0.0,0.0
r0040_c0027,40.740981,-73.9976177,Mixed-Use,18,444.44,0.2,8.5,1945,894014.0,17.0,1.6091,0.0,0.0,14.56,311.11,44.44,0.0
r0040_c0028,40.740981,-73.9958333,Commercial,23,711.11,0.125,7.3,1929,989188.0,25.0,2.313,44.44,0.0,10.66,0.0,0.0,0.0
r0040_c0029,40.740981,-73.9940489,Commercial,19,1155.56,0.3077,5.8,1884,939856.0,17.0,1.3434,311.11,44.44,0.0,44.44,88.89,44.44
r0040_c0030,40.740981,-73.9922645,Commercial,36,622.22,0.4286,8.0,1896,1511901.0,38.0,1.1379,88.89,0.0,15.13,0.0,0.0,88.89
r0040_c0031,40.740981,-73.9904801,Commercial,24,1555.56,0.1429,8.8,1907,1396017.0,26.0,1.3663,488.89,133.33,0.0,133.33,88.89,0.0
r0040_c0032,40.740981,-73.9886957,Mixed-Use,10,3200.0,0.0972,9.9,1902,857239.0,13.0,1.3093,444.44,0.0,0.0,755.56,133.33,0.0
r0040_c0033,40.740981,-73.9869113,Commercial,8,888.89,0.35,17.6,1931,3347646.0,11.0,0.3059,44.44,44.44,0.0,266.67,0.0,0.0
r0040_c0034,40.740981,-73.9851269,Commercial,17,933.33,0.2857,9.8,1931,836944.0,14.0,1.2087,88.89,44.44,0.0,88.89,177.78,44.44
r0040_c0035,40.740981,-73.9833425,Institutional,21,933.33,0.2857,7.3,1923,584904.0,17.0,1.6154,177.78,0.0,0.0,88.89,88.89,44.44
r0040_c0036,40.740981,-73.9815581,Mixed-Use,37,2444.44,0.4,6.8,1925,999215.0,32.0,1.9557,1022.22,133.33,0.0,44.44,88.89,133.33
r0040_c0037,40.740981,-73.9797737,Residential,28,711.11,0.125,6.5,1931,941427.0,36.0,1.5438,133.33,0.0,0.0,44.44,44.44,0.0
r0040_c0038,40.740981,-73.9779893,Mixed-Use,6,622.22,0.2143,8.0,1927,1031774.0,20.0,0.1813,177.78,0.0,0.0,177.78,88.89,44.44
r0040_c0039,40.740981,-73.9762049,Residential,15,622.22,0.1429,7.2,1929,747613.0,17.0,1.7585,44.44,0.0,5.26,133.33,266.67,0.0
r0041_c0021,40.7423323,-74.008324,Commercial,4,3244.44,0.0548,3.0,1910,6735.0,1.0,0.4138,177.78,0.0,23.65,88.89,88.89,88.89
r0041_c0022,40.7423323,-74.0065396,Commercial,8,977.78,0.5,5.6,1937,618700.0,8.0,-0.0,177.78,0.0,3.53,0.0,0.0,133.33
r0041_c0023,40.7423323,-74.0047552,Residential,3,1600.0,0.3889,9.2,1969,1658589.0,8.0,1.0127,266.67,88.89,8.57,0.0,88.89,44.44
r0041_c0024,40.7423323,-74.0029708,Institutional,31,622.22,0.0714,5.6,1915,583156.0,28.0,1.9915,88.89,0.0,0.0,0.0,0.0,88.89
r0041_c0025,40.7423323,-74.0011864,Residential,41,1244.44,0.2857,4.3,1911,487930.0,37.0,2.0534,177.78,0.0,42.37,44.44,88.89,133.33
r0041_c0026,40.7423323,-73.9994021,Mixed-Use,52,1022.22,0.3913,4.7,1917,656454.0,52.0,1.9523,177.78,0.0,10.33,0.0,44.44,44.44
r0041_c0027,40.7423323,-73.9976177,Mixed-Use,44,933.33,0.1905,5.7,1918,896879.0,54.0,2.337,177.78,0.0,2.02,133.33,44.44,88.89
r0041_c0028,40.7423323,-73.9958333,Mixed-Use,31,533.33,0.25,7.4,1932,1230973.0,32.0,1.9034,133.33,0.0,8.85,0.0,0.0,0.0
r0041_c0029,40.7423323,-73.9940489,Mixed-Use,20,977.78,0.3182,10.0,1940,1192608.0,22.0,2.0407,400.0,0.0,26.55,133.33,44.44,44.44
r0041_c0030,40.7423323,-73.9922645,Mixed-Use,13,1422.22,0.3125,6.1,1887,1166867.0,19.0,1.1257,266.67,0.0,7.11,355.56,44.44,88.89
r0041_c0031,40.7423323,-73.9904801,Commercial,18,1155.56,0.3077,7.5,1891,1277165.0,20.0,1.1061,222.22,0.0,0.0,0.0,0.0,0.0
r0041_c0032,40.7423323,-73.9886957,Open Space,3,3200.0,0.0417,11.2,1916,996334.0,4.0,1.3411,355.56,44.44,0.0,88.89,44.44,44.44
r0041_c0033,40.7423323,-73.9869113,Commercial,3,2800.0,0.0159,3.0,1902,92000.0,2.0,0.2705,88.89,0.0,0.0,88.89,88.89,0.0
r0041_c0034,40.7423323,-73.9851269,Commercial,10,577.78,0.4615,21.9,1932,2703423.0,8.0,0.3486,0.0,44.44,0.0,177.78,133.33,44.44
r0041_c0035,40.7423323,-73.9833425,Commercial,44,1911.11,0.5581,7.0,1922,1386658.0,35.0,1.859,444.44,88.89,0.0,88.89,88.89,177.78
r0041_c0036,40.7423323,-73.9815581,Mixed-Use,38,1733.33,0.3846,5.6,1926,724197.0,46.0,1.8499,755.56,44.44,0.0,0.0,44.44,88.89
r0041_c0037,40.7423323,-73.9797737,Residential,43,1466.67,0.2121,6.5,1926,1076248.0,39.0,1.9424,666.67,44.44,0.0,44.44,44.44,0.0
r0041_c0038,40.7423323,-73.9779893,Mixed-Use,39,1422.22,0.2188,5.0,1921,758845.0,46.0,2.4974,222.22,0.0,0.0,88.89,88.89,88.89
r0041_c0039,40.7423323,-73.9762049,Mixed-Use,4,311.11,0.0,4.8,1932,250346.0,9.0,1.1631,44.44,0.0,8.48,0.0,0.0,44.44
r0041_c0040,40.7423323,-73.9744206,Institutional,3,488.89,0.1818,18.3,1970,1498860.0,5.0,0.7389,0.0,0.0,4.45,44.44,177.78,0.0
r0042_c0022,40.7436837,-74.0065396,Mixed-Use,9,488.89,0.1818,9.8,1937,1250359.0,5.0,1.3479,88.89,0.0,20.84,0.0,88.89,0.0
r0042_c0023,40.7436837,-74.0047552,Residential,6,355.56,0.0,4.6,1941,504799.0,13.0,1.6055,0.0,0.0,17.39,44.44,0.0,0.0
r0042_c0024,40.7436837,-74.0029708,Mixed-Use,36,1600.0,0.2222,4.2,1906,698574.0,26.0,1.8331,222.22,0.0,13.57,0.0,44.44,88.89
r0042_c0025,40.7436837,-74.0011864,Residential,55,311.11,0.0,3.7,1887,459736.0,66.0,1.8201,88.89,0.0,14.07,0.0,0.0,44.44
r0042_c0026,40.7436837,-73.9994021,Residential,47,1644.44,0.3514,4.2,1906,426890.0,57.0,1.7457,533.33,0.0,10.62,44.44,88.89,0.0
r0042_c0027,40.7436837,-73.9976177,Residential,51,44.44,0.0,4.8,1912,692787.0,63.0,1.879,0.0,0.0,22.55,0.0,0.0,0.0
r0042_c0028,40.7436837,-73.9958333,Mixed-Use,29,1466.67,0.303,5.4,1914,868587.0,39.0,2.0095,177.78,0.0,9.64,266.67,88.89,88.89
r0042_c0029,40.7436837,-73.9940489,Mixed-Use,25,844.44,0.1053,9.3,1937,1100665.0,27.0,1.9001,133.33,44.44,7.12,0.0,0.0,44.44
r0042_c0030,40.7436837,-73.9922645,Mixed-Use,16,1377.78,0.1613,14.4,1937,1392771.0,20.0,2.0513,266.67,44.44,0.0,222.22,44.44,44.44
r0042_c0031,40.7436837,-73.9904801,Commercial,32,888.89,0.35,11.4,1926,1955675.0,28.0,1.7088,222.22,88.89,7.28,0.0,0.0,0.0
r0042_c0032,40.7436837,-73.9886957,Commercial,21,2044.44,0.413,9.3,1891,1720486.0,29.0,1.1496,400.0,44.44,17.0,266.67,88.89,177.78
r0042_c0033,40.7436837,-73.9869113,Mixed-Use,17,888.89,0.3,11.6,1908,1298514.0,14.0,1.6307,88.89,44.44,0.0,44.44,44.44,0.0
r0042_c0034,40.7436837,-73.9851269,Commercial,15,800.0,0.3333,14.1,1930,1859045.0,14.0,1.3043,177.78,88.89,0.0,222.22,44.44,44.44
r0042_c0035,40.7436837,-73.9833425,Mixed-Use,29,977.78,0.3636,11.9,1930,1373982.0,21.0,2.0555,177.78,0.0,0.0,266.67,88.89,88.89
r0042_c0036,40.7436837,-73.9815581,Residential,60,1022.22,0.1304,5.5,1920,647367.0,60.0,2.7003,400.0,133.33,6.23,44.44,88.89,0.0
r0042_c0037,40.7436837,-73.9797737,Mixed-Use,30,2133.33,0.2917,5.8,1924,519052.0,35.0,2.2357,488.89,0.0,2.78,0.0,88.89,44.44
r0042_c0038,40.7436837,-73.9779893,Residential,67,755.56,0.2353,4.8,1911,660352.0,65.0,1.8743,177.78,44.44,0.0,0.0,0.0,0.0
r0042_c0039,40.7436837,-73.9762049,Mixed-Use,12,577.78,0.3846,4.3,1911,348406.0,33.0,2.1034,177.78,0.0,0.0,0.0,133.33,0.0
r0042_c0040,40.7436837,-73.9744206,Mixed-Use,22,800.0,0.2222,8.2,1935,1034768.0,24.0,1.421,355.56,0.0,4.34,88.89,44.44,0.0
r0042_c0041,40.7436837,-73.9726362,Institutional,3,711.11,0.25,17.0,1942,3214211.0,14.0,0.8199,0.0,0.0,7.54,133.33,311.11,0.0
r0043_c0022,40.745035,-74.0065396,Mixed-Use,14,800.0,0.1667,13.2,1993,1458408.0,10.0,0.7015,88.89,0.0,13.79,44.44,88.89,0.0
r0043_c0023,40.745035,-74.0047552,Residential,35,400.0,0.0,5.6,1908,661069.0,45.0,2.1445,0.0,0.0,10.53,0.0,0.0,0.0
r0043_c0024,40.745035,-74.0029708,Institutional,33,666.67,0.4667,4.4,1875,489036.0,29.0,1.9627,133.33,0.0,6.0,44.44,88.89,44.44
r0043_c0025,40.745035,-74.0011864,Residential,60,444.44,0.2,4.2,1876,581615.0,58.0,2.0465,88.89,0.0,7.54,0.0,0.0,0.0
r0043_c0026,40.745035,-73.9994021,Residential,41,1511.11,0.2941,4.9,1882,762525.0,54.0,2.1297,444.44,0.0,21.24,177.78,44.44,0.0
r0043_c0027,40.745035,-73.9976177,Residential,31,1155.56,0.3462,4.8,1920,647747.0,31.0,2.298,266.67,0.0,13.89,222.22,44.44,133.33
r0043_c0028,40.745035,-73.9958333,Mixed-Use,20,1022.22,0.087,6.9,1926,1551257.0,26.0,2.0084,311.11,0.0,10.93,88.89,44.44,0.0
r0043_c0029,40.745035,-73.9940489,Commercial,31,1111.11,0.32,10.0,1924,1614526.0,27.0,1.6131,266.67,222.22,6.36,0.0,44.44,133.33
r0043_c0030,40.745035,-73.9922645,Commercial,34,1466.67,0.1818,9.6,1923,1675777.0,40.0,1.4712,666.67,88.89,14.98,0.0,44.44,88.89
r0043_c0031,40.745035,-73.9904801,Commercial,27,1866.67,0.3571,12.0,1914,1623276.0,20.0,1.5633,400.0,44.44,7.42,44.44,44.44,266.67
r0043_c0032,40.745035,-73.9886957,Commercial,36,1822.22,0.3171,8.9,1917,1555858.0,40.0,0.8037,488.89,44.44,9.58,266.67,88.89,88.89
r0043_c0033,40.745035,-73.9869113,Commercial,24,2577.78,0.1379,11.2,1906,1575670.0,27.0,1.6187,177.78,266.67,17.79,44.44,88.89,88.89
r0043_c0034,40.745035,-73.9851269,Commercial,21,1733.33,0.1538,15.4,1938,1869825.0,25.0,2.1651,266.67,222.22,0.0,133.33,88.89,44.44
r0043_c0035,40.745035,-73.9833425,Commercial,26,1733.33,0.3077,11.2,1925,1499002.0,27.0,1.628,177.78,0.0,0.0,88.89,88.89,0.0
r0043_c0036,40.745035,-73.9815581,Commercial,39,1644.44,0.2703,7.2,1923,1452648.0,46.0,1.8886,355.56,133.33,0.0,88.89,44.44,0.0
r0043_c0037,40.745035,-73.9797737,Mixed-Use,28,1777.78,0.375,10.3,1930,2022623.0,18.0,1.5995,444.44,0.0,6.0,0.0,88.89,44.44
r0043_c0038,40.745035,-73.9779893,Mixed-Use,21,1955.56,0.2955,7.6,1925,1071207.0,31.0,1.7344,622.22,88.89,0.0,88.89,88.89,133.33
r0043_c0039,40.745035,-73.9762049,Residential,33,977.78,0.5,6.3,1926,1236693.0,37.0,1.6448,222.22,0.0,0.0,177.78,88.89,0.0
r0043_c0040,40.745035,-73.9744206,Open Space,16,2355.56,0.0189,6.2,1924,482064.0,13.0,2.4754,0.0,44.44,0.0,0.0,88.89,0.0
r0043_c0041,40.745035,-73.9726362,Mixed-Use,3,2222.22,0.0,4.0,1950,180236.0,3.0,0.8903,44.44,0.0,2.13,0.0,133.33,0.0
r0043_c0042,40.745035,-73.9708518,Open Space,5,844.44,0.0,32.2,1985,1828071.0,7.0,2.147,44.44,0.0,0.0,44.44,88.89,0.0
r0044_c0021,40.7463864,-74.008324,Mixed-Use,4,844.44,0.0526,10.0,2004,1500.0,1.0,-0.0,0.0,0.0,3.46,0.0,444.44,0.0
r0044_c0022,40.7463864,-74.0065396,Commercial,21,977.78,0.0,5.8,1946,865325.0,20.0,1.9903,0.0,0.0,0.0,0.0,0.0,0.0
r0044_c0023,40.7463864,-74.0047552,Mixed-Use,31,577.78,0.2308,4.5,1900,442649.0,18.0,2.686,44.44,0.0,12.15,0.0,133.33,0.0
r0044_c0024,40.7463864,-74.0029708,Residential,70,44.44,0.0,4.4,1863,495884.0,74.0,1.2197,0.0,0.0,17.41,0.0,0.0,0.0
r0044_c0025,40.7463864,-74.0011864,Residential,23,666.67,0.6667,4.9,1882,363995.0,38.0,1.5529,177.78,0.0,16.56,133.33,88.89,44.44
r0044_c0026,40.7463864,-73.9994021,Residential,4,311.11,0.0,11.7,1935,1275106.0,11.0,0.1356,44.44,0.0,18.5,0.0,0.0,44.44
r0044_c0027,40.7463864,-73.9976177,Mixed-Use,23,1288.89,0.2069,4.4,1917,194360.0,11.0,2.1166,266.67,0.0,7.29,400.0,88.89,44.44
r0044_c0028,40.7463864,-73.9958333,Residential,17,444.44,0.1,6.3,1930,814060.0,25.0,2.0411,44.44,0.0,14.56,0.0,0.0,0.0
r0044_c0029,40.7463864,-73.9940489,Institutional,17,1555.56,0.4857,8.3,1943,1146367.0,15.0,1.845,133.33,0.0,20.02,222.22,88.89,177.78
r0044_c0030,40.7463864,-73.9922645,Commercial,34,888.89,0.15,12.6,1923,2058544.0,31.0,1.3632,311.11,0.0,10.32,0.0,0.0,0.0
r0044_c0031,40.7463864,-73.9904801,Mixed-Use,49,1511.11,0.2353,8.0,1931,1123521.0,49.0,1.5254,666.67,0.0,4.65,44.44,88.89,44.44
r0044_c0032,40.7463864,-73.9886957,Commercial,22,1466.67,0.0909,8.8,1935,1094724.0,30.0,1.3303,933.33,88.89,25.97,44.44,44.44,0.0
r0044_c0033,40.7463864,-73.9869113,Commercial,27,800.0,0.2778,8.9,1915,921127.0,25.0,2.1047,133.33,88.89,22.76,88.89,44.44,44.44
r0044_c0034,40.7463864,-73.9851269,Commercial,25,1688.89,0.4474,14.2,1939,1994962.0,26.0,0.7955,400.0,177.78,18.19,133.33,44.44,0.0
r0044_c0035,40.7463864,-73.9833425,Commercial,21,1777.78,0.225,13.3,1926,2000231.0,27.0,1.2983,488.89,44.44,0.0,222.22,44.44,44.44
r0044_c0036,40.7463864,-73.9815581,Commercial,4,1111.11,0.2,20.8,1939,2118322.0,6.0,0.5577,44.44,0.0,0.0,355.56,222.22,0.0
r0044_c0037,40.7463864,-73.9797737,Mixed-Use,20,1822.22,0.122,14.6,1942,2212896.0,17.0,1.5745,400.0,44.44,9.45,44.44,44.44,0.0
r0044_c0038,40.7463864,-73.9779893,Mixed-Use,38,1555.56,0.2286,8.9,1930,1607005.0,36.0,1.9745,577.78,44.44,4.23,88.89,88.89,44.44
r0044_c0039,40.7463864,-73.9762049,Mixed-Use,35,444.44,0.0,6.8,1922,1053598.0,36.0,2.3136,355.56,88.89,0.0,0.0,44.44,0.0
r0044_c0040,40.7463864,-73.9744206,Mixed-Use,13,533.33,0.0833,6.8,1947,295796.0,11.0,1.9478,222.22,0.0,0.0,133.33,177.78,0.0
r0044_c0041,40.7463864,-73.9726362,Mixed-Use,5,444.44,0.0,14.6,1938,1119398.0,13.0,1.257,88.89,44.44,0.0,0.0,44.44,0.0
r0044_c0042,40.7463864,-73.9708518,Mixed-Use,4,888.89,0.0,8.8,1935,569734.0,4.0,1.0246,0.0,0.0,12.4,0.0,177.78,0.0
r0045_c0022,40.7477377,-74.0065396,Mixed-Use,20,666.67,0.0,7.4,1951,1085137.0,17.0,2.0644,44.44,0.0,15.87,44.44,133.33,0.0
r0045_c0023,40.7477377,-74.0047552,Mixed-Use,32,1155.56,0.2692,5.6,1939,646661.0,23.0,2.2183,44.44,0.0,13.81,44.44,44.44,88.89
r0045_c0024,40.7477377,-74.0029708,Residential,24,355.56,0.0,4.7,1883,868030.0,36.0,1.6214,0.0,0.0,10.87,88.89,44.44,0.0
r0045_c0025,40.7477377,-74.0011864,Residential,20,622.22,0.3571,5.5,1912,1444670.0,38.0,1.3286,266.67,0.0,3.89,44.44,88.89,0.0
r0045_c0026,40.7477377,-73.9994021,Residential,7,577.78,0.0769,10.3,1941,455063.0,6.0,1.2523,44.44,0.0,14.11,0.0,0.0,0.0
r0045_c0028,40.7477377,-73.9958333,Institutional,14,1333.33,0.0333,7.5,1923,864027.0,14.0,1.6995,177.78,88.89,15.99,0.0,0.0,0.0
r0045_c0029,40.7477377,-73.9940489,Institutional,19,666.67,0.2667,12.6,1960,1867714.0,15.0,1.6025,88.89,44.44,22.97,222.22,44.44,88.89
r0045_c0030,40.7477377,-73.9922645,Commercial,27,2133.33,0.3125,10.4,1934,1815472.0,26.0,1.2574,844.44,88.89,7.36,88.89,44.44,133.33
r0045_c0031,40.7477377,-73.9904801,Commercial,16,1066.67,0.1667,12.9,1934,2193801.0,24.0,1.3544,266.67,44.44,14.02,0.0,44.44,44.44
r0045_c0032,40.7477377,-73.9886957,Commercial,17,2177.78,0.2653,10.8,1925,1265076.0,21.0,0.9897,755.56,0.0,15.65,400.0,133.33,44.44
r0045_c0033,40.7477377,-73.9869113,Commercial,30,2844.44,0.6562,13.2,1918,2445310.0,28.0,0.9071,488.89,44.44,13.02,44.44,0.0,222.22
r0045_c0034,40.7477377,-73.9851269,Commercial,15,1822.22,0.3415,12.3,1922,1136294.0,12.0,1.0516,311.11,222.22,3.03,133.33,88.89,88.89
r0045_c0035,40.7477377,-73.9833425,Commercial,14,1111.11,0.2,12.7,1922,1317635.0,16.0,1.0273,355.56,0.0,0.0,177.78,44.44,44.44
r0045_c0036,40.7477377,-73.9815581,Mixed-Use,21,1200.0,0.3333,12.0,1935,1555503.0,23.0,1.627,311.11,88.89,0.0,88.89,133.33,44.44
r0045_c0037,40.7477377,-73.9797737,Residential,58,533.33,0.0,6.3,1881,957413.0,41.0,2.3639,44.44,88.89,0.0,0.0,44.44,0.0
r0045_c0038,40.7477377,-73.9779893,Residential,57,755.56,0.2941,6.1,1891,1115733.0,61.0,2.4197,44.44,88.89,4.74,44.44,88.89,0.0
r0045_c0039,40.7477377,-73.9762049,Residential,24,755.56,0.1765,7.1,1919,875590.0,35.0,2.0187,266.67,44.44,1.98,88.89,177.78,0.0
r0045_c0040,40.7477377,-73.9744206,Residential,21,1511.11,0.2647,9.3,1931,1478498.0,22.0,2.4521,533.33,0.0,0.0,88.89,88.89,44.44
r0045_c0041,40.7477377,-73.9726362,Mixed-Use,11,222.22,0.0,15.1,1946,1769885.0,13.0,1.1585,44.44,0.0,0.0,0.0,88.89,0.0
r0045_c0042,40.7477377,-73.9708518,Residential,3,311.11,0.0,28.0,1967,1526294.0,4.0,1.5306,44.44,0.0,10.82,88.89,266.67,0.0
r0045_c0043,40.7477377,-73.9690674,Mixed-Use,3,2355.56,0.0,1.0,,74550.0,3.0,1.4441,0.0,0.0,0.0,88.89,44.44,0.0
r0046_c0022,40.7490891,-74.0065396,Open Space,8,1866.67,0.0238,11.5,1991,111852.0,5.0,1.6442,44.44,0.0,0.0,177.78,133.33,0.0
r0046_c0023,40.7490891,-74.0047552,Commercial,19,1066.67,0.0,6.1,1958,1025199.0,16.0,1.3311,0.0,0.0,7.26,0.0,0.0,0.0
r0046_c0024,40.7490891,-74.0029708,Residential,23,355.56,0.125,4.8,1937,703762.0,29.0,2.3664,0.0,0.0,13.79,0.0,0.0,0.0
r0046_c0025,40.7490891,-74.0011864,Residential,4,444.44,0.0,14.0,1957,1347096.0,9.0,0.5616,0.0,0.0,7.41,0.0,0.0,44.44
r0046_c0026,40.7490891,-73.9994021,Institutional,4,444.44,0.0,3.0,1950,103085.0,2.0,-0.0,44.44,0.0,16.53,0.0,88.89,0.0
r0046_c0028,40.7490891,-73.9958333,Mixed-Use,32,1511.11,0.2647,5.0,1913,263527.0,29.0,1.7635,311.11,44.44,13.44,44.44,133.33,133.33
r0046_c0029,40.7490891,-73.9940489,Commercial,30,711.11,0.125,8.4,1924,1269600.0,33.0,1.9873,133.33,133.33,14.37,0.0,0.0,88.89
r0046_c0030,40.7490891,-73.9922645,Commercial,11,2622.22,0.3559,8.5,1928,1073632.0,16.0,1.8477,577.78,44.44,0.0,266.67,133.33,88.89
r0046_c0031,40.7490891,-73.9904801,Commercial,13,844.44,0.1053,14.0,1932,2248293.0,11.0,1.14,311.11,0.0,11.23,133.33,0.0,0.0
r0046_c0032,40.7490891,-73.9886957,Commercial,5,2133.33,0.0833,11.2,1949,2026184.0,8.0,0.7608,666.67,0.0,0.0,711.11,88.89,0.0
r0046_c0033,40.7490891,-73.9869113,Commercial,18,1688.89,0.1316,9.3,1928,1885984.0,21.0,1.149,1066.67,88.89,26.85,133.33,0.0,44.44
r0046_c0034,40.7490891,-73.9851269,Commercial,13,1111.11,0.12,16.3,1929,3816962.0,12.0,0.2662,400.0,133.33,10.61,88.89,44.44,0.0
r0046_c0035,40.7490891,-73.9833425,Commercial,18,800.0,0.4444,10.3,1924,1898925.0,21.0,0.7893,222.22,44.44,0.0,0.0,133.33,133.33
r0046_c0036,40.7490891,-73.9815581,Mixed-Use,18,400.0,0.1111,9.8,1926,1480072.0,16.0,1.9617,44.44,44.44,0.0,0.0,88.89,0.0
r0046_c0037,40.7490891,-73.9797737,Residential,30,977.78,0.0455,9.0,1934,890019.0,24.0,2.1347,44.44,88.89,0.0,0.0,44.44,0.0
r0046_c0038,40.7490891,-73.9779893,Residential,52,977.78,0.5,6.7,1896,1182657.0,51.0,2.2651,222.22,133.33,0.0,0.0,88.89,44.44
r0046_c0039,40.7490891,-73.9762049,Mixed-Use,32,2222.22,0.18,7.9,1924,1483579.0,44.0,2.258,666.67,400.0,8.68,88.89,88.89,88.89
r0046_c0040,40.7490891,-73.9744206,Commercial,13,755.56,0.2941,18.5,1963,2519184.0,12.0,1.7688,0.0,311.11,8.53,0.0,88.89,0.0
r0046_c0041,40.7490891,-73.9726362,Residential,8,711.11,0.0625,23.8,1968,1551481.0,9.0,1.3066,177.78,133.33,10.83,133.33,88.89,0.0
r0046_c0042,40.7490891,-73.9708518,Residential,14,4088.89,0.0109,10.9,1907,952900.0,13.0,1.8826,44.44,0.0,0.0,44.44,44.44,0.0
r0046_c0043,40.7490891,-73.9690674,Open Space,3,1644.44,0.0,14.8,1928,226403.0,3.0,1.3293,0.0,88.89,7.79,88.89,266.67,0.0
