osm_id,lat,lon,amenity_label,street_width_m,plot_area_m2,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,residential_ratio,commercial_ratio,median_income
6538395986,40.7632356,-73.9769411,food_drink,3.5,121.4,90.6,401.1,223.6,268.0,0.0684,0.0855,
6554084385,40.7524576,-73.9871786,food_drink,7.0,715.8,40.5,130.8,272.4,91.3,0.0192,0.0673,
6560578536,40.7576088,-73.9776529,personal_care,7.0,232.4,39.0,389.9,334.4,82.0,0.0125,0.1125,
6561269443,40.7602787,-73.9907472,food_drink,7.0,224.3,59.0,244.2,209.2,151.3,0.1419,0.0161,
6562024133,40.7611135,-73.9941574,food_drink,7.0,486.3,70.0,212.6,124.4,124.0,0.019,0.0,
6564006743,40.7584977,-73.9932281,hospitality,7.0,372.0,28.4,138.7,189.6,172.5,0.0917,0.0083,
6564024414,40.7580219,-73.9927037,retail,7.0,122.9,40.3,92.0,153.8,160.3,0.097,0.0522,
6564024415,40.7580663,-73.9926663,food_drink,7.0,116.2,35.1,88.0,149.5,154.7,0.0963,0.0444,
6564024416,40.7580857,-73.9922611,retail,17.5,371.2,13.6,54.1,116.1,129.2,0.0826,0.0496,
6566684054,40.7531459,-73.9851227,food_drink,7.0,369.8,42.1,121.7,96.2,62.4,0.0168,0.0504,
6566684055,40.7525066,-73.9855737,retail,7.0,165.3,33.8,135.4,140.6,141.7,0.0222,0.0519,
6568824111,40.7618562,-73.9940965,food_drink,7.0,184.1,26.0,265.2,131.4,125.6,0.0045,0.0,
6575702086,40.7627483,-73.9738435,food_drink,7.0,970.8,61.0,257.0,335.7,115.7,0.0,0.12,
6575702088,40.7587018,-73.9790943,retail,7.0,5471.9,112.1,366.5,366.0,81.2,0.0164,0.1803,
6577665285,40.7676498,-73.9825218,food_drink,7.0,10.1,12.5,113.2,208.7,60.8,0.3415,0.122,
6596037385,40.7592676,-73.984303,food_drink,7.0,1476.4,25.0,401.3,357.3,68.1,0.0125,0.15,
6597932385,40.7522458,-73.9853353,food_drink,3.5,165.6,49.2,161.0,136.3,154.4,0.0207,0.0414,
6602256355,40.7512429,-73.9766136,office_professional,7.0,2542.5,22.1,263.8,328.6,123.5,0.0,0.0909,
6611254403,40.755819,-73.9801852,food_drink,3.5,387.7,63.6,147.0,223.2,152.9,0.0,0.1709,
6611254406,40.7559916,-73.9812639,hospitality,7.0,470.9,116.8,54.6,183.7,82.4,0.0,0.1782,
6612404173,40.7567943,-73.9746344,food_drink,7.0,2925.6,107.2,416.0,191.5,55.9,0.025,0.25,
6612404174,40.7563955,-73.9815322,food_drink,7.0,203.2,106.1,38.4,218.8,33.1,0.0,0.1652,
6612404175,40.7541498,-73.9787021,food_drink,3.5,208.7,49.0,295.1,294.4,148.8,0.0,0.3636,
6612404178,40.7555697,-73.9802192,food_drink,3.5,695.5,59.9,144.1,203.5,169.8,0.0,0.1786,
6615272809,40.7563383,-73.9819829,food_drink,7.0,346.2,76.4,21.5,206.3,51.2,0.0,0.2035,
6615272810,40.7609971,-73.9905173,food_drink,14.0,109.1,53.3,201.1,160.0,110.7,0.1545,0.0117,
6615272811,40.7611957,-73.9908516,personal_care,14.0,70.7,52.3,192.3,184.5,129.9,0.1466,0.0088,
6615272813,40.7558316,-73.9794273,retail,7.0,209.9,15.4,209.1,275.0,205.6,0.0084,0.1092,
6615272815,40.7567769,-73.9804939,food_drink,7.0,220.7,136.3,134.5,291.0,92.8,0.0082,0.1639,
6615272818,40.7563193,-73.9976533,retail,7.0,135.0,235.3,446.9,566.4,142.1,0.0685,0.0137,
6615272820,40.7566017,-73.9800287,retail,7.0,80.7,92.6,162.6,296.2,131.9,0.0076,0.145,
6615272821,40.7578879,-73.9831141,food_drink,7.0,303.6,94.7,218.4,236.2,185.0,0.0,0.2683,
6615272822,40.7570592,-73.9811663,food_drink,7.0,805.8,99.0,115.8,298.1,54.4,0.0084,0.1513,
6615272823,40.756182,-73.9810387,food_drink,7.0,478.2,139.5,70.1,211.0,73.1,0.0,0.1651,
6615272824,40.7559902,-73.9805626,food_drink,7.0,197.4,100.6,111.8,214.9,116.4,0.0,0.177,
6615272825,40.7571111,-73.9820848,finance,7.0,2958.2,21.4,106.8,237.6,62.7,0.0,0.2031,
6615272826,40.7571139,-73.9812965,hospitality,7.0,805.8,87.8,116.1,297.3,53.2,0.0086,0.1466,
6615272827,40.7561133,-73.9808717,food_drink,7.0,808.6,130.0,84.3,211.2,88.2,0.0,0.1727,
6615272828,40.7562816,-73.9818582,food_drink,7.0,163.1,80.5,13.1,201.2,50.7,0.0,0.1964,
6615272829,40.7562438,-73.9812159,food_drink,7.0,734.5,127.2,55.8,211.1,58.8,0.0,0.1545,
6618868120,40.7524677,-73.9757799,office_professional,7.0,6211.0,32.5,344.4,325.9,76.5,0.0204,0.1837,
6621617752,40.7551816,-73.9798997,retail,7.0,2520.9,29.0,169.4,206.0,220.0,0.0,0.1961,
6621617758,40.7564087,-73.9815199,personal_care,7.0,203.2,105.6,40.1,220.4,31.8,0.0,0.1638,
6621617763,40.755296,-73.979822,retail,7.0,2520.9,40.1,175.1,217.1,214.9,0.0,0.1714,
6622050397,40.7548578,-73.9794051,office_professional,7.0,1523.5,48.3,216.8,236.3,218.2,0.0,0.2593,
6622063385,40.7546612,-73.9881821,food_drink,7.0,226.1,5.1,149.4,83.7,101.7,0.0,0.0824,
6622274385,40.7589374,-73.9920318,food_drink,7.0,94.7,58.0,89.9,108.9,63.4,0.0898,0.018,
6630510185,40.7532351,-73.9740464,retail,7.0,194.9,75.3,406.7,280.9,90.1,0.0429,0.2,
6631198486,40.757132,-73.9733698,food_drink,7.0,7700.1,99.4,303.6,94.1,115.0,0.0571,0.2857,
6631461418,40.7571723,-73.9734536,food_drink,7.0,7700.1,107.8,309.4,102.4,107.4,0.0606,0.303,
6633208285,40.7634136,-73.9781054,food_drink,7.0,1542.0,13.7,315.7,124.5,260.1,0.0631,0.0721,
6635017885,40.7581131,-73.974725,food_drink,7.0,3140.5,61.2,411.2,196.6,47.1,0.0175,0.193,
6635967648,40.7528844,-73.9906327,leisure_entertainment,7.0,214.5,57.9,304.0,221.1,191.9,0.0,0.0374,
6648440332,40.763468,-73.9825401,food_drink,7.0,1786.4,17.5,276.2,151.3,146.5,0.1045,0.1194,
6648520617,40.7638111,-73.982806,food_drink,7.0,61.7,53.5,261.1,108.7,105.8,0.1154,0.1026,
6648522266,40.7637687,-73.9823221,finance,7.0,1786.4,55.5,238.4,144.5,119.7,0.0946,0.1216,
6654169785,40.7587626,-73.9888983,food_drink,7.0,903.1,19.5,239.1,177.2,202.2,0.0515,0.0662,
6661172569,40.7588263,-73.9745247,office_professional,7.0,1038.2,88.8,409.8,123.2,66.8,0.0476,0.1746,
6666722028,40.754399,-73.993352,food_drink,7.0,683.0,120.9,289.1,338.5,190.6,0.0288,0.0935,
6670668156,40.7524852,-73.9768268,food_drink,7.0,12372.7,51.1,261.6,405.9,103.9,0.0,0.3929,
6672557458,40.7594405,-73.9915819,retail,7.0,338.3,46.6,139.4,127.1,57.1,0.1515,0.0216,
6672688809,40.7613971,-73.9939721,finance,7.0,167.3,35.1,242.0,140.5,104.3,0.0131,0.0,
6672695800,40.7591482,-73.9906592,leisure_entertainment,3.5,1595.6,60.9,134.7,86.3,55.7,0.1675,0.0296,
6680695923,40.7526738,-73.9950505,food_drink,7.0,3196.5,89.5,129.9,243.4,77.2,0.0429,0.1571,
6702620776,40.7524506,-73.9829743,hospitality,7.0,960.7,90.4,290.7,103.4,61.0,0.0093,0.0556,
6757777586,40.7598078,-73.9876125,food_drink,7.0,1253.1,68.9,369.3,157.1,218.9,0.0933,0.0533,
6760369837,40.7486227,-73.984166,leisure_entertainment,7.0,1033.5,24.3,234.6,45.9,134.9,0.0204,0.0918,
6763864286,40.7526496,-73.985124,food_drink,7.0,151.7,35.5,149.3,99.5,107.6,0.0226,0.0526,
6767975287,40.7556341,-73.9907181,food_drink,7.0,336.1,18.4,294.2,166.9,90.4,0.0102,0.1122,
6775582688,40.7644289,-73.9842669,food_drink,7.0,2184.9,101.0,219.2,40.9,123.1,0.0909,0.0379,
6783954786,40.7635914,-73.9947575,food_drink,3.5,447.5,168.6,399.1,233.2,197.2,0.0,0.0,
6795497091,40.7660936,-73.9918024,retail,7.0,1281.0,123.6,314.9,161.4,66.8,0.114,0.0175,
6795570587,40.762047,-73.981225,retail,4.0,923.1,59.7,386.8,207.2,211.7,0.0606,0.2727,
6797561785,40.7625759,-73.9856852,leisure_entertainment,7.0,1110.1,17.8,234.7,180.7,233.2,0.1466,0.0776,
6799000856,40.7553333,-73.9819007,health,7.0,966.2,85.9,0.0,96.7,153.1,0.0,0.2432,
6810831347,40.7654985,-73.9806503,health,7.0,977.3,23.7,0.0,246.4,204.3,0.1918,0.137,
6814924757,40.7585166,-73.9779031,retail,7.0,1300.6,45.7,424.4,284.8,9.0,0.0149,0.1791,
6814924758,40.7584934,-73.9778417,retail,7.0,1300.6,44.6,426.9,281.8,11.0,0.0147,0.1765,
6814924759,40.7584542,-73.9777235,food_drink,7.0,1300.6,45.0,432.2,275.9,9.4,0.0145,0.1739,
6814924761,40.7581247,-73.9777361,retail,7.0,1311.3,23.3,410.8,299.1,24.2,0.0125,0.125,
6814924762,40.7582574,-73.9777526,retail,7.0,1311.3,27.1,417.7,290.9,9.4,0.0127,0.1519,
6814924763,40.7583227,-73.9778894,retail,7.0,1311.3,25.5,412.4,295.7,9.4,0.0132,0.1447,
6821294085,40.7613901,-73.9900377,retail,7.0,194.7,111.6,148.7,115.7,58.7,0.1717,0.0151,
6825235343,40.7513553,-73.9805705,office_professional,7.0,367.0,21.9,77.9,339.7,168.7,0.0,0.0928,
6825743295,40.7663964,-73.9894576,office_professional,7.0,619.1,78.3,304.4,59.2,139.3,0.0803,0.0073,
6836090976,40.7539456,-73.9895539,food_drink,7.0,173.6,76.1,229.9,158.0,180.1,0.0,0.0196,
6852273047,40.7497373,-73.9776384,food_drink,3.5,134.3,23.7,202.9,357.5,134.2,0.0494,0.0247,
6852273049,40.749812,-73.9777557,food_drink,3.5,167.6,32.1,215.8,362.1,128.8,0.0427,0.0305,
6852273050,40.7498479,-73.9774133,food_drink,7.0,135.6,5.3,198.6,375.8,118.8,0.0476,0.034,
6852303846,40.7506105,-73.9775762,leisure_entertainment,7.0,3376.8,90.5,211.0,394.2,71.4,0.009,0.0631,
6852303847,40.7505447,-73.9768719,food_drink,7.0,1171.6,49.8,242.8,334.4,119.4,0.0202,0.0606,
6852303848,40.7503741,-73.9769953,personal_care,7.0,1131.2,70.3,229.2,343.9,120.8,0.0278,0.0556,
6852303849,40.7509194,-73.9771424,retail,7.0,1171.6,49.8,229.3,362.6,87.4,0.0127,0.0886,
6852303850,40.7504633,-73.9769308,food_drink,7.0,1131.2,60.1,236.2,338.8,119.6,0.0294,0.0588,
6871135774,40.758044,-73.9822212,finance,7.0,2372.7,22.7,211.1,294.7,159.7,0.0,0.2188,
6898115689,40.755519,-73.9919666,food_drink,3.5,123.8,79.4,298.0,268.1,194.7,0.0305,0.1145,
6898115690,40.7639513,-73.9819712,food_drink,7.0,605.2,47.3,204.9,162.3,117.8,0.1014,0.1449,
6898129085,40.7615503,-73.9859763,food_drink,3.5,8.3,62.1,335.1,204.4,157.1,0.1495,0.1121,
6916401843,40.7497921,-73.9777609,food_drink,3.5,167.6,32.6,214.6,359.9,128.6,0.0424,0.0242,
6917406686,40.7565519,-73.9924744,food_drink,7.0,355.3,33.5,195.2,242.7,242.0,0.0682,0.0909,
6920037989,40.7524188,-73.9773429,food_drink,7.0,12372.7,37.8,218.7,440.8,65.2,0.0,0.3793,
6920907284,40.749998,-73.9887296,retail,7.0,346.0,37.5,238.9,141.1,89.9,0.0,0.1957,
6920922988,40.7499603,-73.9886392,retail,7.0,346.0,30.7,234.0,132.7,84.5,0.0,0.2043,
6920922989,40.7490225,-73.9855329,food_drink,7.0,308.9,18.5,221.3,152.1,220.1,0.0252,0.1597,
6937215655,40.7598358,-73.9759555,retail,7.0,565.3,33.5,548.5,78.0,93.2,0.0135,0.1351,
6937215659,40.7601642,-73.9757788,retail,7.0,806.6,43.5,522.5,71.3,62.6,0.0349,0.1047,
6943963085,40.7674142,-73.9831796,food_drink,7.0,387.3,71.0,52.5,232.4,118.4,0.1964,0.0893,
6943977885,40.7503902,-73.9867656,food_drink,7.0,447.5,33.0,79.0,82.1,67.6,0.0234,0.125,
6944119885,40.7649566,-73.995973,food_drink,10.5,651.4,66.2,507.7,212.0,250.0,0.0,0.0,
6949026710,40.7494598,-73.9845981,personal_care,3.5,725.3,92.7,213.0,132.2,234.5,0.0083,0.125,
6949026711,40.7494916,-73.9846723,leisure_entertainment,3.5,725.3,90.8,206.3,138.8,239.8,0.0163,0.1301,
6966481877,40.7641275,-73.9843365,leisure_entertainment,7.0,2184.9,71.8,216.9,58.9,142.0,0.1008,0.0504,
6981865793,40.7625456,-73.9893759,food_drink,7.0,189.7,29.7,36.2,130.7,122.0,0.1011,0.0112,
7006780985,40.7574504,-73.9893771,food_drink,7.0,2930.7,65.5,207.0,169.5,171.2,0.013,0.0909,
7006781085,40.7574417,-73.989378,food_drink,7.0,2930.7,65.1,207.3,170.1,170.2,0.0132,0.0921,
7006781185,40.7501893,-73.9881253,food_drink,7.0,143.4,14.8,183.9,102.0,34.8,0.0202,0.1818,
7039664885,40.7596528,-73.988293,food_drink,7.0,179.0,37.3,325.1,162.2,218.5,0.1345,0.0409,
7047004787,40.7606026,-73.9902545,food_drink,3.5,126.0,70.0,238.1,155.8,121.3,0.1767,0.0189,
7047037587,40.7548374,-73.9827653,food_drink,7.0,3929.4,72.8,91.3,63.6,77.2,0.0,0.283,
7047049185,40.7552396,-73.9860413,food_drink,7.0,1868.4,36.9,174.5,155.9,88.1,0.0,0.2083,
7047832885,40.7519614,-73.9847937,food_drink,3.5,412.7,97.2,162.6,128.1,159.6,0.0187,0.0625,
7047864187,40.755533,-73.9902804,food_drink,7.0,534.9,50.2,316.4,128.4,64.8,0.0,0.0748,
7048165985,40.7583871,-73.9930724,food_drink,7.0,1560.3,30.7,123.2,178.9,164.6,0.08,0.008,
7055777987,40.762939,-73.9821435,food_drink,7.0,1720.1,17.6,311.1,217.5,211.7,0.1129,0.1452,
7061899686,40.7662252,-73.9867368,food_drink,7.0,263.7,25.6,193.6,226.6,163.3,0.1314,0.0,
7061916385,40.7667648,-73.9861831,food_drink,7.0,232.4,75.0,210.6,212.8,88.0,0.1149,0.0,
7061919185,40.7668916,-73.9861952,food_drink,7.0,130.2,82.7,208.0,203.5,76.3,0.1149,0.0,
7062657176,40.7644156,-73.9885174,food_drink,7.0,141.4,107.7,139.1,172.1,309.6,0.0648,0.0,
7087207951,40.7537597,-73.9935174,food_drink,7.0,178.6,104.1,216.7,274.1,201.9,0.024,0.096,
7093547132,40.7652832,-73.9804165,food_drink,7.0,977.3,8.8,31.0,217.2,214.8,0.1667,0.1528,
7093921924,40.757792,-73.9796085,food_drink,7.0,183.9,129.5,262.8,426.0,147.3,0.0098,0.0882,
7093921925,40.7578848,-73.9798864,food_drink,7.0,207.1,141.4,254.0,423.8,162.4,0.0106,0.0957,
7093921926,40.7579901,-73.9800977,food_drink,7.0,447.1,120.4,252.0,426.7,174.2,0.0114,0.1136,
7093921927,40.7580685,-73.9802871,food_drink,7.0,891.4,102.3,250.2,422.2,186.6,0.0114,0.125,
7093921928,40.7582165,-73.9806429,food_drink,7.0,188.3,68.3,250.5,406.5,187.5,0.0125,0.15,
7093921929,40.7582536,-73.9807387,food_drink,7.0,188.3,59.3,251.1,402.6,188.1,0.0127,0.1519,
7093921930,40.7581616,-73.9805063,food_drink,7.0,200.6,81.2,250.0,412.4,187.4,0.012,0.1325,
7093921931,40.7582037,-73.9805635,retail,7.0,187.5,75.1,252.1,411.1,189.2,0.0128,0.141,
7093921932,40.7581457,-73.9806079,food_drink,7.0,187.5,74.1,244.6,404.4,181.8,0.0119,0.131,
7093921935,40.7571684,-73.9784397,health,7.0,499.6,40.1,309.8,415.3,142.7,0.0089,0.0804,
7093921936,40.7568603,-73.9781641,retail,7.0,169.3,61.3,321.6,425.9,168.4,0.0091,0.0909,
7093921939,40.7565007,-73.9778114,food_drink,7.0,204.3,101.8,343.9,429.8,204.8,0.0103,0.1134,
7093921940,40.7566373,-73.9801013,leisure_entertainment,7.0,529.6,99.8,158.0,295.7,125.5,0.0078,0.155,
7093921941,40.7564517,-73.9804099,food_drink,7.0,153.3,114.7,127.1,263.8,102.9,0.0078,0.1641,
7093921942,40.7566965,-73.9802852,food_drink,7.0,161.7,116.6,146.0,292.3,109.9,0.0078,0.1641,
7093921943,40.7566345,-73.9807599,food_drink,7.0,374.0,143.8,107.2,266.5,70.2,0.0081,0.1545,
7093921944,40.7566081,-73.9806982,food_drink,7.0,570.2,144.5,110.4,266.3,75.6,0.0081,0.1545,
7093921945,40.7568086,-73.9805692,food_drink,7.0,220.7,143.5,130.9,291.1,87.0,0.0082,0.1721,
7093921947,40.7568805,-73.9807404,food_drink,7.0,170.1,137.4,124.1,292.0,74.6,0.0085,0.161,
7093921948,40.7568104,-73.9811459,food_drink,7.0,154.0,106.5,94.3,272.2,39.7,0.0082,0.1557,
7093921949,40.7575085,-73.9819244,retail,7.0,199.4,44.2,149.5,273.0,95.3,0.0,0.1949,
7093921951,40.7589538,-73.9808511,retail,7.0,140.2,42.5,321.8,447.4,194.0,0.0,0.2642,
7093921952,40.7590615,-73.9807677,retail,7.0,140.2,29.4,335.3,460.9,195.6,0.0,0.2449,
7093921953,40.758938,-73.9797471,food_drink,3.5,9056.2,88.4,356.5,410.5,141.4,0.02,0.22,
7093921954,40.7590762,-73.9800709,retail,7.0,9056.2,61.6,357.5,433.6,172.2,0.0196,0.2549,
7093921955,40.7591739,-73.9803072,health,7.0,140.2,38.9,359.6,451.1,194.7,0.0,0.234,
7093921956,40.7588628,-73.9789097,food_drink,7.0,9056.2,112.4,390.2,345.3,73.4,0.0175,0.1754,
7093921957,40.7602159,-73.9788692,finance,7.0,7900.0,92.4,516.6,325.7,105.1,0.0714,0.5357,
7123455191,40.7581003,-73.9739104,food_drink,3.5,2556.6,116.8,342.7,197.4,31.7,0.0435,0.1957,
7123455196,40.7580208,-73.974303,finance,3.5,487.0,83.1,374.9,214.1,29.4,0.0385,0.2308,
7123455197,40.7580546,-73.9736852,retail,7.0,2556.6,132.9,323.4,181.4,50.4,0.0513,0.2308,
7123455198,40.7580904,-73.974484,retail,7.0,487.0,74.2,390.7,202.7,31.0,0.04,0.22,
7134303414,40.7618661,-73.9730709,food_drink,7.0,3187.6,40.9,262.7,276.9,55.5,0.075,0.125,
7139389687,40.7558772,-73.9850095,food_drink,7.0,8000.9,78.3,266.3,44.4,118.7,0.0,0.3571,
7172247185,40.7580118,-73.9841151,food_drink,3.5,112.2,158.0,279.2,220.1,120.2,0.0,0.1975,
7173360085,40.7643751,-73.988007,food_drink,7.0,162.7,133.3,96.7,178.7,344.2,0.0755,0.0,
7194269382,40.7610859,-73.9904822,personal_care,14.0,125.2,61.3,190.8,155.1,103.9,0.1607,0.0119,
7235100085,40.7622484,-73.9853553,leisure_entertainment,7.0,2035.5,40.6,279.6,221.0,188.7,0.1616,0.101,
7237979812,40.7535844,-73.9902728,retail,7.0,328.0,125.0,290.7,222.6,242.6,0.0,0.0187,
7278381685,40.7559966,-73.9941587,food_drink,7.0,312.2,188.0,323.4,380.4,132.5,0.0764,0.0694,
7368515785,40.7493062,-73.9883682,finance,7.0,16290.3,38.3,259.2,115.2,56.6,0.0202,0.1919,
7368515786,40.7493581,-73.988387,finance,7.0,2248.7,43.2,256.3,114.6,62.5,0.0215,0.1935,
7368515787,40.7494271,-73.9883213,personal_care,7.0,16290.3,52.3,247.0,107.0,70.1,0.0211,0.2,
7368515788,40.7498965,-73.9884742,retail,7.0,346.0,21.6,225.5,117.6,75.9,0.0103,0.1959,
7368515789,40.7498559,-73.9883655,retail,7.0,9.3,20.4,220.2,107.8,71.4,0.0198,0.2178,
7380145287,40.7580252,-73.9803925,office_professional,7.0,891.4,96.3,241.5,412.1,179.5,0.011,0.1209,
7403521595,40.7613592,-73.9902213,retail,7.0,144.8,97.8,155.4,131.0,74.4,0.1652,0.0147,
7415646095,40.7554147,-73.9897457,retail,3.5,376.7,95.7,304.7,81.5,57.7,0.0,0.0588,
7475192460,40.7691681,-73.9882442,food_drink,7.0,494.4,35.4,125.0,135.2,211.9,0.3523,0.0114,
7495488804,40.7527557,-73.9835181,food_drink,7.0,261.0,147.3,263.6,46.7,31.5,0.0105,0.0421,
7524309220,40.7551302,-73.9760072,office_professional,7.0,2345.0,118.7,496.9,357.1,39.1,0.0,0.2703,
7551756697,40.7681994,-73.982513,leisure_entertainment,7.0,13615.7,47.8,146.2,149.1,33.0,0.2439,0.0488,
7570844498,40.7576317,-73.9783609,office_professional,7.0,1781.6,27.7,337.6,374.8,94.1,0.0104,0.0938,
7593868773,40.7686023,-73.988717,food_drink,7.0,105.7,38.4,194.0,72.6,254.7,0.2542,0.0085,
7593868774,40.7686398,-73.988694,retail,7.0,105.7,33.8,189.8,77.2,251.2,0.2479,0.0085,
7593868777,40.7685334,-73.9887733,food_drink,7.0,105.7,47.3,202.6,63.7,260.9,0.2542,0.0,
7597291058,40.7681286,-73.9853313,personal_care,7.0,32.2,34.7,159.1,239.2,80.0,0.2174,0.0109,
7597291059,40.768053,-73.9853977,personal_care,14.0,171.9,29.7,159.1,233.1,70.1,0.2174,0.0109,
7597291060,40.7690558,-73.9879692,personal_care,7.0,106.1,18.8,113.4,123.6,234.8,0.3333,0.0108,
7653858222,40.7567679,-73.9882358,leisure_entertainment,14.0,133.6,83.0,326.8,175.6,155.7,0.0,0.1538,
7655518052,40.7556259,-73.9795491,finance,3.5,492.2,7.5,200.7,254.3,208.7,0.0,0.1091,
7678239164,40.749456,-73.9919335,leisure_entertainment,17.5,244.5,19.8,209.9,165.0,126.4,0.0,0.1236,
7700401461,40.7490376,-73.9902532,food_drink,7.0,171.7,72.9,238.9,73.6,135.1,0.0115,0.1379,
7732385843,40.7649435,-73.9876477,food_drink,7.0,177.2,172.9,83.0,169.3,325.0,0.0794,0.0,
7747395789,40.7592445,-73.9869234,hospitality,7.0,1105.5,103.3,413.8,239.1,159.1,0.0543,0.0435,
7768153642,40.7550569,-73.9774184,food_drink,7.0,4098.7,11.3,378.8,405.0,155.2,0.0,0.2203,
7768153644,40.7576183,-73.9755331,leisure_entertainment,7.0,2458.5,6.7,477.7,253.5,21.6,0.0161,0.1452,
7768153647,40.75158,-73.9800028,personal_care,7.0,1663.6,14.1,25.0,370.3,147.5,0.0,0.122,
7768153648,40.7588664,-73.9746439,retail,7.0,1038.2,88.3,420.7,115.8,75.3,0.0476,0.1587,
7768191887,40.761992,-73.9723867,retail,7.0,1806.8,30.2,217.3,271.8,104.4,0.0986,0.169,
7768191889,40.7620406,-73.9723268,retail,7.0,487.0,25.0,210.1,273.4,111.7,0.1045,0.1791,
7768191892,40.7619166,-73.9724337,health,7.0,1806.8,36.0,219.9,267.3,96.3,0.0921,0.1447,
7820953442,40.7531352,-73.9882647,food_drink,7.0,1803.5,92.3,140.9,239.3,108.4,0.0,0.0192,
7821215846,40.7497323,-73.980088,leisure_entertainment,7.0,686.8,99.1,126.3,328.2,58.2,0.0065,0.0131,
7902767119,40.7554476,-73.9800129,health,3.5,695.5,44.6,159.5,210.6,191.6,0.0,0.1696,
7951134792,40.7518138,-73.9823471,retail,7.0,2570.8,9.2,223.5,188.6,75.7,0.0,0.0556,
7951134794,40.750937,-73.9830168,health,7.0,2257.2,62.0,267.0,238.9,187.6,0.0,0.0597,
7951139836,40.7502266,-73.9813381,retail,7.0,798.3,13.0,206.0,271.4,170.8,0.0099,0.0297,
7951139838,40.7497929,-73.9802403,health,7.0,225.0,84.6,135.2,319.5,70.9,0.007,0.014,
7951139840,40.7486658,-73.984651,retail,17.5,1033.5,40.8,223.7,86.8,155.0,0.02,0.11,
7951139842,40.7502038,-73.9813548,food_drink,7.0,798.3,13.8,208.8,268.6,170.3,0.01,0.03,
7951223515,40.7536287,-73.9912381,food_drink,7.0,769.9,76.7,304.0,263.7,239.7,0.0,0.042,
7951223518,40.7550246,-73.9911581,finance,7.0,78.7,18.5,354.0,199.9,157.7,0.0086,0.0948,
7951223519,40.7548463,-73.9912871,retail,7.0,301.9,40.4,372.7,213.9,178.9,0.0085,0.0763,
7951223520,40.7546559,-73.9912359,food_drink,7.0,241.9,60.0,383.2,215.2,190.9,0.0083,0.0661,
7951223521,40.7542417,-73.9917234,food_drink,7.0,858.2,43.1,327.2,270.2,252.7,0.0149,0.0672,
7951223524,40.7549729,-73.9911913,finance,7.0,310.1,24.6,359.4,203.5,163.5,0.0086,0.0862,
7951223525,40.7546993,-73.9913304,food_drink,7.0,241.9,57.0,387.8,221.4,192.9,0.0083,0.0661,
7951223526,40.7546364,-73.9911871,food_drink,7.0,241.9,61.7,378.7,212.0,189.9,0.0082,0.0656,
7951223527,40.7537478,-73.9915425,retail,7.0,769.9,47.8,294.5,267.7,238.7,0.0,0.0672,
7951223530,40.7554759,-73.990837,food_drink,7.0,176.8,36.1,308.9,173.2,106.9,0.0098,0.1176,
7951223531,40.754895,-73.9912606,retail,7.0,301.9,34.5,367.5,210.7,173.6,0.0086,0.0776,
7951223532,40.7546771,-73.9912808,food_drink,7.0,241.9,58.4,387.5,218.1,191.8,0.0082,0.0656,
8038520685,40.7560835,-73.9743346,office_professional,7.0,2287.7,102.2,420.5,182.9,138.3,0.0588,0.2941,
8039368243,40.7605338,-73.9728435,office_professional,7.0,761.9,51.8,276.6,198.5,108.4,0.0843,0.1205,
8062702032,40.7527533,-73.9875518,food_drink,7.0,1732.9,80.6,123.1,296.8,119.3,0.022,0.044,
8233681547,40.764824,-73.9789137,retail,7.0,485.7,114.1,164.4,164.4,333.5,0.1169,0.1299,
8281310695,40.7524864,-73.9839015,office_professional,7.0,829.6,138.6,245.6,52.3,71.9,0.0177,0.0531,
8289799740,40.7515183,-73.9949349,food_drink,7.0,26007.7,63.8,88.9,125.7,80.2,0.0185,0.0741,
8324826047,40.7645395,-73.9884424,retail,7.0,179.3,122.7,132.7,184.4,304.6,0.0648,0.0,
8333740825,40.7675041,-73.9811088,food_drink,7.0,2219.0,21.7,226.3,270.9,75.6,0.2105,0.1053,
8375609090,40.7508215,-73.983315,office_professional,7.0,2257.2,38.5,242.3,243.7,210.8,0.0068,0.0544,
8402020621,40.7669219,-73.9869645,leisure_entertainment,7.0,1003.0,57.9,270.9,152.8,122.7,0.131,0.0,
8418834099,40.7528591,-73.9875245,food_drink,7.0,1732.9,90.6,113.6,286.7,107.3,0.0114,0.0341,
8418913545,40.7640869,-73.9850545,food_drink,7.0,1071.9,45.2,159.1,72.1,198.5,0.0949,0.0292,
8418913547,40.7639246,-73.9851641,retail,7.0,1057.7,31.6,156.6,68.7,214.2,0.1103,0.0294,
8475971453,40.7652955,-73.9819025,food_drink,7.0,1051.9,88.7,107.8,184.1,101.0,0.0921,0.1447,
8542108505,40.7637689,-73.9922272,food_drink,7.0,162.8,56.1,239.8,161.1,92.9,0.0084,0.0042,
8551468884,40.753684,-73.9745903,retail,7.0,121.1,23.9,443.9,347.3,88.4,0.0333,0.2,
8551468887,40.7575892,-73.9713601,food_drink,7.0,459.5,16.6,127.5,124.2,221.8,0.0263,0.1842,
8551468889,40.7567499,-73.9726202,food_drink,7.0,1504.2,23.5,258.2,21.9,186.8,0.0732,0.1951,
8551468891,40.7579528,-73.9710489,food_drink,7.0,81.6,29.1,101.8,171.9,205.1,0.0208,0.1667,
