cell_id,transit_stop_density
r0089_c0041,177.78
r0089_c0043,177.78
r0089_c0044,88.89
r0089_c0045,44.44
r0089_c0046,0.0
r0089_c0047,0.0
r0089_c0049,0.0
r0089_c0051,0.0
r0089_c0052,44.44
r0089_c0053,0.0
r0089_c0054,133.33
r0089_c0055,44.44
r0089_c0056,0.0
r0089_c0057,0.0
r0089_c0058,0.0
r0089_c0059,0.0
r0089_c0060,0.0
r0089_c0061,0.0
r0089_c0062,44.44
r0089_c0063,44.44
r0089_c0067,133.33
r0089_c0068,0.0
r0089_c0069,0.0
r0089_c0070,0.0
r0089_c0073,0.0
r0089_c0075,44.44
r0089_c0078,88.89
r0089_c0080,0.0
r0089_c0081,0.0
r0089_c0082,0.0
r0089_c0086,0.0
r0089_c0087,0.0
r0089_c0088,0.0
r0089_c0103,0.0
r0089_c0104,0.0
r0089_c0106,0.0
r0089_c0107,133.33
r0090_c0017,88.89
r0090_c0018,0.0
r0090_c0020,0.0
r0090_c0021,0.0
r0090_c0022,88.89
r0090_c0025,88.89
r0090_c0027,88.89
r0090_c0028,44.44
r0090_c0029,133.33
r0090_c0030,0.0
r0090_c0031,0.0
r0090_c0032,0.0
r0090_c0033,0.0
r0090_c0034,0.0
r0090_c0035,0.0
r0090_c0036,0.0
r0090_c0037,0.0
r0090_c0038,0.0
r0090_c0041,44.44
r0090_c0042,0.0
r0090_c0043,44.44
r0090_c0044,0.0
r0090_c0045,0.0
r0090_c0046,0.0
r0090_c0047,0.0
r0090_c0048,88.89
r0090_c0049,0.0
r0090_c0050,0.0
r0090_c0051,88.89
r0090_c0052,0.0
r0090_c0054,88.89
r0090_c0055,0.0
r0090_c0056,133.33
r0090_c0057,133.33
r0090_c0058,0.0
r0090_c0059,222.22
r0090_c0060,0.0
r0090_c0061,177.78
r0090_c0063,44.44
r0090_c0065,44.44
r0090_c0066,0.0
r0090_c0068,44.44
r0090_c0069,0.0
r0090_c0070,0.0
r0090_c0071,0.0
r0090_c0072,0.0
r0090_c0073,0.0
r0090_c0074,88.89
r0090_c0075,0.0
r0090_c0076,0.0
r0090_c0077,0.0
r0090_c0078,0.0
r0090_c0079,0.0
r0090_c0081,0.0
r0090_c0082,0.0
r0090_c0084,0.0
r0090_c0103,0.0
r0090_c0104,0.0
r0090_c0105,0.0
r0090_c0106,0.0
r0091_c0016,0.0
r0091_c0017,0.0
r0091_c0019,0.0
r0091_c0020,0.0
r0091_c0021,0.0
r0091_c0022,0.0
r0091_c0025,0.0
r0091_c0026,0.0
r0091_c0027,0.0
r0091_c0028,0.0
r0091_c0029,0.0
r0091_c0030,0.0
r0091_c0031,88.89
r0091_c0032,0.0
r0091_c0035,0.0
r0091_c0036,0.0
r0091_c0038,0.0
r0091_c0039,133.33
r0091_c0041,0.0
r0091_c0042,44.44
r0091_c0043,44.44
r0091_c0044,0.0
r0091_c0045,0.0
r0091_c0046,0.0
r0091_c0047,0.0
r0091_c0048,88.89
r0091_c0049,0.0
r0091_c0050,0.0
r0091_c0052,0.0
r0091_c0055,0.0
r0091_c0057,311.11
r0091_c0058,0.0
r0091_c0061,88.89
r0091_c0065,44.44
r0091_c0067,44.44
r0091_c0068,88.89
r0091_c0069,0.0
r0091_c0070,0.0
r0091_c0071,0.0
r0091_c0072,0.0
r0091_c0073,0.0
r0091_c0074,0.0
r0091_c0080,0.0
r0091_c0081,0.0
r0091_c0082,0.0
r0091_c0083,88.89
r0091_c0085,0.0
r0091_c0087,0.0
r0092_c0013,0.0
r0092_c0014,0.0
r0092_c0016,88.89
r0092_c0017,0.0
r0092_c0018,0.0
r0092_c0020,0.0
r0092_c0021,0.0
r0092_c0023,0.0
r0092_c0024,0.0
r0092_c0025,0.0
r0092_c0026,0.0
r0092_c0027,44.44
r0092_c0028,0.0
r0092_c0029,133.33
r0092_c0030,44.44
r0092_c0038,88.89
r0092_c0039,0.0
r0092_c0040,0.0
r0092_c0041,0.0
r0092_c0042,0.0
r0092_c0043,88.89
r0092_c0044,0.0
r0092_c0045,0.0
r0092_c0046,0.0
r0092_c0047,0.0
r0092_c0048,0.0
r0092_c0049,0.0
r0092_c0050,0.0
r0092_c0051,88.89
r0092_c0052,0.0
r0092_c0053,0.0
r0092_c0054,222.22
r0092_c0055,44.44
r0092_c0057,133.33
r0092_c0059,222.22
r0092_c0060,177.78
r0092_c0062,133.33
r0092_c0065,44.44
r0092_c0066,0.0
r0092_c0067,44.44
r0092_c0070,0.0
r0092_c0071,0.0
r0092_c0072,0.0
r0092_c0074,0.0
r0092_c0075,0.0
r0092_c0076,0.0
r0092_c0078,44.44
r0092_c0079,0.0
r0092_c0081,88.89
r0092_c0083,0.0
r0092_c0084,88.89
r0092_c0085,0.0
r0092_c0086,0.0
r0092_c0104,0.0
r0093_c0013,0.0
r0093_c0014,177.78
r0093_c0015,0.0
r0093_c0018,0.0
r0093_c0019,0.0
r0093_c0023,0.0
r0093_c0024,0.0
r0093_c0025,0.0
r0093_c0026,0.0
r0093_c0027,88.89
r0093_c0028,0.0
r0093_c0029,0.0
r0093_c0030,0.0
r0093_c0031,0.0
r0093_c0032,0.0
r0093_c0033,0.0
r0093_c0037,88.89
r0093_c0038,0.0
r0093_c0039,0.0
r0093_c0040,0.0
r0093_c0041,0.0
r0093_c0042,88.89
r0093_c0043,88.89
r0093_c0044,0.0
r0093_c0045,0.0
r0093_c0046,44.44
r0093_c0047,0.0
r0093_c0048,177.78
r0093_c0049,0.0
r0093_c0051,177.78
r0093_c0052,133.33
r0093_c0053,177.78
r0093_c0056,177.78
r0093_c0058,44.44
r0093_c0059,0.0
r0093_c0060,88.89
r0093_c0061,0.0
r0093_c0062,0.0
r0093_c0063,0.0
r0093_c0064,177.78
r0093_c0065,0.0
r0093_c0066,0.0
r0093_c0067,0.0
r0093_c0068,0.0
r0093_c0069,88.89
r0093_c0070,0.0
r0093_c0071,0.0
r0093_c0072,0.0
r0093_c0073,44.44
r0093_c0075,0.0
r0093_c0076,0.0
r0093_c0077,0.0
r0093_c0078,0.0
r0093_c0079,0.0
r0093_c0080,44.44
r0093_c0082,88.89
r0093_c0083,0.0
r0093_c0084,0.0
r0093_c0085,0.0
r0093_c0086,0.0
r0093_c0088,0.0
r0093_c0094,0.0
r0093_c0095,0.0
r0094_c0012,0.0
r0094_c0013,88.89
r0094_c0014,0.0
r0094_c0015,0.0
r0094_c0016,0.0
r0094_c0017,44.44
r0094_c0018,0.0
r0094_c0019,0.0
r0094_c0020,0.0
r0094_c0027,44.44
r0094_c0028,0.0
r0094_c0029,133.33
r0094_c0030,0.0
r0094_c0038,0.0
r0094_c0039,0.0
r0094_c0040,0.0
r0094_c0041,44.44
r0094_c0042,44.44
r0094_c0044,0.0
r0094_c0045,88.89
r0094_c0046,0.0
r0094_c0047,0.0
r0094_c0048,0.0
r0094_c0049,0.0
r0094_c0050,0.0
r0094_c0051,88.89
r0094_c0052,0.0
r0094_c0053,0.0
r0094_c0056,44.44
r0094_c0058,0.0
r0094_c0059,0.0
r0094_c0060,0.0
r0094_c0061,0.0
r0094_c0062,0.0
r0094_c0063,0.0
r0094_c0064,88.89
r0094_c0065,88.89
r0094_c0068,0.0
r0094_c0069,133.33
r0094_c0070,0.0
r0094_c0071,0.0
r0094_c0072,0.0
r0094_c0073,44.44
r0094_c0076,0.0
r0094_c0077,0.0
r0094_c0078,0.0
r0094_c0079,0.0
r0094_c0081,0.0
r0094_c0083,0.0
r0094_c0085,0.0
r0094_c0086,0.0
r0094_c0087,0.0
r0094_c0088,0.0
r0094_c0089,0.0
r0094_c0090,0.0
r0094_c0091,0.0
r0095_c0011,0.0
r0095_c0012,44.44
r0095_c0013,0.0
r0095_c0014,0.0
r0095_c0015,0.0
r0095_c0016,0.0
r0095_c0017,0.0
r0095_c0018,0.0
r0095_c0019,0.0
r0095_c0022,0.0
r0095_c0023,0.0
r0095_c0024,0.0
r0095_c0025,0.0
r0095_c0026,0.0
r0095_c0027,88.89
r0095_c0028,44.44
r0095_c0029,0.0
r0095_c0031,0.0
r0095_c0032,0.0
r0095_c0033,0.0
r0095_c0035,88.89
r0095_c0036,0.0
r0095_c0041,0.0
r0095_c0042,0.0
r0095_c0043,0.0
r0095_c0044,88.89
r0095_c0045,0.0
r0095_c0046,0.0
r0095_c0047,0.0
r0095_c0048,0.0
r0095_c0049,0.0
r0095_c0050,0.0
r0095_c0051,88.89
r0095_c0052,0.0
r0095_c0053,0.0
r0095_c0054,0.0
r0095_c0055,88.89
r0095_c0056,0.0
r0095_c0057,44.44
r0095_c0058,0.0
r0095_c0059,133.33
r0095_c0060,0.0
r0095_c0061,44.44
r0095_c0062,0.0
r0095_c0063,0.0
r0095_c0064,44.44
r0095_c0065,0.0
r0095_c0066,88.89
r0095_c0068,133.33
r0095_c0071,88.89
r0095_c0072,44.44
r0095_c0073,0.0
r0095_c0074,88.89
r0095_c0075,0.0
r0095_c0076,0.0
r0095_c0077,0.0
r0095_c0081,0.0
r0095_c0082,0.0
r0095_c0084,0.0
r0095_c0085,0.0
r0095_c0086,88.89
r0095_c0088,0.0
r0095_c0089,0.0
r0095_c0090,0.0
r0095_c0091,0.0
r0095_c0092,0.0
r0095_c0093,0.0
r0095_c0095,0.0
r0095_c0096,0.0
r0095_c0097,0.0
r0095_c0098,0.0
r0096_c0011,0.0
r0096_c0012,0.0
r0096_c0013,44.44
r0096_c0014,0.0
r0096_c0015,0.0
r0096_c0016,0.0
r0096_c0017,0.0
r0096_c0018,0.0
r0096_c0022,0.0
r0096_c0023,0.0
r0096_c0024,44.44
r0096_c0025,88.89
r0096_c0026,44.44
r0096_c0027,44.44
r0096_c0028,88.89
r0096_c0029,0.0
r0096_c0031,0.0
r0096_c0032,44.44
r0096_c0035,0.0
r0096_c0036,0.0
r0096_c0037,0.0
r0096_c0039,0.0
r0096_c0042,0.0
r0096_c0043,0.0
r0096_c0044,0.0
r0096_c0045,88.89
r0096_c0046,0.0
r0096_c0047,0.0
r0096_c0048,133.33
r0096_c0049,0.0
r0096_c0050,0.0
r0096_c0051,177.78
r0096_c0052,0.0
r0096_c0053,0.0
r0096_c0054,88.89
r0096_c0057,88.89
r0096_c0058,0.0
r0096_c0059,0.0
r0096_c0060,44.44
r0096_c0061,44.44
r0096_c0063,0.0
r0096_c0064,88.89
r0096_c0065,0.0
r0096_c0066,0.0
r0096_c0068,0.0
r0096_c0069,177.78
r0096_c0070,88.89
r0096_c0071,444.44
r0096_c0073,0.0
r0096_c0074,0.0
r0096_c0075,44.44
r0096_c0076,44.44
r0096_c0077,0.0
r0096_c0078,0.0
r0096_c0080,0.0
r0096_c0082,133.33
r0096_c0084,0.0
r0096_c0085,0.0
r0096_c0086,88.89
r0096_c0088,0.0
r0096_c0090,0.0
r0096_c0092,0.0
r0096_c0093,0.0
r0096_c0094,44.44
r0096_c0095,0.0
r0096_c0096,44.44
r0096_c0097,44.44
r0096_c0098,0.0
r0097_c0011,0.0
r0097_c0012,88.89
r0097_c0014,0.0
r0097_c0015,0.0
r0097_c0016,0.0
r0097_c0017,0.0
r0097_c0018,0.0
r0097_c0019,0.0
r0097_c0022,0.0
r0097_c0023,44.44
r0097_c0024,44.44
r0097_c0025,44.44
r0097_c0026,0.0
r0097_c0027,88.89
r0097_c0029,0.0
r0097_c0030,0.0
r0097_c0032,44.44
r0097_c0035,0.0
r0097_c0036,0.0
r0097_c0037,0.0
r0097_c0038,0.0
r0097_c0039,0.0
r0097_c0042,44.44
r0097_c0043,0.0
r0097_c0044,44.44
r0097_c0045,88.89
r0097_c0046,0.0
r0097_c0047,0.0
r0097_c0048,0.0
r0097_c0049,0.0
r0097_c0050,0.0
r0097_c0051,44.44
r0097_c0052,0.0
r0097_c0054,88.89
r0097_c0057,88.89
r0097_c0058,0.0
r0097_c0060,0.0
r0097_c0061,0.0
r0097_c0062,0.0
r0097_c0063,0.0
r0097_c0064,133.33
r0097_c0065,0.0
r0097_c0066,0.0
r0097_c0067,0.0
r0097_c0068,0.0
r0097_c0069,44.44
r0097_c0070,0.0
r0097_c0071,44.44
r0097_c0077,0.0
r0097_c0080,0.0
r0097_c0081,0.0
r0097_c0082,0.0
r0097_c0083,0.0
r0097_c0084,0.0
r0097_c0086,0.0
r0097_c0087,88.89
r0097_c0089,0.0
r0097_c0090,0.0
r0097_c0091,0.0
r0097_c0092,0.0
r0097_c0093,0.0
r0097_c0094,88.89
r0097_c0096,0.0
r0097_c0097,0.0
r0098_c0010,0.0
r0098_c0011,44.44
r0098_c0012,44.44
r0098_c0013,0.0
r0098_c0015,0.0
r0098_c0016,0.0
r0098_c0017,0.0
r0098_c0018,0.0
r0098_c0019,0.0
r0098_c0022,0.0
r0098_c0023,44.44
r0098_c0024,0.0
r0098_c0025,0.0
r0098_c0026,0.0
r0098_c0027,0.0
r0098_c0028,0.0
r0098_c0029,0.0
r0098_c0031,44.44
r0098_c0032,0.0
r0098_c0033,0.0
r0098_c0034,0.0
r0098_c0035,0.0
r0098_c0036,88.89
r0098_c0037,0.0
r0098_c0038,0.0
r0098_c0039,88.89
r0098_c0040,133.33
r0098_c0043,88.89
r0098_c0044,44.44
r0098_c0045,44.44
r0098_c0046,0.0
r0098_c0047,0.0
r0098_c0048,88.89
r0098_c0049,0.0
r0098_c0050,0.0
r0098_c0051,0.0
r0098_c0052,0.0
r0098_c0053,44.44
r0098_c0057,0.0
r0098_c0058,0.0
r0098_c0059,0.0
r0098_c0060,0.0
r0098_c0061,0.0
r0098_c0062,0.0
r0098_c0063,0.0
r0098_c0064,44.44
r0098_c0065,0.0
r0098_c0066,0.0
r0098_c0067,0.0
r0098_c0068,0.0
r0098_c0069,44.44
r0098_c0070,44.44
r0098_c0071,0.0
r0098_c0073,44.44
r0098_c0074,0.0
r0098_c0075,177.78
r0098_c0077,44.44
r0098_c0079,0.0
r0098_c0080,0.0
r0098_c0081,88.89
r0098_c0082,0.0
r0098_c0083,0.0
r0098_c0084,0.0
r0098_c0085,0.0
r0098_c0086,0.0
r0098_c0087,0.0
r0098_c0089,88.89
r0098_c0091,44.44
r0098_c0092,0.0
r0098_c0093,44.44
r0098_c0095,0.0
r0098_c0096,0.0
r0098_c0097,44.44
r0098_c0098,0.0
r0099_c0010,0.0
r0099_c0011,88.89
r0099_c0012,0.0
r0099_c0013,0.0
r0099_c0015,0.0
r0099_c0016,0.0
r0099_c0017,0.0
r0099_c0018,0.0
r0099_c0019,0.0
r0099_c0022,44.44
r0099_c0023,0.0
r0099_c0024,44.44
r0099_c0025,0.0
r0099_c0027,88.89
r0099_c0028,0.0
r0099_c0029,0.0
r0099_c0030,88.89
r0099_c0033,0.0
r0099_c0034,0.0
r0099_c0035,0.0
r0099_c0036,0.0
r0099_c0037,0.0
r0099_c0038,0.0
r0099_c0039,311.11
r0099_c0040,0.0
r0099_c0042,0.0
r0099_c0044,0.0
r0099_c0045,0.0
r0099_c0046,44.44
r0099_c0047,44.44
r0099_c0048,0.0
r0099_c0049,0.0
r0099_c0050,0.0
r0099_c0051,88.89
r0099_c0052,0.0
r0099_c0053,44.44
r0099_c0055,0.0
r0099_c0056,88.89
r0099_c0057,0.0
r0099_c0058,0.0
r0099_c0059,0.0
r0099_c0060,0.0
r0099_c0061,0.0
r0099_c0062,0.0
r0099_c0063,0.0
r0099_c0064,44.44
r0099_c0065,0.0
r0099_c0066,0.0
r0099_c0067,0.0
r0099_c0069,0.0
r0099_c0070,88.89
r0099_c0071,88.89
r0099_c0073,0.0
r0099_c0074,0.0
r0099_c0075,44.44
r0099_c0076,44.44
r0099_c0077,88.89
r0099_c0078,0.0
r0099_c0079,133.33
r0099_c0080,0.0
r0099_c0081,88.89
r0099_c0083,88.89
r0099_c0084,0.0
r0099_c0085,44.44
r0099_c0088,44.44
r0099_c0090,44.44
r0099_c0091,0.0
r0099_c0092,88.89
r0099_c0093,0.0
r0099_c0095,44.44
r0099_c0096,0.0
r0099_c0097,0.0
r0100_c0007,0.0
r0100_c0009,0.0
r0100_c0010,44.44
r0100_c0011,0.0
r0100_c0012,0.0
r0100_c0013,0.0
r0100_c0014,0.0
r0100_c0015,0.0
r0100_c0016,0.0
r0100_c0017,0.0
r0100_c0018,0.0
r0100_c0019,0.0
r0100_c0020,0.0
r0100_c0022,0.0
r0100_c0023,0.0
r0100_c0024,0.0
r0100_c0025,0.0
r0100_c0026,0.0
r0100_c0027,0.0
r0100_c0028,0.0
r0100_c0029,88.89
r0100_c0030,0.0
r0100_c0031,0.0
r0100_c0032,0.0
r0100_c0033,0.0
r0100_c0034,0.0
r0100_c0035,0.0
r0100_c0036,88.89
r0100_c0037,0.0
r0100_c0038,0.0
r0100_c0039,88.89
r0100_c0040,0.0
r0100_c0041,0.0
r0100_c0042,0.0
r0100_c0044,0.0
r0100_c0045,0.0
r0100_c0046,0.0
r0100_c0047,44.44
r0100_c0048,177.78
r0100_c0049,0.0
r0100_c0050,0.0
r0100_c0051,88.89
r0100_c0052,0.0
r0100_c0053,88.89
r0100_c0055,0.0
r0100_c0056,88.89
r0100_c0058,0.0
r0100_c0059,0.0
r0100_c0060,0.0
r0100_c0061,44.44
r0100_c0062,88.89
r0100_c0063,44.44
r0100_c0064,88.89
r0100_c0065,44.44
r0100_c0066,88.89
r0100_c0069,88.89
r0100_c0070,0.0
r0100_c0071,44.44
r0100_c0072,44.44
r0100_c0074,0.0
r0100_c0075,88.89
r0100_c0076,0.0
r0100_c0077,44.44
r0100_c0078,88.89
r0100_c0080,133.33
r0100_c0081,222.22
r0100_c0084,88.89
r0100_c0086,88.89
r0100_c0087,44.44
r0100_c0088,0.0
r0100_c0089,133.33
r0100_c0090,0.0
r0100_c0091,0.0
r0100_c0092,0.0
r0100_c0095,0.0
r0101_c0006,0.0
r0101_c0007,0.0
r0101_c0009,88.89
r0101_c0010,44.44
r0101_c0011,0.0
r0101_c0012,0.0
r0101_c0013,0.0
r0101_c0014,0.0
r0101_c0015,0.0
r0101_c0016,0.0
r0101_c0017,0.0
r0101_c0018,0.0
r0101_c0019,0.0
r0101_c0020,0.0
r0101_c0021,0.0
r0101_c0023,0.0
r0101_c0024,0.0
r0101_c0025,0.0
r0101_c0026,0.0
r0101_c0027,88.89
r0101_c0028,88.89
r0101_c0029,0.0
r0101_c0030,0.0
r0101_c0031,0.0
r0101_c0032,0.0
r0101_c0033,0.0
r0101_c0034,0.0
r0101_c0035,0.0
r0101_c0036,0.0
r0101_c0037,0.0
r0101_c0038,88.89
r0101_c0039,0.0
r0101_c0045,44.44
r0101_c0046,0.0
r0101_c0047,0.0
r0101_c0048,44.44
r0101_c0049,44.44
r0101_c0050,44.44
r0101_c0051,0.0
r0101_c0052,44.44
r0101_c0053,88.89
r0101_c0058,0.0
r0101_c0059,0.0
r0101_c0060,44.44
r0101_c0061,44.44
r0101_c0064,44.44
r0101_c0065,0.0
r0101_c0066,88.89
r0101_c0068,0.0
r0101_c0070,0.0
r0101_c0071,44.44
r0101_c0072,44.44
r0101_c0073,0.0
r0101_c0074,0.0
r0101_c0075,88.89
r0101_c0076,0.0
r0101_c0077,44.44
r0101_c0078,0.0
r0101_c0079,0.0
r0101_c0084,0.0
r0101_c0085,0.0
r0101_c0086,0.0
r0101_c0087,0.0
r0101_c0088,0.0
r0101_c0090,0.0
r0101_c0091,0.0
r0101_c0092,44.44
r0101_c0093,0.0
r0101_c0094,88.89
r0101_c0095,0.0
r0102_c0006,0.0
r0102_c0008,0.0
r0102_c0009,44.44
r0102_c0010,0.0
r0102_c0011,0.0
r0102_c0012,0.0
r0102_c0013,0.0
r0102_c0014,0.0
r0102_c0015,0.0
r0102_c0016,0.0
r0102_c0017,0.0
r0102_c0018,0.0
r0102_c0019,0.0
r0102_c0020,0.0
r0102_c0021,0.0
r0102_c0023,0.0
r0102_c0024,44.44
r0102_c0025,44.44
r0102_c0026,0.0
r0102_c0027,177.78
r0102_c0028,0.0
r0102_c0029,0.0
r0102_c0030,0.0
r0102_c0031,0.0
r0102_c0032,0.0
r0102_c0033,0.0
r0102_c0034,88.89
r0102_c0035,0.0
r0102_c0036,88.89
r0102_c0037,0.0
r0102_c0038,0.0
r0102_c0040,0.0
r0102_c0043,0.0
r0102_c0044,88.89
r0102_c0045,44.44
r0102_c0046,0.0
r0102_c0047,0.0
r0102_c0048,177.78
r0102_c0049,0.0
r0102_c0050,400.0
r0102_c0051,88.89
r0102_c0052,44.44
r0102_c0053,133.33
r0102_c0055,44.44
r0102_c0056,222.22
r0102_c0057,0.0
r0102_c0058,88.89
r0102_c0063,133.33
r0102_c0065,0.0
r0102_c0066,0.0
r0102_c0071,0.0
r0102_c0072,44.44
r0102_c0073,0.0
r0102_c0074,0.0
r0102_c0075,0.0
r0102_c0076,0.0
r0102_c0077,88.89
r0102_c0078,0.0
r0102_c0079,0.0
r0102_c0080,0.0
r0102_c0081,133.33
r0102_c0082,0.0
r0102_c0084,0.0
r0102_c0085,0.0
r0102_c0086,0.0
r0102_c0087,0.0
r0102_c0088,0.0
r0102_c0089,0.0
r0102_c0090,0.0
r0102_c0093,44.44
r0102_c0094,44.44
r0103_c0006,0.0
r0103_c0007,0.0
r0103_c0008,88.89
r0103_c0009,0.0
r0103_c0010,0.0
r0103_c0011,0.0
r0103_c0012,0.0
r0103_c0013,0.0
r0103_c0014,0.0
r0103_c0015,0.0
r0103_c0016,0.0
r0103_c0017,0.0
r0103_c0018,0.0
r0103_c0019,0.0
r0103_c0020,0.0
r0103_c0021,88.89
r0103_c0022,0.0
r0103_c0023,88.89
r0103_c0024,44.44
r0103_c0025,44.44
r0103_c0026,0.0
r0103_c0027,44.44
r0103_c0028,0.0
r0103_c0029,0.0
r0103_c0030,0.0
r0103_c0031,0.0
r0103_c0032,0.0
r0103_c0033,88.89
r0103_c0034,0.0
r0103_c0036,0.0
r0103_c0037,88.89
r0103_c0040,0.0
r0103_c0041,0.0
r0103_c0044,0.0
r0103_c0045,0.0
r0103_c0046,0.0
r0103_c0047,44.44
r0103_c0048,88.89
r0103_c0049,0.0
r0103_c0050,88.89
r0103_c0051,0.0
r0103_c0054,0.0
r0103_c0055,0.0
r0103_c0056,0.0
r0103_c0057,0.0
r0103_c0058,0.0
r0103_c0059,0.0
r0103_c0065,0.0
r0103_c0066,44.44
r0103_c0069,88.89
r0103_c0071,44.44
r0103_c0072,0.0
r0103_c0073,0.0
r0103_c0074,0.0
r0103_c0075,133.33
r0103_c0076,0.0
r0103_c0077,44.44
r0103_c0078,0.0
r0103_c0079,0.0
r0103_c0080,0.0
r0103_c0081,88.89
r0103_c0082,0.0
r0103_c0083,88.89
r0103_c0084,88.89
r0103_c0085,0.0
r0103_c0087,0.0
r0103_c0088,0.0
r0103_c0089,0.0
r0103_c0090,0.0
r0103_c0091,0.0
r0103_c0093,177.78
r0104_c0005,0.0
r0104_c0006,0.0
r0104_c0007,88.89
r0104_c0008,0.0
r0104_c0009,0.0
r0104_c0010,0.0
r0104_c0011,0.0
r0104_c0012,0.0
r0104_c0013,0.0
r0104_c0014,0.0
r0104_c0015,0.0
r0104_c0016,0.0
r0104_c0017,0.0
r0104_c0018,0.0
r0104_c0019,0.0
r0104_c0020,44.44
r0104_c0021,0.0
r0104_c0022,0.0
r0104_c0023,0.0
r0104_c0024,0.0
r0104_c0025,133.33
r0104_c0026,0.0
r0104_c0027,88.89
r0104_c0028,88.89
r0104_c0029,0.0
r0104_c0030,88.89
r0104_c0031,88.89
r0104_c0032,0.0
r0104_c0033,0.0
r0104_c0034,0.0
r0104_c0036,0.0
r0104_c0037,88.89
r0104_c0041,0.0
r0104_c0043,88.89
r0104_c0044,0.0
r0104_c0045,0.0
r0104_c0046,0.0
r0104_c0047,133.33
r0104_c0048,88.89
r0104_c0049,0.0
r0104_c0050,88.89
r0104_c0051,0.0
r0104_c0052,0.0
r0104_c0053,177.78
r0104_c0056,88.89
r0104_c0057,0.0
r0104_c0058,0.0
r0104_c0060,0.0
r0104_c0071,88.89
r0104_c0072,0.0
r0104_c0073,0.0
r0104_c0074,44.44
r0104_c0075,0.0
r0104_c0076,0.0
r0104_c0077,44.44
r0104_c0078,0.0
r0104_c0079,0.0
r0104_c0080,0.0
r0104_c0081,88.89
r0104_c0082,0.0
r0104_c0083,0.0
r0104_c0084,0.0
r0104_c0085,44.44
r0104_c0086,44.44
r0104_c0087,0.0
r0104_c0088,0.0
r0104_c0089,0.0
r0104_c0090,0.0
r0104_c0091,0.0
r0104_c0092,0.0
r0105_c0006,88.89
r0105_c0007,0.0
r0105_c0008,0.0
r0105_c0009,0.0
r0105_c0010,0.0
r0105_c0011,0.0
r0105_c0012,0.0
r0105_c0013,88.89
r0105_c0014,88.89
r0105_c0015,88.89
r0105_c0016,44.44
r0105_c0017,44.44
r0105_c0018,0.0
r0105_c0019,0.0
r0105_c0020,88.89
r0105_c0021,0.0
r0105_c0022,0.0
r0105_c0024,44.44
r0105_c0025,0.0
r0105_c0026,0.0
r0105_c0027,0.0
r0105_c0028,0.0
r0105_c0029,0.0
r0105_c0030,0.0
r0105_c0031,0.0
r0105_c0032,0.0
r0105_c0033,0.0
r0105_c0034,0.0
r0105_c0035,0.0
r0105_c0036,44.44
r0105_c0037,0.0
r0105_c0043,44.44
r0105_c0044,88.89
r0105_c0045,44.44
r0105_c0046,44.44
r0105_c0047,88.89
r0105_c0048,44.44
r0105_c0049,0.0
r0105_c0050,44.44
r0105_c0051,0.0
r0105_c0052,0.0
r0105_c0053,0.0
r0105_c0054,88.89
r0105_c0055,0.0
r0105_c0056,88.89
r0105_c0057,0.0
r0105_c0058,0.0
r0105_c0059,0.0
r0105_c0071,44.44
r0105_c0072,711.11
r0105_c0074,88.89
r0105_c0075,133.33
r0105_c0076,0.0
r0105_c0077,133.33
r0105_c0078,0.0
r0105_c0079,88.89
r0105_c0080,0.0
r0105_c0081,133.33
r0105_c0082,0.0
r0105_c0083,88.89
r0105_c0084,88.89
r0105_c0085,0.0
r0105_c0086,0.0
r0105_c0087,88.89
r0105_c0088,0.0
r0105_c0089,0.0
r0105_c0090,0.0
r0105_c0091,88.89
r0106_c0004,0.0
r0106_c0005,44.44
r0106_c0006,44.44
r0106_c0007,0.0
r0106_c0008,0.0
r0106_c0009,0.0
r0106_c0010,0.0
r0106_c0011,0.0
r0106_c0012,44.44
r0106_c0013,0.0
r0106_c0014,0.0
r0106_c0015,0.0
r0106_c0016,0.0
r0106_c0017,0.0
r0106_c0018,0.0
r0106_c0020,88.89
r0106_c0021,0.0
r0106_c0022,0.0
r0106_c0023,44.44
r0106_c0024,0.0
r0106_c0025,0.0
r0106_c0026,0.0
r0106_c0027,44.44
r0106_c0028,44.44
r0106_c0029,0.0
r0106_c0030,0.0
r0106_c0031,0.0
r0106_c0032,0.0
r0106_c0033,0.0
r0106_c0034,0.0
r0106_c0035,0.0
r0106_c0036,133.33
r0106_c0037,0.0
r0106_c0038,0.0
r0106_c0039,0.0
r0106_c0040,0.0
r0106_c0043,0.0
r0106_c0044,0.0
r0106_c0045,0.0
r0106_c0046,0.0
r0106_c0047,0.0
r0106_c0048,88.89
r0106_c0049,0.0
r0106_c0050,44.44
r0106_c0051,0.0
r0106_c0052,0.0
r0106_c0053,0.0
r0106_c0054,44.44
r0106_c0055,44.44
r0106_c0056,0.0
r0106_c0057,0.0
r0106_c0058,0.0
r0106_c0059,0.0
r0106_c0063,0.0
r0106_c0065,0.0
r0106_c0071,0.0
r0106_c0074,0.0
r0106_c0075,0.0
r0106_c0076,0.0
r0106_c0077,0.0
r0106_c0078,0.0
r0106_c0079,0.0
r0106_c0080,0.0
r0106_c0081,0.0
r0106_c0082,0.0
r0106_c0083,0.0
r0106_c0084,0.0
r0106_c0085,0.0
r0106_c0086,0.0
r0106_c0087,0.0
r0106_c0088,0.0
r0106_c0089,88.89
r0106_c0090,0.0
