cell_id,shop_density_km2
r0367_c0145,0.0
r0367_c0146,0.0
r0367_c0147,0.0
r0367_c0148,0.0
r0367_c0149,0.0
r0367_c0150,0.0
r0367_c0151,0.0
r0367_c0152,0.0
r0367_c0153,0.0
r0367_c0154,0.0
r0367_c0155,0.0
r0367_c0156,0.0
r0367_c0157,0.0
r0367_c0158,0.0
r0367_c0159,0.0
r0367_c0160,0.0
r0367_c0161,0.0
r0367_c0162,0.0
r0367_c0163,0.0
r0367_c0164,0.0
r0367_c0173,0.0
r0367_c0174,0.0
r0367_c0175,0.0
r0367_c0176,0.0
r0367_c0177,0.0
r0367_c0179,0.0
r0367_c0180,0.0
r0367_c0181,0.0
r0367_c0182,0.0
r0367_c0183,88.89
r0367_c0187,0.0
r0367_c0188,0.0
r0367_c0189,0.0
r0367_c0190,0.0
r0367_c0191,0.0
r0367_c0192,0.0
r0367_c0193,0.0
r0367_c0194,0.0
r0367_c0195,44.44
r0367_c0212,88.89
r0367_c0223,133.33
r0367_c0224,0.0
r0367_c0228,0.0
r0368_c0020,0.0
r0368_c0021,222.22
r0368_c0045,44.44
r0368_c0046,0.0
r0368_c0077,0.0
r0368_c0084,0.0
r0368_c0085,0.0
r0368_c0086,0.0
r0368_c0087,0.0
r0368_c0088,0.0
r0368_c0089,0.0
r0368_c0090,0.0
r0368_c0091,0.0
r0368_c0092,0.0
r0368_c0093,0.0
r0368_c0096,0.0
r0368_c0097,0.0
r0368_c0106,0.0
r0368_c0107,0.0
r0368_c0108,0.0
r0368_c0109,0.0
r0368_c0110,0.0
r0368_c0111,0.0
r0368_c0112,0.0
r0368_c0119,0.0
r0368_c0120,0.0
r0368_c0121,0.0
r0368_c0123,0.0
r0368_c0124,0.0
r0368_c0125,0.0
r0368_c0126,0.0
r0368_c0127,0.0
r0368_c0128,0.0
r0368_c0129,0.0
r0368_c0130,0.0
r0368_c0131,0.0
r0368_c0132,0.0
r0368_c0133,0.0
r0368_c0134,0.0
r0368_c0137,0.0
r0368_c0138,0.0
r0368_c0139,0.0
r0368_c0140,0.0
r0368_c0141,0.0
r0368_c0142,0.0
r0368_c0143,0.0
r0368_c0144,0.0
r0368_c0145,0.0
r0368_c0146,0.0
r0368_c0147,0.0
r0368_c0148,0.0
r0368_c0149,0.0
r0368_c0150,0.0
r0368_c0151,0.0
r0368_c0152,0.0
r0368_c0153,0.0
r0368_c0154,0.0
r0368_c0155,0.0
r0368_c0156,0.0
r0368_c0157,0.0
r0368_c0158,0.0
r0368_c0159,0.0
r0368_c0160,0.0
r0368_c0162,0.0
r0368_c0163,0.0
r0368_c0173,0.0
r0368_c0174,0.0
r0368_c0175,0.0
r0368_c0176,0.0
r0368_c0177,0.0
r0368_c0179,0.0
r0368_c0180,0.0
r0368_c0181,0.0
r0368_c0182,0.0
r0368_c0183,133.33
r0368_c0187,0.0
r0368_c0188,0.0
r0368_c0189,0.0
r0368_c0190,0.0
r0368_c0191,0.0
r0368_c0192,0.0
r0368_c0193,0.0
r0368_c0194,0.0
r0368_c0224,0.0
r0368_c0225,0.0
r0368_c0226,44.44
r0368_c0238,44.44
r0369_c0017,222.22
r0369_c0019,44.44
r0369_c0020,0.0
r0369_c0021,177.78
r0369_c0084,0.0
r0369_c0085,0.0
r0369_c0086,0.0
r0369_c0087,0.0
r0369_c0088,0.0
r0369_c0089,0.0
r0369_c0090,0.0
r0369_c0091,0.0
r0369_c0092,0.0
r0369_c0106,0.0
r0369_c0107,0.0
r0369_c0108,44.44
r0369_c0109,177.78
r0369_c0110,44.44
r0369_c0111,0.0
r0369_c0112,0.0
r0369_c0113,0.0
r0369_c0114,0.0
r0369_c0115,44.44
r0369_c0116,0.0
r0369_c0117,0.0
r0369_c0118,0.0
r0369_c0119,0.0
r0369_c0120,0.0
r0369_c0121,0.0
r0369_c0122,0.0
r0369_c0124,0.0
r0369_c0125,0.0
r0369_c0126,0.0
r0369_c0127,0.0
r0369_c0128,0.0
r0369_c0129,0.0
r0369_c0130,0.0
r0369_c0131,0.0
r0369_c0132,0.0
r0369_c0133,0.0
r0369_c0136,0.0
r0369_c0137,0.0
r0369_c0138,0.0
r0369_c0139,0.0
r0369_c0140,133.33
r0369_c0141,44.44
r0369_c0142,133.33
r0369_c0143,0.0
r0369_c0144,0.0
r0369_c0145,44.44
r0369_c0146,44.44
r0369_c0147,0.0
r0369_c0148,0.0
r0369_c0149,0.0
r0369_c0152,0.0
r0369_c0153,0.0
r0369_c0155,0.0
r0369_c0157,0.0
r0369_c0163,0.0
r0369_c0164,0.0
r0369_c0169,44.44
r0369_c0170,0.0
r0369_c0171,0.0
r0369_c0172,0.0
r0369_c0173,0.0
r0369_c0174,0.0
r0369_c0175,0.0
r0369_c0176,0.0
r0369_c0177,0.0
r0369_c0179,0.0
r0369_c0180,0.0
r0369_c0181,0.0
r0369_c0182,44.44
r0369_c0184,44.44
r0369_c0185,0.0
r0369_c0186,0.0
r0369_c0187,0.0
r0369_c0188,0.0
r0369_c0189,0.0
r0369_c0190,0.0
r0369_c0191,0.0
r0369_c0192,0.0
r0369_c0193,0.0
r0369_c0194,0.0
r0369_c0230,0.0
r0370_c0020,0.0
r0370_c0021,44.44
r0370_c0050,0.0
r0370_c0077,0.0
r0370_c0082,0.0
r0370_c0084,0.0
r0370_c0085,0.0
r0370_c0086,0.0
r0370_c0087,0.0
r0370_c0088,0.0
r0370_c0089,0.0
r0370_c0090,0.0
r0370_c0091,0.0
r0370_c0092,0.0
r0370_c0099,0.0
r0370_c0103,0.0
r0370_c0105,0.0
r0370_c0106,0.0
r0370_c0107,177.78
r0370_c0108,0.0
r0370_c0109,0.0
r0370_c0110,0.0
r0370_c0111,0.0
r0370_c0112,0.0
r0370_c0113,0.0
r0370_c0114,0.0
r0370_c0115,0.0
r0370_c0116,0.0
r0370_c0117,0.0
r0370_c0118,0.0
r0370_c0119,0.0
r0370_c0120,0.0
r0370_c0121,0.0
r0370_c0122,0.0
r0370_c0123,0.0
r0370_c0124,0.0
r0370_c0125,0.0
r0370_c0126,0.0
r0370_c0127,0.0
r0370_c0128,0.0
r0370_c0129,0.0
r0370_c0130,0.0
r0370_c0131,0.0
r0370_c0132,0.0
r0370_c0133,0.0
r0370_c0134,0.0
r0370_c0136,0.0
r0370_c0137,0.0
r0370_c0138,0.0
r0370_c0139,0.0
r0370_c0140,0.0
r0370_c0141,0.0
r0370_c0142,0.0
r0370_c0143,0.0
r0370_c0144,0.0
r0370_c0145,0.0
r0370_c0151,0.0
r0370_c0152,0.0
r0370_c0153,0.0
r0370_c0155,0.0
r0370_c0156,44.44
r0370_c0159,0.0
r0370_c0160,0.0
r0370_c0161,0.0
r0370_c0162,0.0
r0370_c0163,0.0
r0370_c0164,0.0
r0370_c0169,0.0
r0370_c0170,0.0
r0370_c0171,0.0
r0370_c0172,0.0
r0370_c0173,0.0
r0370_c0174,0.0
r0370_c0175,0.0
r0370_c0176,0.0
r0370_c0177,0.0
r0370_c0179,0.0
r0370_c0180,0.0
r0370_c0181,0.0
r0370_c0182,0.0
r0370_c0183,177.78
r0370_c0184,0.0
r0370_c0185,0.0
r0370_c0186,0.0
r0370_c0187,0.0
r0370_c0188,0.0
r0370_c0189,0.0
r0370_c0190,0.0
r0370_c0191,0.0
r0370_c0192,0.0
r0370_c0193,0.0
r0370_c0194,0.0
r0371_c0018,0.0
r0371_c0019,0.0
r0371_c0021,0.0
r0371_c0071,0.0
r0371_c0081,0.0
r0371_c0082,0.0
r0371_c0083,0.0
r0371_c0084,0.0
r0371_c0085,0.0
r0371_c0086,0.0
r0371_c0087,0.0
r0371_c0088,0.0
r0371_c0089,0.0
r0371_c0090,0.0
r0371_c0091,0.0
r0371_c0092,0.0
r0371_c0098,133.33
r0371_c0099,44.44
r0371_c0103,44.44
r0371_c0104,0.0
r0371_c0105,0.0
r0371_c0106,0.0
r0371_c0107,0.0
r0371_c0108,0.0
r0371_c0109,0.0
r0371_c0110,0.0
r0371_c0111,0.0
r0371_c0112,0.0
r0371_c0113,0.0
r0371_c0114,0.0
r0371_c0115,0.0
r0371_c0116,0.0
r0371_c0117,0.0
r0371_c0118,0.0
r0371_c0119,0.0
r0371_c0120,0.0
r0371_c0121,0.0
r0371_c0122,0.0
r0371_c0123,0.0
r0371_c0129,0.0
r0371_c0130,0.0
r0371_c0131,0.0
r0371_c0132,0.0
r0371_c0133,0.0
r0371_c0134,0.0
r0371_c0135,0.0
r0371_c0136,0.0
r0371_c0137,0.0
r0371_c0138,0.0
r0371_c0141,0.0
r0371_c0142,0.0
r0371_c0143,0.0
r0371_c0144,0.0
r0371_c0145,0.0
r0371_c0146,0.0
r0371_c0147,0.0
r0371_c0148,0.0
r0371_c0149,0.0
r0371_c0150,0.0
r0371_c0151,0.0
r0371_c0152,0.0
r0371_c0153,0.0
r0371_c0154,0.0
r0371_c0155,0.0
r0371_c0156,0.0
r0371_c0158,0.0
r0371_c0159,0.0
r0371_c0160,0.0
r0371_c0161,0.0
r0371_c0162,0.0
r0371_c0163,0.0
r0371_c0164,0.0
r0371_c0165,0.0
r0371_c0166,44.44
r0371_c0167,88.89
r0371_c0169,0.0
r0371_c0170,0.0
r0371_c0171,0.0
r0371_c0173,0.0
r0371_c0174,0.0
r0371_c0175,0.0
r0371_c0176,0.0
r0371_c0179,0.0
r0371_c0180,0.0
r0371_c0181,0.0
r0371_c0182,44.44
r0371_c0183,0.0
r0371_c0184,0.0
r0371_c0185,0.0
r0371_c0186,0.0
r0371_c0187,0.0
r0371_c0188,0.0
r0371_c0189,0.0
r0371_c0190,0.0
r0371_c0191,0.0
r0371_c0192,0.0
r0371_c0193,0.0
r0372_c0017,0.0
r0372_c0018,0.0
r0372_c0019,0.0
r0372_c0020,0.0
r0372_c0021,0.0
r0372_c0023,0.0
r0372_c0024,0.0
r0372_c0081,0.0
r0372_c0082,0.0
r0372_c0083,0.0
r0372_c0084,0.0
r0372_c0086,0.0
r0372_c0087,0.0
r0372_c0088,0.0
r0372_c0089,0.0
r0372_c0092,0.0
r0372_c0096,400.0
r0372_c0098,0.0
r0372_c0099,0.0
r0372_c0100,0.0
r0372_c0101,0.0
r0372_c0103,0.0
r0372_c0104,0.0
r0372_c0105,0.0
r0372_c0106,0.0
r0372_c0107,0.0
r0372_c0108,0.0
r0372_c0109,0.0
r0372_c0110,0.0
r0372_c0111,0.0
r0372_c0112,0.0
r0372_c0113,0.0
r0372_c0114,0.0
r0372_c0115,0.0
r0372_c0116,0.0
r0372_c0117,0.0
r0372_c0118,0.0
r0372_c0119,0.0
r0372_c0120,0.0
r0372_c0122,0.0
r0372_c0125,0.0
r0372_c0126,0.0
r0372_c0127,0.0
r0372_c0128,0.0
r0372_c0129,0.0
r0372_c0130,0.0
r0372_c0131,0.0
r0372_c0132,0.0
r0372_c0133,0.0
r0372_c0134,0.0
r0372_c0136,0.0
r0372_c0137,0.0
r0372_c0138,0.0
r0372_c0141,0.0
r0372_c0142,0.0
r0372_c0143,0.0
r0372_c0144,0.0
r0372_c0145,0.0
r0372_c0146,0.0
r0372_c0147,0.0
r0372_c0148,0.0
r0372_c0149,0.0
r0372_c0150,0.0
r0372_c0151,0.0
r0372_c0152,0.0
r0372_c0153,0.0
r0372_c0154,0.0
r0372_c0155,0.0
r0372_c0156,0.0
r0372_c0158,0.0
r0372_c0159,0.0
r0372_c0160,0.0
r0372_c0161,0.0
r0372_c0162,0.0
r0372_c0163,0.0
r0372_c0164,0.0
r0372_c0165,0.0
r0372_c0166,0.0
r0372_c0167,0.0
r0372_c0168,0.0
r0372_c0169,0.0
r0372_c0170,0.0
r0372_c0171,0.0
r0372_c0172,0.0
r0372_c0173,0.0
r0372_c0174,0.0
r0372_c0175,0.0
r0372_c0179,0.0
r0372_c0180,0.0
r0372_c0181,0.0
r0372_c0182,0.0
r0372_c0183,44.44
r0372_c0184,0.0
r0372_c0185,0.0
r0372_c0186,0.0
r0372_c0187,0.0
r0372_c0188,0.0
r0372_c0189,0.0
r0372_c0190,0.0
r0372_c0191,0.0
r0373_c0015,0.0
r0373_c0016,0.0
r0373_c0017,0.0
r0373_c0018,0.0
r0373_c0019,0.0
r0373_c0020,0.0
r0373_c0021,0.0
r0373_c0022,44.44
r0373_c0023,0.0
r0373_c0075,0.0
r0373_c0077,0.0
r0373_c0078,0.0
r0373_c0079,0.0
r0373_c0080,0.0
r0373_c0081,0.0
r0373_c0082,0.0
r0373_c0083,0.0
r0373_c0084,0.0
r0373_c0085,0.0
r0373_c0086,0.0
r0373_c0087,0.0
r0373_c0088,0.0
r0373_c0089,0.0
r0373_c0090,88.89
r0373_c0091,0.0
r0373_c0092,88.89
r0373_c0093,88.89
r0373_c0094,88.89
r0373_c0095,44.44
r0373_c0096,0.0
r0373_c0097,0.0
r0373_c0098,0.0
r0373_c0099,0.0
r0373_c0100,0.0
r0373_c0101,0.0
r0373_c0102,0.0
r0373_c0103,0.0
r0373_c0104,0.0
r0373_c0105,0.0
r0373_c0106,0.0
r0373_c0107,0.0
r0373_c0108,0.0
r0373_c0109,0.0
r0373_c0110,0.0
r0373_c0111,0.0
r0373_c0112,0.0
r0373_c0113,0.0
r0373_c0114,0.0
r0373_c0115,0.0
r0373_c0116,0.0
r0373_c0117,0.0
r0373_c0118,0.0
r0373_c0119,0.0
r0373_c0120,0.0
r0373_c0122,0.0
r0373_c0123,0.0
r0373_c0124,0.0
r0373_c0125,0.0
r0373_c0126,0.0
r0373_c0127,0.0
r0373_c0128,0.0
r0373_c0129,0.0
r0373_c0130,0.0
r0373_c0131,0.0
r0373_c0132,0.0
r0373_c0133,0.0
r0373_c0134,0.0
r0373_c0139,0.0
r0373_c0140,0.0
r0373_c0141,0.0
r0373_c0142,0.0
r0373_c0143,0.0
r0373_c0144,0.0
r0373_c0145,0.0
r0373_c0149,0.0
r0373_c0150,0.0
r0373_c0151,0.0
r0373_c0152,0.0
r0373_c0153,0.0
r0373_c0154,0.0
r0373_c0155,0.0
r0373_c0156,0.0
r0373_c0158,0.0
r0373_c0159,0.0
r0373_c0160,0.0
r0373_c0161,0.0
r0373_c0162,0.0
r0373_c0163,0.0
r0373_c0164,0.0
r0373_c0165,0.0
r0373_c0166,0.0
r0373_c0167,0.0
r0373_c0168,0.0
r0373_c0169,0.0
r0373_c0170,0.0
r0373_c0171,0.0
r0373_c0172,0.0
r0373_c0173,0.0
r0373_c0174,0.0
r0373_c0175,0.0
r0373_c0179,88.89
r0373_c0180,0.0
r0373_c0181,88.89
r0373_c0182,0.0
r0373_c0183,0.0
r0373_c0184,0.0
r0373_c0185,0.0
r0373_c0186,0.0
r0373_c0187,0.0
r0373_c0188,0.0
r0373_c0189,0.0
r0373_c0190,0.0
r0373_c0191,0.0
r0374_c0015,0.0
r0374_c0016,0.0
r0374_c0017,0.0
r0374_c0018,0.0
r0374_c0019,0.0
r0374_c0020,0.0
r0374_c0021,0.0
r0374_c0022,0.0
r0374_c0023,0.0
r0374_c0024,0.0
r0374_c0025,0.0
r0374_c0026,0.0
r0374_c0027,44.44
r0374_c0066,0.0
r0374_c0067,0.0
r0374_c0068,0.0
r0374_c0070,0.0
r0374_c0071,0.0
r0374_c0072,0.0
r0374_c0073,0.0
r0374_c0074,0.0
r0374_c0075,0.0
r0374_c0076,0.0
r0374_c0077,0.0
r0374_c0078,0.0
r0374_c0079,0.0
r0374_c0080,0.0
r0374_c0081,0.0
r0374_c0082,0.0
r0374_c0083,0.0
r0374_c0084,0.0
r0374_c0085,0.0
r0374_c0086,0.0
r0374_c0087,0.0
r0374_c0088,88.89
r0374_c0089,355.56
r0374_c0090,88.89
r0374_c0091,0.0
r0374_c0092,0.0
r0374_c0093,0.0
r0374_c0094,0.0
r0374_c0095,0.0
r0374_c0096,0.0
r0374_c0097,0.0
r0374_c0098,0.0
r0374_c0099,0.0
r0374_c0100,0.0
r0374_c0101,0.0
r0374_c0102,0.0
r0374_c0103,0.0
r0374_c0104,0.0
r0374_c0105,0.0
r0374_c0106,0.0
r0374_c0107,0.0
r0374_c0108,0.0
r0374_c0111,0.0
r0374_c0112,0.0
r0374_c0113,0.0
r0374_c0114,0.0
r0374_c0115,0.0
r0374_c0116,0.0
r0374_c0117,0.0
r0374_c0118,0.0
r0374_c0119,0.0
r0374_c0123,0.0
r0374_c0124,0.0
r0374_c0125,0.0
r0374_c0126,0.0
r0374_c0127,0.0
r0374_c0128,0.0
r0374_c0129,0.0
r0374_c0130,0.0
r0374_c0131,0.0
r0374_c0132,0.0
r0374_c0133,0.0
r0374_c0134,44.44
r0374_c0139,0.0
r0374_c0140,0.0
r0374_c0141,0.0
r0374_c0142,0.0
r0374_c0143,0.0
r0374_c0144,0.0
r0374_c0145,0.0
r0374_c0148,0.0
r0374_c0149,0.0
r0374_c0150,0.0
r0374_c0151,0.0
r0374_c0152,0.0
r0374_c0153,0.0
r0374_c0154,0.0
r0374_c0155,0.0
r0374_c0156,0.0
r0374_c0158,0.0
r0374_c0159,0.0
r0374_c0160,0.0
r0374_c0161,0.0
r0374_c0162,0.0
r0374_c0163,0.0
r0374_c0164,0.0
r0374_c0165,0.0
r0374_c0166,133.33
r0374_c0167,0.0
r0374_c0168,0.0
r0374_c0169,0.0
r0374_c0170,0.0
r0374_c0171,0.0
r0374_c0172,0.0
r0374_c0173,0.0
r0374_c0174,0.0
r0374_c0175,0.0
r0374_c0180,0.0
r0374_c0181,88.89
r0374_c0182,0.0
r0374_c0183,44.44
r0374_c0184,44.44
r0374_c0185,88.89
r0374_c0186,44.44
r0374_c0187,0.0
r0374_c0188,44.44
r0374_c0189,44.44
r0374_c0190,0.0
r0374_c0191,0.0
r0375_c0015,0.0
r0375_c0016,0.0
r0375_c0017,0.0
r0375_c0018,0.0
r0375_c0019,0.0
r0375_c0020,0.0
r0375_c0021,0.0
r0375_c0022,0.0
r0375_c0023,0.0
r0375_c0024,0.0
r0375_c0025,0.0
r0375_c0026,0.0
r0375_c0027,222.22
r0375_c0028,177.78
r0375_c0029,311.11
r0375_c0033,0.0
r0375_c0052,0.0
r0375_c0053,0.0
r0375_c0054,0.0
r0375_c0064,0.0
r0375_c0065,0.0
r0375_c0066,0.0
r0375_c0067,0.0
r0375_c0068,0.0
r0375_c0069,0.0
r0375_c0070,0.0
r0375_c0071,0.0
r0375_c0072,0.0
r0375_c0073,0.0
r0375_c0074,0.0
r0375_c0075,0.0
r0375_c0076,0.0
r0375_c0077,0.0
r0375_c0078,0.0
r0375_c0079,0.0
r0375_c0080,0.0
r0375_c0081,0.0
r0375_c0082,0.0
r0375_c0083,0.0
r0375_c0084,0.0
r0375_c0085,0.0
r0375_c0086,133.33
r0375_c0087,44.44
r0375_c0088,44.44
r0375_c0089,44.44
r0375_c0090,0.0
r0375_c0091,0.0
r0375_c0092,0.0
r0375_c0093,0.0
r0375_c0094,0.0
r0375_c0095,0.0
r0375_c0096,0.0
r0375_c0097,0.0
r0375_c0098,0.0
r0375_c0099,0.0
r0375_c0100,0.0
r0375_c0101,0.0
r0375_c0102,0.0
r0375_c0103,0.0
r0375_c0104,0.0
r0375_c0105,0.0
r0375_c0106,0.0
r0375_c0107,44.44
r0375_c0109,0.0
r0375_c0110,0.0
r0375_c0111,0.0
r0375_c0113,0.0
r0375_c0114,0.0
r0375_c0115,0.0
r0375_c0116,0.0
r0375_c0117,0.0
r0375_c0125,0.0
r0375_c0126,0.0
r0375_c0127,0.0
r0375_c0128,0.0
r0375_c0129,0.0
r0375_c0130,0.0
r0375_c0131,0.0
r0375_c0132,0.0
r0375_c0133,0.0
r0375_c0134,88.89
r0375_c0136,88.89
r0375_c0137,0.0
r0375_c0138,0.0
r0375_c0139,0.0
r0375_c0142,0.0
r0375_c0143,0.0
r0375_c0144,0.0
r0375_c0145,0.0
r0375_c0146,0.0
r0375_c0147,0.0
r0375_c0148,0.0
r0375_c0149,0.0
r0375_c0150,0.0
r0375_c0151,0.0
r0375_c0152,0.0
r0375_c0153,0.0
r0375_c0154,0.0
r0375_c0155,0.0
r0375_c0156,44.44
r0375_c0157,0.0
r0375_c0158,0.0
r0375_c0159,0.0
r0375_c0160,0.0
r0375_c0161,44.44
r0375_c0162,0.0
r0375_c0163,0.0
r0375_c0164,0.0
r0375_c0165,0.0
r0375_c0166,44.44
r0375_c0167,133.33
r0375_c0169,0.0
r0375_c0173,0.0
r0375_c0174,0.0
r0375_c0180,88.89
r0375_c0181,0.0
r0375_c0182,0.0
r0375_c0184,177.78
r0375_c0185,0.0
r0375_c0186,44.44
r0375_c0187,0.0
r0375_c0188,0.0
r0375_c0189,0.0
r0375_c0190,0.0
r0375_c0191,0.0
r0375_c0192,0.0
r0376_c0009,0.0
r0376_c0010,0.0
r0376_c0011,0.0
r0376_c0012,0.0
r0376_c0013,0.0
r0376_c0014,0.0
r0376_c0016,0.0
r0376_c0017,0.0
r0376_c0018,0.0
r0376_c0019,0.0
r0376_c0020,0.0
r0376_c0021,0.0
r0376_c0022,0.0
r0376_c0023,0.0
r0376_c0024,0.0
r0376_c0025,0.0
r0376_c0026,0.0
r0376_c0027,0.0
r0376_c0028,133.33
r0376_c0029,577.78
r0376_c0030,177.78
r0376_c0031,266.67
r0376_c0032,0.0
r0376_c0033,0.0
r0376_c0048,977.78
r0376_c0049,444.44
r0376_c0053,0.0
r0376_c0054,0.0
r0376_c0055,0.0
r0376_c0056,0.0
r0376_c0063,0.0
r0376_c0064,0.0
r0376_c0065,0.0
r0376_c0066,0.0
r0376_c0067,0.0
r0376_c0068,0.0
r0376_c0069,0.0
r0376_c0070,0.0
r0376_c0071,0.0
r0376_c0072,0.0
r0376_c0073,0.0
r0376_c0074,0.0
r0376_c0075,0.0
r0376_c0076,0.0
r0376_c0077,0.0
r0376_c0078,0.0
r0376_c0079,0.0
r0376_c0080,0.0
r0376_c0083,0.0
r0376_c0084,44.44
r0376_c0087,0.0
r0376_c0088,0.0
r0376_c0089,0.0
r0376_c0090,0.0
r0376_c0091,0.0
r0376_c0092,0.0
r0376_c0093,0.0
r0376_c0094,0.0
r0376_c0095,0.0
r0376_c0096,0.0
r0376_c0097,0.0
r0376_c0098,0.0
r0376_c0099,0.0
r0376_c0100,0.0
r0376_c0101,0.0
r0376_c0102,0.0
r0376_c0103,0.0
r0376_c0104,0.0
r0376_c0105,0.0
r0376_c0106,0.0
r0376_c0109,0.0
r0376_c0111,0.0
r0376_c0112,0.0
r0376_c0113,0.0
r0376_c0114,0.0
r0376_c0115,0.0
r0376_c0116,0.0
r0376_c0117,0.0
r0376_c0118,0.0
r0376_c0119,0.0
r0376_c0125,0.0
r0376_c0126,0.0
r0376_c0127,0.0
r0376_c0128,0.0
r0376_c0129,0.0
r0376_c0130,0.0
r0376_c0131,0.0
r0376_c0132,0.0
r0376_c0133,0.0
r0376_c0134,0.0
r0376_c0137,0.0
r0376_c0138,0.0
r0376_c0139,0.0
r0376_c0141,0.0
r0376_c0142,0.0
r0376_c0143,0.0
r0376_c0144,0.0
r0376_c0145,0.0
r0376_c0146,0.0
r0376_c0147,0.0
r0376_c0148,0.0
r0376_c0149,0.0
r0376_c0150,0.0
r0376_c0151,0.0
r0376_c0152,0.0
r0376_c0153,0.0
r0376_c0154,0.0
r0376_c0155,0.0
r0376_c0156,0.0
r0376_c0157,0.0
r0376_c0158,0.0
r0376_c0159,0.0
r0376_c0160,0.0
r0376_c0161,0.0
r0376_c0162,0.0
r0376_c0163,0.0
r0376_c0164,0.0
r0376_c0165,0.0
r0376_c0166,44.44
r0376_c0169,0.0
r0376_c0170,0.0
r0376_c0173,0.0
r0376_c0174,0.0
r0376_c0179,44.44
r0376_c0180,0.0
r0376_c0181,0.0
r0376_c0182,0.0
r0376_c0183,0.0
r0376_c0184,0.0
r0376_c0185,0.0
r0376_c0186,0.0
r0376_c0187,0.0
r0376_c0188,0.0
r0376_c0189,0.0
r0376_c0190,0.0
r0376_c0191,0.0
r0376_c0192,0.0
r0377_c0009,0.0
r0377_c0010,0.0
r0377_c0011,0.0
r0377_c0012,0.0
r0377_c0013,0.0
r0377_c0014,0.0
r0377_c0015,0.0
r0377_c0016,0.0
r0377_c0017,0.0
r0377_c0018,0.0
r0377_c0019,0.0
r0377_c0020,0.0
r0377_c0021,0.0
r0377_c0022,0.0
r0377_c0023,0.0
r0377_c0024,0.0
r0377_c0025,0.0
r0377_c0026,0.0
r0377_c0027,0.0
r0377_c0028,0.0
r0377_c0029,0.0
r0377_c0030,133.33
r0377_c0031,311.11
r0377_c0032,222.22
r0377_c0033,311.11
r0377_c0036,444.44
r0377_c0037,488.89
r0377_c0038,1466.67
r0377_c0050,88.89
r0377_c0051,0.0
r0377_c0052,44.44
r0377_c0053,0.0
r0377_c0055,0.0
r0377_c0063,0.0
r0377_c0064,0.0
r0377_c0065,0.0
r0377_c0066,0.0
r0377_c0067,0.0
r0377_c0068,0.0
r0377_c0069,0.0
r0377_c0070,0.0
r0377_c0071,0.0
r0377_c0072,0.0
r0377_c0073,0.0
r0377_c0074,0.0
r0377_c0075,0.0
r0377_c0076,0.0
r0377_c0077,0.0
r0377_c0078,0.0
r0377_c0079,0.0
r0377_c0080,0.0
r0377_c0081,44.44
r0377_c0082,44.44
r0377_c0083,444.44
r0377_c0084,0.0
r0377_c0086,0.0
r0377_c0087,0.0
r0377_c0088,0.0
r0377_c0089,0.0
r0377_c0090,0.0
r0377_c0091,0.0
r0377_c0092,0.0
r0377_c0093,0.0
r0377_c0094,0.0
r0377_c0095,0.0
r0377_c0096,0.0
r0377_c0097,0.0
r0377_c0098,0.0
r0377_c0099,0.0
r0377_c0100,0.0
r0377_c0101,0.0
r0377_c0102,0.0
r0377_c0103,0.0
r0377_c0104,0.0
r0377_c0105,0.0
r0377_c0114,0.0
r0377_c0115,0.0
r0377_c0116,0.0
r0377_c0117,0.0
r0377_c0118,0.0
r0377_c0125,0.0
r0377_c0126,0.0
r0377_c0127,0.0
r0377_c0128,0.0
r0377_c0129,0.0
r0377_c0130,0.0
r0377_c0131,0.0
r0377_c0132,0.0
r0377_c0133,0.0
r0377_c0134,0.0
r0377_c0137,0.0
r0377_c0138,0.0
r0377_c0139,0.0
r0377_c0140,0.0
r0377_c0141,0.0
r0377_c0142,0.0
r0377_c0143,0.0
r0377_c0144,0.0
r0377_c0145,0.0
r0377_c0146,0.0
r0377_c0147,0.0
r0377_c0148,0.0
r0377_c0149,0.0
r0377_c0150,0.0
r0377_c0151,0.0
r0377_c0152,0.0
r0377_c0153,0.0
r0377_c0154,0.0
r0377_c0155,0.0
r0377_c0156,0.0
r0377_c0157,0.0
r0377_c0158,0.0
r0377_c0159,0.0
r0377_c0160,0.0
r0377_c0161,0.0
r0377_c0162,0.0
r0377_c0163,0.0
r0377_c0164,0.0
r0377_c0165,0.0
r0377_c0166,88.89
r0377_c0169,0.0
r0377_c0170,0.0
r0377_c0171,0.0
r0377_c0172,0.0
r0377_c0173,0.0
r0377_c0174,0.0
r0377_c0181,0.0
r0377_c0182,0.0
r0377_c0187,0.0
r0377_c0189,44.44
r0377_c0190,0.0
r0377_c0191,0.0
r0378_c0007,0.0
r0378_c0008,0.0
r0378_c0009,0.0
r0378_c0010,0.0
r0378_c0011,0.0
r0378_c0012,0.0
r0378_c0013,0.0
r0378_c0014,0.0
r0378_c0015,0.0
r0378_c0017,0.0
r0378_c0018,0.0
r0378_c0019,0.0
r0378_c0020,0.0
r0378_c0021,0.0
r0378_c0022,0.0
r0378_c0023,0.0
r0378_c0024,0.0
r0378_c0025,0.0
r0378_c0026,0.0
r0378_c0027,0.0
r0378_c0028,0.0
r0378_c0029,0.0
r0378_c0030,0.0
r0378_c0031,0.0
r0378_c0032,0.0
r0378_c0033,177.78
r0378_c0034,44.44
r0378_c0035,44.44
r0378_c0036,133.33
r0378_c0037,0.0
r0378_c0038,133.33
